whoscored_player_id,name,player_name,whoscored_team_id,team_name,position,shirt_no,competition,season,source
349932,Noussair Mazraoui,Noussair Mazraoui,32,Man Utd,Sub,3,Premier League,2025/26,whoscored
510940,Veljko Milosavljevic,Veljko Milosavljevic,183,Bournemouth,DC,44,Premier League,2025/26,whoscored
497295,Álex Jiménez,Álex Jiménez,183,Bournemouth,Sub,20,Premier League,2025/26,whoscored
136456,Lewis Cook,Lewis Cook,183,Bournemouth,Sub,4,Premier League,2025/26,whoscored
519565,Stefanos Tzimas,Stefanos Tzimas,211,Brighton,Sub,9,Premier League,2025/26,whoscored
470715,Tom Watson,Tom Watson,211,Brighton,Sub,14,Premier League,2025/26,whoscored
404832,Piero Hincapié,Piero Hincapié,13,Arsenal,Sub,5,Premier League,2025/26,whoscored
402130,Dilane Bakwa,Dilane Bakwa,174,Nottingham Forest,Sub,29,Premier League,2025/26,whoscored
450289,Nicolò Savona,Nicolò Savona,174,Nottingham Forest,Sub,37,Premier League,2025/26,whoscored
318689,John Victor,John Victor,174,Nottingham Forest,Sub,13,Premier League,2025/26,whoscored
298689,Vitaly Janelt,Vitaly Janelt,189,Brentford,Sub,27,Premier League,2025/26,whoscored
342564,Reiss Nelson,Reiss Nelson,189,Brentford,Sub,11,Premier League,2025/26,whoscored
432384,Facundo Buonanotte,Facundo Buonanotte,15,Chelsea,AMC,40,Premier League,2025/26,whoscored
437022,Alejandro Garnacho,Alejandro Garnacho,15,Chelsea,Sub,49,Premier League,2025/26,whoscored
393407,Armando Broja,Armando Broja,184,Burnley,Sub,27,Premier League,2025/26,whoscored
369712,Florentino,Florentino,184,Burnley,Sub,16,Premier League,2025/26,whoscored
467968,Bashir Humphreys,Bashir Humphreys,184,Burnley,Sub,12,Premier League,2025/26,whoscored
531674,Christantus Uche,Christantus Uche,162,Crystal Palace,Sub,12,Premier League,2025/26,whoscored
531676,Jaydee Canvot,Jaydee Canvot,162,Crystal Palace,Sub,23,Premier League,2025/26,whoscored
404568,Brian Brobbey,Brian Brobbey,16,Sunderland,Sub,9,Premier League,2025/26,whoscored
345441,Lutsharel Geertruida,Lutsharel Geertruida,16,Sunderland,Sub,6,Premier League,2025/26,whoscored
109807,Bertrand Traoré,Bertrand Traoré,16,Sunderland,Sub,25,Premier League,2025/26,whoscored
419945,Merlin Röhl,Merlin Röhl,31,Everton,Sub,34,Premier League,2025/26,whoscored
513607,Adam Aznou,Adam Aznou,31,Everton,Sub,39,Premier League,2025/26,whoscored
396975,Nathan Patterson,Nathan Patterson,31,Everton,Sub,2,Premier League,2025/26,whoscored
100008,Victor Lindelöf,Victor Lindelöf,24,Aston Villa,Sub,3,Premier League,2025/26,whoscored
346300,Jadon Sancho,Jadon Sancho,24,Aston Villa,Sub,19,Premier League,2025/26,whoscored
429174,Kevin,Kevin,170,Fulham,Sub,22,Premier League,2025/26,whoscored
380580,Illan Meslier,Illan Meslier,19,Leeds,Sub,16,Premier League,2025/26,whoscored
262515,Gianluigi Donnarumma,Gianluigi Donnarumma,167,Man City,GK,25,Premier League,2025/26,whoscored
402664,Josko Gvardiol,Josko Gvardiol,167,Man City,DC,24,Premier League,2025/26,whoscored
397821,Savinho,Savinho,167,Man City,Sub,26,Premier League,2025/26,whoscored
534073,Stephen Mfuni,Stephen Mfuni,167,Man City,Sub,91,Premier League,2025/26,whoscored
576821,Divine Mukasa,Divine Mukasa,167,Man City,Sub,63,Premier League,2025/26,whoscored
402184,Senne Lammens,Senne Lammens,32,Man Utd,Sub,31,Premier League,2025/26,whoscored
533375,Diego León,Diego León,32,Man Utd,Sub,35,Premier League,2025/26,whoscored
386606,Nick Woltemade,Nick Woltemade,23,Newcastle,FW,27,Premier League,2025/26,whoscored
402056,Tolu Arokodare,Tolu Arokodare,161,Wolves,FW,14,Premier League,2025/26,whoscored
134543,Dan Bentley,Dan Bentley,161,Wolves,Sub,25,Premier League,2025/26,whoscored
478319,Luis Guilherme,Luis Guilherme,29,West Ham,Sub,17,Premier League,2025/26,whoscored
443815,Soungoutou Magassa,Soungoutou Magassa,29,West Ham,Sub,27,Premier League,2025/26,whoscored
