match_id_ss,player_id_ss,player_name,team_id_ss,minute,x,y,xg,result,shot_type,situation,data_source
15631830,1010126,Lenny Joseph,1925.0,12,24.0,40.1,0.0599,block,right-foot,fast-break,sofascore
15631830,966575,Rodrigo Zalazar,2999.0,6,3.8,60.5,0.122,save,right-foot,fast-break,sofascore
15631830,1010126,Lenny Joseph,1925.0,4,7.5,55.3,0.0604,miss,head,corner,sofascore
15631830,836849,Mohammad Abu Fani,1925.0,3,18.9,69.3,0.0435,miss,right-foot,regular,sofascore
15631834,962364,Lorenzo Lucca,14.0,90,9.5,47.7,0.0862,miss,head,assisted,sofascore
15631834,843754,Ibrahim Sangaré,14.0,85,24.7,52.8,0.0336,miss,right-foot,regular,sofascore
15631834,1199282,Murillo,14.0,83,5.4,58.7,0.0621,miss,head,corner,sofascore
15631834,994546,Elliot Anderson,14.0,83,13.2,29.1,0.037,block,right-foot,assisted,sofascore
15631834,1014281,Gue-sung Cho,1289.0,80,10.8,47.9,0.0859,goal,head,assisted,sofascore
15631834,320423,Mikael Uhre,1289.0,73,25.9,49.5,0.0219,block,right-foot,assisted,sofascore
15631834,994546,Elliot Anderson,14.0,68,8.0,36.2,0.0757,save,right-foot,assisted,sofascore
15631834,981619,Igor Jesus,14.0,67,8.9,48.7,0.098,save,head,regular,sofascore
15631834,1090963,Omari Hutchinson,14.0,67,12.9,69.5,0.0249,block,left-foot,assisted,sofascore
15631834,1002057,Victor Bak Jensen,1289.0,65,12.2,35.4,0.0548,block,left-foot,assisted,sofascore
15631834,1090963,Omari Hutchinson,14.0,58,12.5,48.9,0.0921,block,left-foot,assisted,sofascore
15631834,1146404,Valdemar Byskov,1289.0,52,30.5,51.3,0.0185,save,right-foot,regular,sofascore
15631834,867442,Callum Hudson Odoi,14.0,49,20.3,21.7,0.0105,miss,right-foot,assisted,sofascore
15631834,871765,Nicolás Domínguez,14.0,47,22.5,39.5,0.0523,miss,right-foot,assisted,sofascore
15631834,981619,Igor Jesus,14.0,46,16.0,50.5,0.0753,block,right-foot,fast-break,sofascore
15631834,800417,Ola Aina,14.0,46,10.2,48.3,0.1893,block,left-foot,fast-break,sofascore
15631834,865912,Morgan Gibbs-White,14.0,45,12.2,46.4,0.2892,block,right-foot,assisted,sofascore
15631834,865912,Morgan Gibbs-White,14.0,41,13.0,49.5,0.0493,miss,right-foot,corner,sofascore
15631834,981619,Igor Jesus,14.0,41,8.3,51.3,0.0798,save,head,corner,sofascore
15631834,994546,Elliot Anderson,14.0,40,25.9,37.8,0.0281,save,right-foot,assisted,sofascore
15631834,1090963,Omari Hutchinson,14.0,38,7.3,68.7,0.0452,block,right-foot,fast-break,sofascore
15631834,981619,Igor Jesus,14.0,36,3.5,39.7,0.2643,miss,left-foot,regular,sofascore
