id_sofascore,match_date,competition,season,home_team_id_ss,away_team_id_ss,home_team_name,away_team_name,home_score,away_score,attendance,data_source
14288938,2026-01-17,Liga Portugal Betclic,Liga Portugal 25/26,190328,3014,FC Alverca,Moreirense,2.0,1.0,,sofascore
14288934,2026-01-17,Liga Portugal Betclic,Liga Portugal 25/26,3036,3006,Rio Ave,Benfica,0.0,2.0,,sofascore
14288942,2026-01-18,Liga Portugal Betclic,Liga Portugal 25/26,3011,49531,Santa Clara,Famalicão,0.0,1.0,,sofascore
14131965,2025-11-29,Liga Portugal Betclic,Liga Portugal 25/26,36365,190328,Casa Pia,FC Alverca,0.0,2.0,,sofascore
14131966,2025-11-29,Liga Portugal Betclic,Liga Portugal 25/26,3014,49531,Moreirense,Famalicão,2.0,2.0,,sofascore
14131968,2025-11-29,Liga Portugal Betclic,Liga Portugal 25/26,3013,3006,CD Nacional,Benfica,1.0,2.0,,sofascore
14131961,2025-11-29,Liga Portugal Betclic,Liga Portugal 25/26,3010,38396,Gil Vicente,Tondela,0.0,1.0,,sofascore
14131967,2025-11-30,Liga Portugal Betclic,Liga Portugal 25/26,3036,3011,Rio Ave,Santa Clara,1.0,1.0,,sofascore
14131964,2025-11-30,Liga Portugal Betclic,Liga Portugal 25/26,3001,3035,Sporting CP,CF Estrela Amadora,4.0,0.0,,sofascore
14131963,2025-11-30,Liga Portugal Betclic,Liga Portugal 25/26,3002,4500,FC Porto,Estoril Praia,1.0,0.0,,sofascore
14131959,2025-12-01,Liga Portugal Betclic,Liga Portugal 25/26,25777,2999,FC Arouca,Sporting Braga,0.0,4.0,,sofascore
14131973,2025-12-05,Liga Portugal Betclic,Liga Portugal 25/26,3006,3001,Benfica,Sporting CP,1.0,1.0,,sofascore
14131972,2025-12-06,Liga Portugal Betclic,Liga Portugal 25/26,3011,36365,Santa Clara,Casa Pia,1.0,0.0,,sofascore
14131969,2025-12-06,Liga Portugal Betclic,Liga Portugal 25/26,483088,3036,AVS - Futebol SAD,Rio Ave,1.0,2.0,,sofascore
14131977,2025-12-06,Liga Portugal Betclic,Liga Portugal 25/26,49531,2999,Famalicão,Sporting Braga,1.0,2.0,,sofascore
14131970,2025-12-07,Liga Portugal Betclic,Liga Portugal 25/26,4500,3014,Estoril Praia,Moreirense,3.0,3.0,,sofascore
14131971,2025-12-07,Liga Portugal Betclic,Liga Portugal 25/26,190328,3013,FC Alverca,CD Nacional,1.0,0.0,,sofascore
14131975,2025-12-07,Liga Portugal Betclic,Liga Portugal 25/26,3035,25777,CF Estrela Amadora,FC Arouca,3.0,1.0,,sofascore
14131976,2025-12-07,Liga Portugal Betclic,Liga Portugal 25/26,38396,3002,Tondela,FC Porto,0.0,2.0,,sofascore
14131974,2025-12-08,Liga Portugal Betclic,Liga Portugal 25/26,3009,3010,Vitória SC,Gil Vicente,0.0,0.0,,sofascore
