match_id_ss,player_id_ss,player_name,team_id_ss,minute,x,y,xg,result,shot_type,situation,data_source
14288880,845802,Jovane Cabral,3035.0,13,11.5,50.0,0.7884,goal,right-foot,penalty,sofascore
14288880,1166006,Mateja Stjepanović,3014.0,9,13.5,44.0,0.1663,block,right-foot,assisted,sofascore
14288880,1166006,Mateja Stjepanović,3014.0,4,13.3,64.2,0.0193,miss,head,set-piece,sofascore
14288880,845802,Jovane Cabral,3035.0,2,22.9,61.7,0.0443,miss,right-foot,regular,sofascore
14288887,1066681,Elias Manoel,3011.0,90,1.1,47.1,0.9203,goal,right-foot,assisted,sofascore
14288887,1001753,Vinícius Lopes,3011.0,90,16.3,48.5,0.0508,block,right-foot,assisted,sofascore
14288887,1066681,Elias Manoel,3011.0,88,18.4,58.9,0.0457,miss,right-foot,assisted,sofascore
14288887,863637,Tiago Esgaio,25777.0,83,6.9,54.6,0.094,goal,head,corner,sofascore
14288887,1105857,Taichi Fukui,25777.0,74,25.4,62.6,0.0305,save,right-foot,assisted,sofascore
14288887,2155276,José Tavares,3011.0,65,9.5,59.5,0.0723,save,right-foot,assisted,sofascore
14288887,1126965,Espen Van Ee,25777.0,64,25.7,35.4,0.0177,miss,right-foot,assisted,sofascore
14288887,1046794,Gabriel Silva,3011.0,61,8.5,52.1,0.0657,miss,head,corner,sofascore
14288887,2155276,José Tavares,3011.0,60,16.8,50.6,0.0616,save,left-foot,corner,sofascore
14288887,1162051,Gustavo Klismahn,3011.0,59,10.1,47.7,0.116,block,left-foot,assisted,sofascore
14288887,892083,Diogo Calila,3011.0,59,24.0,60.9,0.0321,block,right-foot,throw-in-set-piece,sofascore
14288887,1126965,Espen Van Ee,25777.0,57,24.0,59.5,0.0189,save,right-foot,assisted,sofascore
14288887,2155276,José Tavares,3011.0,56,10.5,31.5,0.0338,miss,left-foot,fast-break,sofascore
14288887,913728,Ivan Barbero,25777.0,52,25.7,47.4,0.0446,miss,right-foot,assisted,sofascore
14288887,955133,Naïs Djouahra,25777.0,31,22.6,67.5,0.0628,block,right-foot,free-kick,sofascore
14288887,138890,Gonçalo Paciência,3011.0,23,27.1,32.7,0.0191,miss,right-foot,assisted,sofascore
14288887,1126965,Espen Van Ee,25777.0,18,19.1,68.1,0.0251,save,left-foot,assisted,sofascore
14288887,1046794,Gabriel Silva,3011.0,10,3.4,45.3,0.1914,goal,head,corner,sofascore
14288887,1191120,Hyun-ju Lee,25777.0,8,2.0,48.3,0.5341,goal,right-foot,assisted,sofascore
14288887,863637,Tiago Esgaio,25777.0,8,7.3,59.3,0.1327,miss,right-foot,assisted,sofascore
14288883,991924,Rodrigo Pinheiro,49531.0,90,24.6,65.0,0.0203,post,right-foot,assisted,sofascore
14288883,1195796,Romeo Beney,49531.0,90,18.2,77.1,0.0177,block,left-foot,assisted,sofascore
14288883,1105595,Sorriso,49531.0,90,7.9,47.7,0.1393,miss,head,assisted,sofascore
14288883,1015292,Richard Ríos,3006.0,90,3.1,66.7,0.0237,miss,right-foot,throw-in-set-piece,sofascore
14288883,1511656,Mathias De Amorim,49531.0,90,15.4,65.4,0.0469,miss,left-foot,assisted,sofascore
14288883,252577,Rafa Silva,3006.0,87,21.8,53.4,0.0192,block,right-foot,corner,sofascore
14288883,2194737,Umar Abubakar,49531.0,78,3.0,48.7,0.3693,goal,right-foot,corner,sofascore
14288883,836676,Tom Van De Looi,49531.0,78,27.2,30.3,0.0173,block,right-foot,assisted,sofascore
14288883,977676,Léo Realpe,49531.0,70,10.2,49.7,0.0362,save,head,corner,sofascore
14288883,1049526,Simon Elisor,49531.0,69,11.6,42.3,0.0239,block,head,assisted,sofascore
14288883,1511656,Mathias De Amorim,49531.0,67,10.1,29.9,0.0344,goal,right-foot,assisted,sofascore
14288883,991924,Rodrigo Pinheiro,49531.0,61,11.0,55.7,0.0453,save,head,assisted,sofascore
14288883,1563665,Gustavo Sá,49531.0,58,4.3,52.6,0.4274,miss,head,assisted,sofascore
14288883,1103333,Franjo Ivanović,3006.0,45,10.9,27.7,0.0313,miss,right-foot,assisted,sofascore
14288883,583838,Gil Dias,49531.0,41,21.9,72.8,0.0158,save,left-foot,corner,sofascore
14288883,1563665,Gustavo Sá,49531.0,37,2.7,54.0,0.2822,miss,left-foot,corner,sofascore
14288883,1105595,Sorriso,49531.0,37,5.4,40.7,0.0496,miss,head,corner,sofascore
14288883,1100952,Andreas Schjelderup,3006.0,31,4.9,33.7,0.085,block,right-foot,assisted,sofascore
14288883,583838,Gil Dias,49531.0,25,5.4,65.8,0.0567,miss,right-foot,assisted,sofascore
14288883,1015292,Richard Ríos,3006.0,22,8.0,49.1,0.0871,miss,head,corner,sofascore
14288883,1103333,Franjo Ivanović,3006.0,21,10.1,62.8,0.1195,save,right-foot,fast-break,sofascore
14288883,1015292,Richard Ríos,3006.0,19,14.4,46.8,0.1369,goal,right-foot,assisted,sofascore
14288883,1100952,Andreas Schjelderup,3006.0,12,11.5,50.0,0.7884,goal,right-foot,penalty,sofascore
14288881,125625,Sergi Gómez,190328.0,90,7.4,55.2,0.2355,save,right-foot,set-piece,sofascore
14288881,904849,Nabil Touaizi,190328.0,84,7.6,74.7,0.0174,save,right-foot,assisted,sofascore
14288881,992567,Borja Sainz,3002.0,73,8.6,45.9,0.2025,save,head,fast-break,sofascore
14288881,1105790,Figueiredo,190328.0,68,24.0,48.3,0.0237,block,right-foot,corner,sofascore
14288881,1105790,Figueiredo,190328.0,67,12.0,34.6,0.0409,save,right-foot,assisted,sofascore
14288881,1407720,Deniz Gül,3002.0,61,19.7,41.9,0.0348,save,right-foot,assisted,sofascore
14288881,1407720,Deniz Gül,3002.0,59,13.9,62.8,0.0406,block,right-foot,assisted,sofascore
14288881,344023,Sandro Lima,190328.0,53,31.3,62.8,0.0379,miss,right-foot,regular,sofascore
14288881,344023,Sandro Lima,190328.0,46,21.5,45.2,0.0495,miss,left-foot,assisted,sofascore
14288881,1105790,Figueiredo,190328.0,45,29.3,51.5,0.0212,save,right-foot,assisted,sofascore
14288881,1548929,Oskar Pietuszewski,3002.0,44,5.8,29.7,0.0366,save,left-foot,assisted,sofascore
14288881,286085,Jan Bednarek,3002.0,40,10.6,48.8,0.0315,goal,head,corner,sofascore
14288881,882664,Pepê,3002.0,36,24.1,64.0,0.0352,block,right-foot,assisted,sofascore
14288881,904849,Nabil Touaizi,190328.0,34,9.4,53.6,0.1079,miss,head,set-piece,sofascore
14288881,344023,Sandro Lima,190328.0,26,7.4,47.7,0.1178,miss,head,regular,sofascore
14288881,1406639,Victor Froholdt,3002.0,24,15.1,58.9,0.058,block,right-foot,corner,sofascore
14288881,1010505,Gabri Veiga,3002.0,22,10.4,73.9,0.0247,block,right-foot,assisted,sofascore
14288881,882664,Pepê,3002.0,20,4.8,67.3,0.0227,block,right-foot,assisted,sofascore
14288881,1160957,Alberto Costa,3002.0,14,25.3,57.0,0.0321,block,left-foot,set-piece,sofascore
14288881,987510,Zaidu Sanusi,3002.0,11,11.9,40.8,0.0731,block,left-foot,regular,sofascore
14288881,804472,Pablo Rosario,3002.0,9,12.0,53.8,0.0229,miss,head,set-piece,sofascore
14288881,1015826,Chiquinho,190328.0,7,25.9,53.2,0.031,save,right-foot,fast-break,sofascore
14288881,1160957,Alberto Costa,3002.0,3,12.9,67.7,0.0316,miss,right-foot,assisted,sofascore
14288885,1146013,Hugo Félix,38396.0,90,12.8,40.7,0.2753,miss,left-foot,fast-break,sofascore
14288885,826054,Jérémy Livolant,36365.0,90,14.5,36.5,0.0343,block,right-foot,assisted,sofascore
14288885,1155358,Dailon Rocha Livramento,36365.0,90,8.5,48.9,0.2465,save,right-foot,assisted,sofascore
14288885,1136902,Makan Aïko,38396.0,90,13.4,39.0,0.0421,save,head,assisted,sofascore
14288885,1136902,Makan Aïko,38396.0,89,13.9,49.1,0.1457,miss,right-foot,assisted,sofascore
14288885,190147,Rony Lopes,38396.0,84,55.5,27.2,0.0119,save,left-foot,fast-break,sofascore
14288885,826054,Jérémy Livolant,36365.0,83,16.7,15.4,0.0397,save,right-foot,free-kick,sofascore
14288885,865335,Bebeto,38396.0,68,11.5,50.0,0.7884,goal,right-foot,penalty,sofascore
14288885,1133070,Tiago Manso,38396.0,56,23.1,63.6,0.026,save,left-foot,regular,sofascore
14288885,1146013,Hugo Félix,38396.0,48,24.7,24.6,0.0312,save,right-foot,free-kick,sofascore
14288885,879917,Maranhão,38396.0,17,26.5,49.3,0.0136,miss,right-foot,regular,sofascore
14288885,1015932,David Sousa,36365.0,9,8.5,47.2,0.0578,save,head,corner,sofascore
14288888,929894,Alejandro Marqués,4500.0,90,24.7,62.8,0.0306,block,right-foot,assisted,sofascore
14288888,1120679,André Lacximicant,4500.0,90,14.5,29.3,0.0309,miss,left-foot,assisted,sofascore
14288888,1031567,Pau Víctor,2999.0,89,9.8,65.6,0.0206,block,right-foot,corner,sofascore
14288888,1485309,Gabriel Moscardo,2999.0,87,10.8,40.9,0.0317,save,head,corner,sofascore
