event_id,match_id,player_id,team_id,event_type,minute,second,x,y,end_x,end_y,outcome,data_source
10257,1697,451,16,card,37,,,,,,yellow,sofascore
10258,1697,468,16,card,25,,,,,,yellow,sofascore
10259,1697,393,16,card,19,,,,,,yellow,sofascore
10260,1698,72,3,goal,90,,,,,,regular,sofascore
10261,1698,301,3,goal,90,,,,,,regular,sofascore
10262,1698,308,3,goal,86,,,,,,regular,sofascore
10263,1698,295,3,goal,70,,,,,,regular,sofascore
10264,1698,72,3,card,66,,,,,,yellow,sofascore
10265,1698,294,3,goal,64,,,,,,regular,sofascore
10266,1698,309,3,goal,42,,,,,,regular,sofascore
10267,1698,58,3,card,36,,,,,,yellow,sofascore
10268,1698,282,3,card,30,,,,,,yellow,sofascore
10269,1699,724,12,goal,90,,,,,,regular,sofascore
10270,1699,712,12,card,82,,,,,,yellow,sofascore
10271,1699,236,12,card,72,,,,,,yellow,sofascore
10272,1699,698,12,card,70,,,,,,yellow,sofascore
10273,1699,216,12,card,65,,,,,,yellow,sofascore
10274,1699,719,12,goal,26,,,,,,regular,sofascore
10275,1700,522,21,card,90,,,,,,yellow,sofascore
10276,1700,528,21,goal,85,,,,,,regular,sofascore
10277,1700,528,21,card,61,,,,,,yellow,sofascore
10278,1701,510,2,card,89,,,,,,yellow,sofascore
10279,1701,515,2,goal,61,,,,,,regular,sofascore
10280,1701,565,2,card,55,,,,,,yellow,sofascore
10281,1701,485,2,card,34,,,,,,yellow,sofascore
10282,1701,508,2,card,-5,,,,,,yellow,sofascore
10283,1702,593,8,card,83,,,,,,yellow,sofascore
10284,1702,605,8,card,67,,,,,,yellow,sofascore
10285,1702,332,8,card,67,,,,,,yellow,sofascore
10286,1702,618,8,goal,65,,,,,,regular,sofascore
10287,1702,346,8,goal,44,,,,,,regular,sofascore
10288,1703,106,4,card,90,,,,,,yellow,sofascore
10289,1703,689,4,goal,74,,,,,,regular,sofascore
10290,1703,660,4,card,70,,,,,,yellow,sofascore
10291,1703,689,4,card,63,,,,,,yellow,sofascore
10292,1703,689,4,varDecision,62,,,,,,penaltyAwarded,sofascore
10293,1703,108,4,card,59,,,,,,yellow,sofascore
10294,1703,91,4,card,39,,,,,,yellow,sofascore
10295,1703,689,4,goal,34,,,,,,regular,sofascore
10296,1703,675,4,card,15,,,,,,yellow,sofascore
10297,1704,186,1,card,90,,,,,,yellow,sofascore
10298,1704,753,1,goal,69,,,,,,regular,sofascore
10299,1704,195,1,card,49,,,,,,yellow,sofascore
10300,1704,178,1,goal,45,,,,,,regular,sofascore
10301,1704,736,1,goal,33,,,,,,regular,sofascore
10302,1704,195,1,goal,15,,,,,,regular,sofascore
10303,1705,20,25,card,90,,,,,,yellow,sofascore
10304,1705,424,25,card,81,,,,,,yellow,sofascore
10305,1705,440,25,inGamePenalty,45,,,,,,missed,sofascore
10306,1705,7,25,card,45,,,,,,yellow,sofascore
10307,1705,420,25,varDecision,44,,,,,,penaltyNotAwarded,sofascore
10308,1705,422,25,card,42,,,,,,yellow,sofascore
10309,1705,440,25,goal,8,,,,,,regular,sofascore
10310,1705,41,25,card,-5,,,,,,yellow,sofascore
10311,1706,55,22,card,69,,,,,,yellow,sofascore
10312,1706,270,22,card,56,,,,,,yellow,sofascore
10313,1706,84,22,card,29,,,,,,yellow,sofascore
10314,1707,207,5,card,90,,,,,,yellow,sofascore
10315,1707,604,5,card,90,,,,,,yellow,sofascore
10316,1707,173,5,card,90,,,,,,yellow,sofascore
10317,1707,619,5,card,90,,,,,,yellow,sofascore
10318,1707,612,5,goal,87,,,,,,regular,sofascore
10319,1707,595,5,card,72,,,,,,yellow,sofascore
10320,1707,202,5,card,68,,,,,,yellow,sofascore
10321,1707,592,5,goal,65,,,,,,regular,sofascore
10322,1707,604,5,goal,63,,,,,,regular,sofascore
10323,1707,195,5,card,61,,,,,,yellow,sofascore
10324,1707,173,5,goal,22,,,,,,regular,sofascore
10325,1707,202,5,goal,10,,,,,,regular,sofascore
10326,1707,178,5,card,8,,,,,,yellow,sofascore
10327,1708,407,7,card,88,,,,,,yellow,sofascore
10328,1708,753,7,goal,79,,,,,,regular,sofascore
10329,1708,420,7,card,74,,,,,,yellow,sofascore
10330,1708,411,7,card,71,,,,,,yellow,sofascore
10331,1708,429,7,card,63,,,,,,yellow,sofascore
10332,1708,753,7,goal,45,,,,,,regular,sofascore
10333,1708,753,7,goal,42,,,,,,penalty,sofascore
10334,1708,748,7,varDecision,39,,,,,,penaltyNotAwarded,sofascore
10335,1709,29,26,card,90,,,,,,yellow,sofascore
10336,1709,20,26,card,90,,,,,,yellow,sofascore
10337,1709,309,26,goal,66,,,,,,regular,sofascore
10338,1709,7,26,card,55,,,,,,yellow,sofascore
10339,1709,39,26,card,40,,,,,,yellow,sofascore
10340,1709,295,26,card,38,,,,,,yellow,sofascore
10341,1709,6,26,card,37,,,,,,yellow,sofascore
10342,1709,288,26,card,33,,,,,,yellow,sofascore
10343,1710,163,9,goal,50,,,,,,regular,sofascore
10344,1710,705,9,card,49,,,,,,yellow,sofascore
10345,1710,719,9,varDecision,33,,,,,,penaltyNotAwarded,sofascore
10346,1710,152,9,card,25,,,,,,yellow,sofascore
10347,1711,585,17,card,90,,,,,,yellow,sofascore
10348,1711,444,17,card,85,,,,,,yellow,sofascore
10349,1711,201,17,card,70,,,,,,yellow,sofascore
10350,1711,462,17,card,66,,,,,,yellow,sofascore
10351,1711,462,17,goal,44,,,,,,penalty,sofascore
10352,1711,473,17,card,40,,,,,,yellow,sofascore
10353,1711,460,17,card,-5,,,,,,yellow,sofascore
10354,1712,321,8,goal,41,,,,,,regular,sofascore
10355,1712,318,8,goal,30,,,,,,regular,sofascore
10356,1712,332,8,card,25,,,,,,yellow,sofascore
10357,1712,638,8,card,23,,,,,,yellow,sofascore
10358,1713,524,6,card,90,,,,,,yellow,sofascore
10359,1713,110,6,goal,84,,,,,,regular,sofascore
10360,1713,541,6,goal,53,,,,,,penalty,sofascore
10361,1713,90,6,card,51,,,,,,yellow,sofascore
10362,1713,116,6,goal,1,,,,,,regular,sofascore
10363,1714,386,11,card,90,,,,,,yellow,sofascore
10364,1714,486,11,goal,89,,,,,,regular,sofascore
10365,1714,486,11,card,80,,,,,,yellow,sofascore
10366,1714,508,11,goal,55,,,,,,regular,sofascore
10367,1714,393,11,card,45,,,,,,yellow,sofascore
10368,1714,515,11,goal,7,,,,,,regular,sofascore
10369,1715,224,23,card,90,,,,,,yellow,sofascore
10370,1715,681,23,card,87,,,,,,yellow,sofascore
10371,1715,239,23,goal,81,,,,,,penalty,sofascore
10372,1715,666,23,card,79,,,,,,yellow,sofascore
10373,1715,675,23,card,35,,,,,,yellow,sofascore
10374,1716,281,3,card,90,,,,,,yellow,sofascore
10375,1716,299,3,card,85,,,,,,yellow,sofascore
10376,1716,294,3,card,54,,,,,,yellow,sofascore
10377,1716,250,3,card,46,,,,,,yellow,sofascore
10378,1716,249,3,card,45,,,,,,yellow,sofascore
10379,1716,309,3,goal,45,,,,,,regular,sofascore
10380,1716,283,3,card,32,,,,,,red,sofascore
10381,1717,303,25,goal,81,,,,,,regular,sofascore
10382,1717,415,25,card,54,,,,,,yellow,sofascore
10383,1717,440,25,goal,39,,,,,,regular,sofascore
10384,1717,220,25,goal,31,,,,,,regular,sofascore
10385,1717,440,25,card,24,,,,,,yellow,sofascore
10386,1718,236,16,card,87,,,,,,yellow,sofascore
10387,1718,451,16,card,80,,,,,,yellow,sofascore
10388,1718,456,16,card,79,,,,,,yellow,sofascore
10389,1718,212,16,card,59,,,,,,yellow,sofascore
10390,1718,240,16,goal,53,,,,,,penalty,sofascore
10391,1718,230,16,card,16,,,,,,yellow,sofascore
10392,1719,119,5,card,83,,,,,,yellow,sofascore
10393,1719,91,5,card,71,,,,,,yellow,sofascore
10394,1719,618,5,card,70,,,,,,yellow,sofascore
10395,1719,593,5,card,69,,,,,,yellow,sofascore
10396,1719,592,5,card,61,,,,,,yellow,sofascore
10397,1719,116,5,card,56,,,,,,yellow,sofascore
10398,1719,618,5,varDecision,51,,,,,,goalAwarded,sofascore
10399,1719,618,5,goal,45,,,,,,regular,sofascore
10400,1719,618,5,goal,40,,,,,,regular,sofascore
10401,1719,121,5,card,21,,,,,,yellow,sofascore
10402,1720,766,4,card,87,,,,,,yellow,sofascore
10403,1720,766,4,goal,31,,,,,,regular,sofascore
10404,1720,675,4,goal,25,,,,,,regular,sofascore
10405,1721,698,2,card,77,,,,,,yellow,sofascore
10406,1721,713,2,goal,60,,,,,,regular,sofascore
10407,1721,710,2,card,54,,,,,,yellow,sofascore
10408,1721,501,2,goal,30,,,,,,regular,sofascore
10409,1722,333,8,card,90,,,,,,yellow,sofascore
10410,1722,352,8,goal,90,,,,,,regular,sofascore
10411,1722,574,8,goal,88,,,,,,penalty,sofascore
10412,1722,318,8,card,86,,,,,,yellow,sofascore
10413,1722,346,8,goal,70,,,,,,penalty,sofascore
10414,1722,987,8,varDecision,69,,,,,,penaltyNotAwarded,sofascore
10415,1722,576,8,card,22,,,,,,yellow,sofascore
10416,1722,576,8,goal,7,,,,,,regular,sofascore
10417,1723,391,9,goal,85,,,,,,regular,sofascore
10418,1723,150,9,card,78,,,,,,yellow,sofascore
10419,1723,361,9,card,76,,,,,,yellow,sofascore
10420,1723,161,9,goal,53,,,,,,regular,sofascore
10421,1723,393,9,goal,35,,,,,,regular,sofascore
10422,1723,160,9,goal,34,,,,,,regular,sofascore
10423,1723,150,9,goal,20,,,,,,regular,sofascore
10424,1723,376,9,card,12,,,,,,yellow,sofascore
10425,1723,163,9,goal,10,,,,,,regular,sofascore
10426,1724,535,26,card,83,,,,,,yellow,sofascore
10427,1724,21,26,card,81,,,,,,yellow,sofascore
10428,1724,39,26,goal,67,,,,,,regular,sofascore
10429,1724,16,26,card,30,,,,,,yellow,sofascore
10430,1724,541,26,card,18,,,,,,yellow,sofascore
10431,1725,312,27,goal,90,,,,,,regular,sofascore
10432,1725,311,27,goal,90,,,,,,penalty,sofascore
10433,1725,312,27,varDecision,90,,,,,,penaltyNotAwarded,sofascore
10434,1725,308,27,card,79,,,,,,yellow,sofascore
10435,1725,308,27,varDecision,79,,,,,,redCardGiven,sofascore
10436,1725,626,27,card,77,,,,,,red,sofascore
10437,1725,308,27,goal,65,,,,,,regular,sofascore
10438,1725,308,27,goal,45,,,,,,penalty,sofascore
10439,1725,655,27,goal,33,,,,,,penalty,sofascore
10440,1725,308,27,goal,16,,,,,,regular,sofascore
10441,1725,641,27,goal,6,,,,,,regular,sofascore
10442,1726,272,1,card,81,,,,,,yellow,sofascore
10443,1726,272,1,goal,51,,,,,,regular,sofascore
10444,1726,195,1,goal,37,,,,,,penalty,sofascore
10445,1727,154,8,goal,90,,,,,,regular,sofascore
10446,1727,153,8,card,87,,,,,,yellow,sofascore
10447,1727,153,8,goal,85,,,,,,regular,sofascore
10448,1727,157,8,card,79,,,,,,red,sofascore
10449,1727,144,8,card,78,,,,,,yellow,sofascore
10450,1727,314,8,card,78,,,,,,yellow,sofascore
10451,1727,157,8,varDecision,78,,,,,,cardUpgrade,sofascore
10452,1727,341,8,card,69,,,,,,yellow,sofascore
10453,1727,163,8,varDecision,60,,,,,,goalAwarded,sofascore
10454,1727,154,8,inGamePenalty,55,,,,,,missed,sofascore
10455,1727,152,8,card,36,,,,,,yellow,sofascore
10456,1727,351,8,goal,27,,,,,,regular,sofascore
10457,1728,595,22,card,90,,,,,,yellowRed,sofascore
10458,1728,270,22,goal,63,,,,,,regular,sofascore
10459,1728,614,22,card,43,,,,,,yellow,sofascore
10460,1728,595,22,card,37,,,,,,yellow,sofascore
10461,1728,249,22,card,27,,,,,,yellow,sofascore
10462,1728,619,22,goal,26,,,,,,regular,sofascore
10463,1729,424,17,goal,90,,,,,,regular,sofascore
10464,1729,442,17,card,81,,,,,,yellow,sofascore
10465,1729,573,17,card,55,,,,,,yellow,sofascore
10466,1729,407,17,card,49,,,,,,yellow,sofascore
10467,1729,420,17,card,45,,,,,,yellow,sofascore
10468,1729,303,17,card,35,,,,,,yellow,sofascore
10469,1730,207,10,card,90,,,,,,yellow,sofascore
10470,1730,189,10,card,77,,,,,,yellow,sofascore
10471,1730,67,10,card,71,,,,,,yellow,sofascore
10472,1730,193,10,card,70,,,,,,yellow,sofascore
10473,1730,67,10,goal,58,,,,,,regular,sofascore
10474,1730,84,10,card,42,,,,,,yellow,sofascore
10475,1730,173,10,card,26,,,,,,yellow,sofascore
10476,1731,642,21,card,71,,,,,,yellow,sofascore
10477,1731,655,21,card,45,,,,,,yellow,sofascore
10478,1731,535,21,card,15,,,,,,yellow,sofascore
10479,1731,534,21,card,14,,,,,,yellow,sofascore
10480,1731,641,21,goal,14,,,,,,regular,sofascore
10481,1731,524,21,goal,2,,,,,,regular,sofascore
10482,1731,621,21,card,-5,,,,,,red,sofascore
10483,1732,123,11,card,75,,,,,,yellow,sofascore
10484,1732,377,11,card,70,,,,,,yellow,sofascore
10485,1732,346,11,goal,61,,,,,,regular,sofascore
10486,1732,330,11,card,34,,,,,,yellow,sofascore
10487,1733,33,26,goal,88,,,,,,regular,sofascore
10488,1733,474,26,goal,86,,,,,,regular,sofascore
10489,1733,468,26,card,82,,,,,,yellow,sofascore
10490,1733,468,26,goal,70,,,,,,regular,sofascore
10491,1733,463,26,card,64,,,,,,yellow,sofascore
10492,1733,462,26,card,16,,,,,,yellow,sofascore
10493,1734,719,12,card,53,,,,,,yellow,sofascore
10494,1734,722,12,card,34,,,,,,yellow,sofascore
10495,1734,724,12,varDecision,9,,,,,,goalAwarded,sofascore
10496,1735,98,6,card,90,,,,,,yellow,sofascore
10497,1735,115,6,card,90,,,,,,yellow,sofascore
10498,1735,282,6,card,78,,,,,,yellow,sofascore
10499,1735,100,6,card,70,,,,,,yellow,sofascore
10500,1735,119,6,goal,51,,,,,,regular,sofascore
10501,1736,529,21,card,90,,,,,,yellow,sofascore
10502,1736,72,21,card,81,,,,,,yellow,sofascore
10503,1736,549,21,goal,74,,,,,,regular,sofascore
10504,1736,64,21,card,63,,,,,,yellow,sofascore
10505,1736,51,21,goal,57,,,,,,regular,sofascore
10506,1736,531,21,card,45,,,,,,yellow,sofascore
10507,1736,541,21,goal,31,,,,,,regular,sofascore
10508,1737,391,25,goal,88,,,,,,regular,sofascore
10509,1737,393,25,card,65,,,,,,yellow,sofascore
10510,1737,416,25,goal,36,,,,,,regular,sofascore
10511,1737,393,25,inGamePenalty,3,,,,,,missed,sofascore
10512,1738,724,27,inGamePenalty,90,,,,,,missed,sofascore
10513,1738,638,27,card,90,,,,,,yellow,sofascore
10514,1738,698,27,varDecision,88,,,,,,penaltyNotAwarded,sofascore
10515,1738,705,27,card,57,,,,,,yellow,sofascore
10516,1738,628,27,goal,49,,,,,,regular,sofascore
10517,1738,711,27,card,43,,,,,,yellow,sofascore
10518,1739,189,1,card,90,,,,,,yellow,sofascore
10519,1739,195,1,card,90,,,,,,yellow,sofascore
10520,1739,586,1,goal,84,,,,,,regular,sofascore
10521,1739,559,1,card,82,,,,,,yellow,sofascore
10522,1739,586,1,goal,80,,,,,,regular,sofascore
10523,1739,565,1,card,63,,,,,,yellow,sofascore
10524,1739,178,1,card,55,,,,,,red,sofascore
10525,1739,173,1,card,37,,,,,,yellow,sofascore
10526,1739,569,1,card,34,,,,,,yellow,sofascore
10527,1739,207,1,card,34,,,,,,yellow,sofascore
10528,1739,586,1,varDecision,24,,,,,,penaltyNotAwarded,sofascore
10529,1739,586,1,goal,11,,,,,,penalty,sofascore
10530,1740,493,16,card,90,,,,,,yellow,sofascore
10531,1740,461,16,card,90,,,,,,yellow,sofascore
10532,1740,508,16,card,90,,,,,,yellow,sofascore
10533,1740,466,16,card,53,,,,,,yellow,sofascore
10534,1740,462,16,goal,34,,,,,,regular,sofascore
10535,1740,496,16,goal,9,,,,,,regular,sofascore
10536,1741,610,5,goal,74,,,,,,regular,sofascore
10537,1741,605,5,card,-5,,,,,,yellow,sofascore
10538,1742,150,9,varDecision,86,,,,,,goalAwarded,sofascore
10539,1742,154,9,varDecision,75,,,,,,goalAwarded,sofascore
10540,1742,30,9,card,64,,,,,,red,sofascore
10541,1742,30,9,varDecision,63,,,,,,cardUpgrade,sofascore
10542,1742,160,9,goal,57,,,,,,regular,sofascore
10543,1742,39,9,card,45,,,,,,yellow,sofascore
10544,1742,163,9,varDecision,43,,,,,,goalAwarded,sofascore
10545,1742,163,9,goal,36,,,,,,regular,sofascore
10546,1742,161,9,goal,33,,,,,,regular,sofascore
10547,1742,163,9,goal,18,,,,,,penalty,sofascore
10548,1743,243,4,card,84,,,,,,yellow,sofascore
10549,1743,677,4,card,72,,,,,,yellow,sofascore
10550,1743,678,4,card,40,,,,,,yellow,sofascore
10551,1743,273,4,goal,19,,,,,,regular,sofascore
10552,1744,330,8,card,90,,,,,,yellow,sofascore
10553,1744,318,8,card,90,,,,,,yellow,sofascore
10554,1744,96,8,card,89,,,,,,yellow,sofascore
10555,1744,351,8,card,87,,,,,,yellow,sofascore
10556,1744,97,8,card,49,,,,,,yellow,sofascore
10557,1744,93,8,card,42,,,,,,yellow,sofascore
10558,1744,351,8,goal,26,,,,,,regular,sofascore
10559,1745,222,3,card,89,,,,,,yellow,sofascore
10560,1745,232,3,card,45,,,,,,yellow,sofascore
10561,1745,228,3,card,40,,,,,,yellow,sofascore
10562,1745,297,3,goal,26,,,,,,regular,sofascore
10563,1745,281,3,goal,20,,,,,,regular,sofascore
10564,1746,551,21,goal,87,,,,,,regular,sofascore
10565,1746,517,21,card,86,,,,,,yellow,sofascore
10566,1746,620,21,goal,83,,,,,,penalty,sofascore
10567,1746,522,21,card,55,,,,,,yellow,sofascore
10568,1746,524,21,goal,53,,,,,,regular,sofascore
10569,1746,610,21,card,45,,,,,,yellow,sofascore
10570,1746,546,21,goal,40,,,,,,regular,sofascore
10571,1746,595,21,card,35,,,,,,yellow,sofascore
10572,1747,722,10,card,75,,,,,,yellow,sofascore
10573,1747,724,10,goal,52,,,,,,regular,sofascore
10574,1747,705,10,card,41,,,,,,yellow,sofascore
10575,1747,713,10,goal,37,,,,,,regular,sofascore
10576,1747,67,10,card,33,,,,,,yellow,sofascore
10577,1748,437,3,card,90,,,,,,yellow,sofascore
10578,1748,407,3,goal,90,,,,,,regular,sofascore
10579,1748,409,3,card,90,,,,,,yellow,sofascore
10580,1748,442,3,varDecision,90,,,,,,goalAwarded,sofascore
10581,1748,415,3,card,85,,,,,,yellow,sofascore
10582,1748,422,3,goal,66,,,,,,regular,sofascore
10583,1748,288,3,card,40,,,,,,yellow,sofascore
10584,1748,429,3,card,31,,,,,,yellow,sofascore
10585,1748,308,3,goal,23,,,,,,regular,sofascore
10586,1748,407,3,card,18,,,,,,yellow,sofascore
10587,1748,422,3,card,-5,,,,,,yellow,sofascore
10588,1749,466,9,card,90,,,,,,yellow,sofascore
10589,1749,456,9,card,75,,,,,,yellow,sofascore
10590,1749,132,9,card,73,,,,,,yellow,sofascore
10591,1749,451,9,card,73,,,,,,yellow,sofascore
10592,1749,163,9,varDecision,50,,,,,,penaltyAwarded,sofascore
10593,1749,463,9,card,47,,,,,,yellow,sofascore
10594,1749,152,9,card,45,,,,,,yellow,sofascore
10595,1749,163,9,goal,38,,,,,,regular,sofascore
10596,1749,154,9,goal,30,,,,,,penalty,sofascore
10597,1749,460,9,card,12,,,,,,yellow,sofascore
10598,1750,753,22,goal,78,,,,,,regular,sofascore
10599,1750,259,22,card,76,,,,,,yellow,sofascore
10600,1750,753,22,goal,65,,,,,,regular,sofascore
10601,1750,266,22,goal,14,,,,,,regular,sofascore
10602,1751,209,6,card,79,,,,,,yellow,sofascore
10603,1751,115,6,card,47,,,,,,yellow,sofascore
10604,1751,90,6,card,45,,,,,,yellow,sofascore
10605,1751,175,6,card,45,,,,,,yellow,sofascore
10606,1751,121,6,card,45,,,,,,yellow,sofascore
10607,1751,121,6,goal,31,,,,,,penalty,sofascore
10608,1751,121,6,varDecision,29,,,,,,penaltyNotAwarded,sofascore
10609,1751,173,6,goal,14,,,,,,ownGoal,sofascore
10610,1752,666,11,card,80,,,,,,yellow,sofascore
10611,1752,391,11,goal,72,,,,,,regular,sofascore
10612,1752,689,11,goal,69,,,,,,regular,sofascore
10613,1752,377,11,card,50,,,,,,yellow,sofascore
10614,1753,516,23,goal,84,,,,,,regular,sofascore
10615,1753,503,23,goal,79,,,,,,regular,sofascore
10616,1753,508,23,goal,74,,,,,,regular,sofascore
10617,1753,501,23,card,60,,,,,,yellow,sofascore
10618,1753,508,23,goal,56,,,,,,penalty,sofascore
10619,1753,222,23,card,55,,,,,,yellow,sofascore
10620,1753,219,23,card,51,,,,,,yellow,sofascore
10621,1753,239,23,goal,43,,,,,,regular,sofascore
10622,1753,224,23,card,34,,,,,,yellow,sofascore
10623,1753,499,23,card,23,,,,,,yellow,sofascore
10624,1753,514,23,goal,12,,,,,,regular,sofascore
10625,1753,484,23,card,3,,,,,,yellow,sofascore
10626,1754,766,7,card,90,,,,,,yellow,sofascore
10627,1754,154,7,card,90,,,,,,yellow,sofascore
10628,1754,766,7,goal,80,,,,,,regular,sofascore
10629,1754,154,7,goal,78,,,,,,regular,sofascore
10630,1754,144,7,card,72,,,,,,yellow,sofascore
10631,1754,163,7,inGamePenalty,68,,,,,,missed,sofascore
10632,1754,732,7,card,67,,,,,,yellow,sofascore
10633,1754,160,7,varDecision,14,,,,,,penaltyNotAwarded,sofascore
10634,1755,620,5,goal,82,,,,,,regular,sofascore
10635,1755,219,5,card,78,,,,,,red,sofascore
10636,1755,219,5,varDecision,76,,,,,,cardUpgrade,sofascore
10637,1755,592,5,card,44,,,,,,yellow,sofascore
10638,1755,610,5,goal,32,,,,,,regular,sofascore
10639,1756,16,26,card,90,,,,,,yellow,sofascore
10640,1756,7,26,card,80,,,,,,yellow,sofascore
10641,1756,39,26,goal,64,,,,,,regular,sofascore
10642,1756,49,26,card,49,,,,,,yellow,sofascore
10643,1756,84,26,goal,45,,,,,,regular,sofascore
10644,1756,39,26,goal,20,,,,,,regular,sofascore
10645,1757,198,1,goal,90,,,,,,regular,sofascore
10646,1757,514,1,varDecision,83,,,,,,goalNotAwarded,sofascore
10647,1757,514,1,goal,82,,,,,,regular,sofascore
10648,1757,193,1,goal,68,,,,,,penalty,sofascore
10649,1757,207,1,varDecision,66,,,,,,penaltyNotAwarded,sofascore
10650,1757,503,1,card,63,,,,,,yellow,sofascore
10651,1757,515,1,goal,39,,,,,,regular,sofascore
10652,1757,192,1,card,35,,,,,,yellow,sofascore
10653,1758,320,8,card,72,,,,,,yellow,sofascore
10654,1758,272,8,card,71,,,,,,yellow,sofascore
10655,1758,313,8,card,52,,,,,,yellow,sofascore
10656,1758,266,8,card,52,,,,,,yellow,sofascore
10657,1759,437,25,card,90,,,,,,yellow,sofascore
10658,1759,418,25,card,90,,,,,,yellow,sofascore
10659,1759,407,25,card,76,,,,,,yellow,sofascore
10660,1759,132,25,card,76,,,,,,yellow,sofascore
10661,1759,163,25,goal,62,,,,,,regular,sofascore
10662,1759,155,25,goal,55,,,,,,regular,sofascore
10663,1759,163,25,card,45,,,,,,yellow,sofascore
10664,1759,154,25,goal,36,,,,,,regular,sofascore
10665,1760,121,27,goal,90,,,,,,regular,sofascore
10666,1760,115,27,goal,78,,,,,,regular,sofascore
10667,1760,638,27,card,75,,,,,,yellow,sofascore
10668,1760,635,27,card,70,,,,,,yellow,sofascore
10669,1760,110,27,card,70,,,,,,yellow,sofascore
10670,1760,98,27,card,27,,,,,,yellow,sofascore
10671,1760,110,27,goal,14,,,,,,regular,sofascore
10672,1761,753,7,card,55,,,,,,yellow,sofascore
10673,1761,295,7,card,35,,,,,,yellow,sofascore
10674,1761,294,7,varDecision,22,,,,,,goalAwarded,sofascore
10675,1761,736,7,goal,15,,,,,,regular,sofascore
10676,1762,677,4,card,90,,,,,,yellow,sofascore
10677,1762,681,4,card,90,,,,,,yellow,sofascore
10678,1762,586,4,goal,68,,,,,,regular,sofascore
10679,1762,569,4,card,60,,,,,,yellow,sofascore
10680,1762,689,4,goal,54,,,,,,regular,sofascore
10681,1762,565,4,card,37,,,,,,yellow,sofascore
10682,1762,675,4,card,37,,,,,,yellow,sofascore
10683,1762,689,4,varDecision,30,,,,,,penaltyNotAwarded,sofascore
10684,1762,689,4,card,3,,,,,,yellow,sofascore
10685,1762,586,4,goal,1,,,,,,regular,sofascore
10686,1762,688,4,card,-5,,,,,,yellow,sofascore
10687,1763,724,12,card,90,,,,,,yellow,sofascore
10688,1763,724,12,goal,90,,,,,,regular,sofascore
10689,1763,705,12,card,87,,,,,,yellow,sofascore
10690,1763,719,12,goal,79,,,,,,regular,sofascore
10691,1763,724,12,goal,62,,,,,,regular,sofascore
10692,1763,370,12,goal,57,,,,,,regular,sofascore
10693,1763,373,12,card,49,,,,,,yellow,sofascore
10694,1763,711,12,card,48,,,,,,yellow,sofascore
10695,1763,393,12,goal,32,,,,,,regular,sofascore
10696,1763,391,12,goal,12,,,,,,regular,sofascore
10697,1763,713,12,goal,10,,,,,,regular,sofascore
10698,1764,529,16,card,90,,,,,,yellow,sofascore
10699,1764,525,16,card,89,,,,,,yellow,sofascore
10700,1764,465,16,card,83,,,,,,yellow,sofascore
10701,1764,547,16,card,82,,,,,,yellow,sofascore
10702,1764,524,16,card,64,,,,,,yellow,sofascore
10703,1764,531,16,card,57,,,,,,yellow,sofascore
10704,1764,462,16,card,42,,,,,,yellow,sofascore
10705,1764,449,16,card,28,,,,,,yellow,sofascore
10706,1764,545,16,card,5,,,,,,yellow,sofascore
10707,1765,341,10,card,90,,,,,,yellow,sofascore
10708,1765,79,10,card,90,,,,,,yellow,sofascore
10709,1765,51,10,card,81,,,,,,yellow,sofascore
10710,1765,82,10,card,78,,,,,,red,sofascore
10711,1765,82,10,varDecision,78,,,,,,cardUpgrade,sofascore
10712,1765,84,10,card,67,,,,,,yellow,sofascore
10713,1765,67,10,card,54,,,,,,yellow,sofascore
10714,1765,79,10,goal,20,,,,,,regular,sofascore
10715,1766,522,21,card,65,,,,,,yellow,sofascore
10716,1766,666,21,card,36,,,,,,yellow,sofascore
10717,1766,535,21,card,31,,,,,,yellow,sofascore
10718,1767,216,23,card,66,,,,,,yellow,sofascore
10719,1767,418,23,card,57,,,,,,yellow,sofascore
10720,1767,240,23,goal,51,,,,,,regular,sofascore
10721,1767,220,23,card,47,,,,,,yellow,sofascore
10722,1767,227,23,card,42,,,,,,yellow,sofascore
10723,1767,229,23,card,32,,,,,,yellow,sofascore
10724,1767,239,23,card,32,,,,,,red,sofascore
10725,1767,239,23,varDecision,31,,,,,,cardUpgrade,sofascore
10726,1767,240,23,goal,20,,,,,,regular,sofascore
10727,1767,422,23,goal,7,,,,,,regular,sofascore
10728,1768,595,11,card,90,,,,,,yellow,sofascore
10729,1768,593,11,card,89,,,,,,yellow,sofascore
10730,1768,371,11,card,83,,,,,,yellow,sofascore
10731,1768,379,11,goal,65,,,,,,regular,sofascore
10732,1768,618,11,card,48,,,,,,yellow,sofascore
10733,1768,373,11,card,45,,,,,,yellow,sofascore
10734,1769,273,22,card,90,,,,,,yellow,sofascore
10735,1769,157,22,card,74,,,,,,yellow,sofascore
10736,1769,272,22,goal,64,,,,,,regular,sofascore
10737,1769,153,22,card,62,,,,,,yellow,sofascore
10738,1769,160,22,goal,56,,,,,,regular,sofascore
10739,1769,154,22,goal,45,,,,,,regular,sofascore
10740,1769,272,22,card,44,,,,,,yellow,sofascore
10741,1769,150,22,goal,39,,,,,,regular,sofascore
10742,1769,249,22,goal,36,,,,,,regular,sofascore
10743,1769,266,22,card,34,,,,,,yellow,sofascore
10744,1769,243,22,card,27,,,,,,yellow,sofascore
10745,1769,261,22,goal,4,,,,,,regular,sofascore
