id_sofascore,canonical_name,team_id_ss,team_name,competition,season,source
234232.0,Kévin Rodrigues,,,La Liga,2021_2022,sofascore
235386.0,Jaume Doménech,2828.0,Valencia,La Liga,2021_2022,sofascore
235444.0,Florin Andone,,,La Liga,2021_2022,sofascore
242211.0,Felipe,,,La Liga,2021_2022,sofascore
249393.0,Esteban Saveljich,,,La Liga,2021_2022,sofascore
249399.0,Rodrigo De Paul,,,La Liga,2021_2022,sofascore
252863.0,Darwin Machís,,,La Liga,2021_2022,sofascore
253415.0,Rubén Duarte,,,La Liga,2021_2022,sofascore
253809.0,Rui Silva,2816.0,Real Betis,La Liga,2021_2022,sofascore
255239.0,Lucas Vázquez,,,La Liga,2021_2022,sofascore
255241.0,Quini,,,La Liga,2021_2022,sofascore
255973.0,Rubén Peña,,,La Liga,2021_2022,sofascore
255999.0,Omar Mascarell,,,La Liga,2021_2022,sofascore
258913.0,Marcos Mauro,4488.0,Cádiz,La Liga,2021_2022,sofascore
259339.0,Rubén Alcaraz,,,La Liga,2021_2022,sofascore
260031.0,Rubén García,,,La Liga,2021_2022,sofascore
260097.0,Luis Hernández,,,La Liga,2021_2022,sofascore
263505.0,Pere Pons,,,La Liga,2021_2022,sofascore
267863.0,Ander Capa,,,La Liga,2021_2022,sofascore
280979.0,Gonçalo Guedes,,,La Liga,2021_2022,sofascore
284179.0,Carlos Akapo,,,La Liga,2021_2022,sofascore
286165.0,Adama Traoré,,,La Liga,2021_2022,sofascore
286167.0,Aleix Febas,2826.0,Mallorca,La Liga,2021_2022,sofascore
291279.0,Augusto Solari,,,La Liga,2021_2022,sofascore
294377.0,Sergio Herrera,2820.0,Osasuna,La Liga,2021_2022,sofascore
294593.0,Álex Moreno,,,La Liga,2021_2022,sofascore
298920.0,Dani García,,,La Liga,2021_2022,sofascore
300522.0,Martin Valjent,,,La Liga,2021_2022,sofascore
306498.0,Santi Mina,,,La Liga,2021_2022,sofascore
307702.0,Djené,,,La Liga,2021_2022,sofascore
309078.0,Alexander Sørloth,,,La Liga,2021_2022,sofascore
310874.0,Vedat Muriqi,,,La Liga,2021_2022,sofascore
316152.0,Ángel Correa,,,La Liga,2021_2022,sofascore
316170.0,Gonzalo Escalante,,,La Liga,2021_2022,sofascore
316406.0,Antonio Puertas,,,La Liga,2021_2022,sofascore
319129.0,Luka Jović,,,La Liga,2021_2022,sofascore
325355.0,José María Giménez,,,La Liga,2021_2022,sofascore
326471.0,Gerard Gumbau,,,La Liga,2021_2022,sofascore
328145.0,Adnan Januzaj,,,La Liga,2021_2022,sofascore
329563.0,Rubén Sobrino,,,La Liga,2021_2022,sofascore
329597.0,Helibelton Palacios,,,La Liga,2021_2022,sofascore
330485.0,Matt Miazga,,,La Liga,2021_2022,sofascore
330675.0,Unai García,,,La Liga,2021_2022,sofascore
330677.0,Jason,,,La Liga,2021_2022,sofascore
331449.0,Nemanja Maksimović,,,La Liga,2021_2022,sofascore
333595.0,Lucas Olaza,,,La Liga,2021_2022,sofascore
336655.0,Enes Ünal,,,La Liga,2021_2022,sofascore
337671.0,Nabil Fekir,,,La Liga,2021_2022,sofascore
341097.0,Jeremías Ledesma,,,La Liga,2021_2022,sofascore
344129.0,José Luis Morales,,,La Liga,2021_2022,sofascore
344847.0,Johan Mojica,,,La Liga,2021_2022,sofascore
345111.0,Álvaro García,,,La Liga,2021_2022,sofascore
345193.0,Chema,,,La Liga,2021_2022,sofascore
346516.0,Adrián Embarba,,,La Liga,2021_2022,sofascore
347450.0,Joseba Zaldúa,,,La Liga,2021_2022,sofascore
349526.0,Dani Rodríguez,,,La Liga,2021_2022,sofascore
349794.0,Fali,,,La Liga,2021_2022,sofascore
350170.0,Munir El Haddadi,,,La Liga,2021_2022,sofascore
350560.0,Diego Rico,,,La Liga,2021_2022,sofascore
351086.0,Saúl García,2885.0,Deportivo Alavés,La Liga,2021_2022,sofascore
351140.0,Jaime Mata,,,La Liga,2021_2022,sofascore
351500.0,Brian Oliván,,,La Liga,2021_2022,sofascore
352376.0,Renato Tapia,,,La Liga,2021_2022,sofascore
352486.0,Iván Alejo,,,La Liga,2021_2022,sofascore
353130.0,Mario Hermoso,,,La Liga,2021_2022,sofascore
353138.0,Marcos Llorente,,,La Liga,2021_2022,sofascore
353252.0,Martín Merquelanz,,,La Liga,2021_2022,sofascore
353262.0,Jon Bautista,,,La Liga,2021_2022,sofascore
355024.0,Enis Bardhi,,,La Liga,2021_2022,sofascore
355048.0,Jesús Vallejo,2829.0,Real Madrid,La Liga,2021_2022,sofascore
355072.0,Asier Villalibre,,,La Liga,2021_2022,sofascore
356444.0,Ezequiel Ponce,,,La Liga,2021_2022,sofascore
359742.0,Mikel Vesga,,,La Liga,2021_2022,sofascore
360866.0,Mickaël Malsa,,,La Liga,2021_2022,sofascore
360938.0,Bono,2833.0,Sevilla,La Liga,2021_2022,sofascore
361004.0,Marco Asensio,,,La Liga,2021_2022,sofascore
367096.0,Víctor Camarasa,,,La Liga,2021_2022,sofascore
368922.0,Aarón Escandell,33779.0,Granada,La Liga,2021_2022,sofascore
369004.0,Antonio Sivera,2885.0,Deportivo Alavés,La Liga,2021_2022,sofascore
376382.0,Fede San Emeterio,4488.0,Cádiz,La Liga,2021_2022,sofascore
