id_sofascore,id_understat,id_whoscored,attendance,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,weather_code
10408311,19091,,,13.7,52,0.0,5.5,0
10382148,,1640421,,7.2,94,0.1,24.3,51
10388447,19456,1643105,,8.2,79,0.0,19.3,2
10388449,19454,1643103,,4.9,98,0.2,8.5,51
10382139,,1640516,,8.4,94,1.4,25.6,61
10388451,19451,1643100,,4.8,96,0.0,12.6,3
10390059,19778,1643936,,14.2,70,0.1,14.0,51
10388452,19455,1643104,,4.6,92,0.0,11.8,3
10388435,19452,1643101,,4.2,94,0.0,8.5,51
10438066,,1659450,,8.4,79,0.0,5.6,51
10438193,,1659448,,14.1,74,0.0,7.5,51
10438138,,1659400,,14.3,91,0.0,11.1,3
10390028,19781,1643939,,15.2,84,0.5,35.2,53
10389954,19786,1643944,,13.2,90,0.1,8.1,51
10438169,,1659443,,20.5,80,0.0,10.8,51
10382137,,1640455,,7.9,93,0.6,30.9,53
10411574,18705,1651505,,17.6,85,0.0,14.9,51
10389983,19780,1643867,,8.4,100,0.0,13.4,51
10437938,,1659440,,13.9,98,0.1,8.5,51
10382144,,1640504,,9.1,93,1.8,38.2,61
10388448,19450,1643099,,4.7,88,0.1,8.8,51
10411578,18708,1651508,,11.6,75,0.0,11.4,0
10382134,,1640457,,8.5,79,0.1,31.8,51
10389881,19784,1643942,,9.3,77,0.0,8.0,2
10411571,18703,1651503,,9.4,71,0.0,9.9,0
10389892,19785,1643880,,8.4,97,0.1,23.4,51
10390032,19783,,,17.1,78,0.0,16.4,2
10408510,19085,,,11.7,81,0.0,5.4,2
10385372,18350,1641029,,10.3,95,0.9,26.4,53
10385379,18342,1641033,,8.8,96,0.4,25.1,53
10438171,,1659445,,9.7,100,0.0,6.2,51
10385376,18343,1641025,,10.3,95,0.9,26.4,53
10408289,19082,,,10.6,74,0.0,6.1,0
10382152,,1640487,,8.1,89,0.1,31.1,51
10385375,18349,1641032,,10.3,95,0.9,26.4,53
10437940,,1659398,,17.8,96,0.9,6.7,53
10385371,18348,1641034,,11.4,91,2.2,28.4,61
10382138,,1640499,,9.1,93,1.8,38.2,61
10388438,19458,1643204,,7.2,81,0.0,26.7,51
10408305,19086,,,10.2,70,0.0,10.3,0
10408313,19092,,,9.3,98,5.4,13.8,63
10388456,19464,1643117,,12.8,75,2.6,23.3,61
10388457,19466,1643121,,10.8,78,0.1,14.2,51
10388441,19459,1643107,,7.8,79,0.0,8.5,2
10388458,19465,1643119,,13.2,86,0.5,29.5,53
10408324,19097,,,13.1,86,7.7,13.2,63
10408315,19093,,,16.1,67,0.0,10.3,0
10408310,19095,,,14.3,78,0.1,8.1,51
10411593,18719,1651549,,12.7,89,0.6,7.6,53
10408318,19101,,,15.3,78,0.0,8.0,51
10408312,19094,,,14.7,72,0.1,9.9,51
10388460,19462,1643113,,9.6,93,0.1,19.6,51
10388464,19467,1643123,,10.3,92,0.2,23.1,51
10388454,19463,1643115,,10.3,99,0.2,12.3,53
10388462,19460,1643109,,11.6,94,0.1,18.9,51
10388461,19461,1643111,,11.2,99,0.2,18.8,51
10382129,,1640480,,11.8,83,1.1,23.5,61
10382124,,1640483,,10.5,94,0.0,29.9,51
10408330,19100,,,8.4,67,0.0,10.2,0
10408322,19099,,,8.4,67,0.0,10.2,0
10408512,19098,1650936,,13.7,93,6.8,12.3,63
10382153,,,,8.6,100,0.0,18.3,51
10388459,19472,1643133,,6.8,100,0.0,13.2,3
10389993,19792,1643950,,10.4,90,0.0,9.9,51
10388467,19471,1643131,,5.3,100,0.0,9.6,3
10388476,19476,1643141,,7.0,94,0.0,11.2,3
10388455,19473,1643135,,4.8,98,0.0,14.1,51
10388468,19474,1643137,,6.1,100,0.0,10.2,3
10385382,18358,1641011,,9.3,100,0.3,16.0,53
10385381,18357,1641009,,8.0,100,0.2,15.5,53
10385386,18352,1641013,,15.3,89,0.0,25.8,2
10385400,18355,1641021,,10.8,98,0.1,23.0,51
10382147,,1640433,,10.2,87,0.0,10.7,2
10385387,18359,1641015,,10.1,100,0.3,14.4,53
10385395,18360,1641017,,10.1,100,0.3,14.4,53
10438170,,1659434,,16.1,86,0.0,9.0,51
10389942,19794,1643860,,8.8,97,0.2,11.3,51
10385393,18361,1641003,,9.8,100,0.2,17.3,53
10385383,18356,1641007,,15.0,90,39.4,12.4,63
10389970,19797,1643795,,11.6,100,0.4,16.6,53
10437941,,1659442,,11.2,97,0.0,5.7,51
10411594,18723,1651553,,9.6,99,0.1,1.8,51
10382140,,1640469,,7.6,91,0.0,11.6,3
10388465,19468,1643125,,7.4,86,0.0,16.2,2
10382158,,1640440,,8.8,88,0.0,10.2,2
10388474,19475,1643139,,7.4,87,0.0,13.4,2
10385389,18353,1641005,,10.9,100,0.1,14.3,51
10437943,,1659430,,18.6,87,0.1,9.1,51
10437947,,1659429,,15.6,99,2.0,10.5,61
10437945,,1659437,,13.5,99,7.9,9.2,63
10438142,,1659432,,13.5,99,7.9,9.2,63
10389930,19791,1643949,,15.5,98,2.2,14.0,61
10389998,19793,1643951,,5.2,94,0.0,10.7,3
10437946,,1659433,,17.1,92,0.7,14.7,53
10389911,19788,1643761,,17.4,69,0.7,19.8,53
10411609,18726,1651556,,21.2,96,8.6,19.8,63
10382149,,1640435,,5.6,97,0.0,22.5,51
10382155,,1640533,,6.1,100,0.0,13.1,3
10411596,18730,1651560,,12.0,72,1.1,9.4,61
10389926,19789,1643776,,10.8,100,0.0,11.1,51
10385399,18354,1641019,,9.2,100,0.4,11.1,53
10389896,19795,1643953,,2.9,100,0.0,9.2,51
10388472,19469,1643127,,4.1,98,0.1,8.4,51
10382157,,1640467,,5.7,95,0.0,17.1,3
10382143,,1640462,,7.0,95,0.0,22.3,3
10388471,19470,1643129,,4.7,97,0.0,12.3,3
10389943,19796,,,13.9,98,1.6,25.6,61
10382162,,1640507,,8.5,88,0.0,16.6,2
10437942,,1659435,,18.8,88,0.7,27.2,53
10438088,,1659439,,14.3,94,4.9,19.5,63
10385394,18366,1640987,,3.7,96,0.0,22.2,51
10385404,18371,1640986,,3.8,97,0.0,18.9,51
10385398,18363,1640989,,2.5,99,0.0,20.6,51
10385397,18364,1640997,,3.7,96,0.0,22.2,51
10385406,18369,,,2.6,99,0.0,23.1,51
10385396,18362,1640982,,3.7,96,0.0,22.2,51
10385391,18367,1641001,,5.3,85,0.4,27.4,53
10385392,18365,1641035,,8.6,92,4.3,39.0,63
10385401,18370,1640979,,8.2,96,3.2,26.1,63
10385403,18368,1641039,,6.7,95,2.4,36.9,61
10438196,,1659449,,14.3,93,10.5,16.1,63
10389914,19798,1643767,,11.3,95,0.0,9.7,51
10390057,19799,1643766,,9.3,93,0.9,34.7,53
10437950,,1659453,,16.8,83,0.0,10.9,2
10390071,19804,1643962,,10.5,92,1.2,40.2,61
10390074,19805,,,10.5,89,1.4,39.3,61
10389967,19807,1643965,,9.9,90,0.9,39.0,53
10390002,19800,1643769,,8.1,91,0.2,24.3,53
10390051,19802,1643772,,14.3,93,0.9,14.9,53
10389969,19803,1643804,,9.9,100,0.2,8.5,53
10389882,19806,1643964,,5.6,100,0.1,18.2,51
10437951,,1659451,,14.9,96,12.0,24.4,63
10408516,19106,,,12.3,82,0.0,12.0,2
10408323,19102,,,8.8,98,0.5,21.4,53
10438072,,1659447,,16.3,88,7.3,29.1,63
10389959,19801,1643959,,9.6,88,0.0,17.1,51
10900379,,1659476,,11.2,97,4.8,13.0,63
10408511,19104,,,14.7,93,9.6,27.9,63
10385402,18380,1641047,,9.8,97,0.7,24.1,53
10408515,19111,,,15.8,67,0.0,5.8,0
10900378,,1659441,,11.2,97,4.8,13.0,63
10385405,18375,1641052,,8.2,85,0.5,33.4,53
10408316,19103,,,12.2,70,0.1,5.4,51
10408321,19108,,,8.8,63,0.0,20.5,0
10385409,18373,1641045,,12.2,90,0.9,45.7,53
10385407,18374,1640984,,11.6,92,3.2,40.6,63
10385418,18376,1641050,,21.0,85,0.0,14.0,51
10385408,18381,1641053,,9.3,95,4.1,32.1,63
10385410,18372,1641049,,12.0,88,0.7,46.0,53
10385413,18377,1641051,,4.7,97,43.3,18.9,63
10385414,18379,1641046,,6.7,100,1.6,9.2,61
10390008,19813,1643971,,12.2,78,0.1,37.9,51
10390125,19810,1643968,,11.9,96,8.8,19.9,63
10385412,18378,1641048,,6.7,98,1.0,18.0,61
10389971,19817,1643975,,11.2,72,0.2,18.0,53
10390039,19809,1643779,,12.9,91,6.2,25.2,63
10390084,19814,1643972,,11.5,92,9.0,28.8,63
10390042,19808,,,13.9,93,0.0,13.4,51
10385428,18384,1641038,,1.5,100,0.0,7.8,3
10390060,19812,1643882,,12.8,97,14.2,1.7,63
10390027,19815,1643973,,8.1,93,0.5,10.6,53
10390023,19816,1643974,,6.3,100,0.1,14.0,51
10385419,18389,1641037,,10.9,95,7.1,35.6,63
10385416,18382,1641040,,11.0,94,8.9,44.1,63
10385415,18390,1640985,,10.6,96,7.0,29.2,63
10385421,18387,1641036,,11.0,94,4.9,32.5,63
10411608,18741,1651644,,7.4,97,0.1,4.6,51
10385424,18386,1641042,,9.5,94,0.2,30.2,53
10385417,18388,1640999,,7.9,95,1.6,37.2,61
10385420,18383,1641044,,9.3,91,0.3,29.8,53
10411607,18736,1651710,,9.1,97,0.0,9.5,3
10385411,18391,1641041,,9.3,96,0.2,26.7,51
10411601,18738,1651740,,6.6,100,0.1,7.5,51
10437956,,1659463,,14.9,80,0.0,13.8,51
10385429,18385,1640991,,10.0,96,1.4,31.5,61
10408328,19118,,,7.7,88,0.1,11.3,51
10382151,,1640509,,9.9,95,3.8,23.4,63
10437954,,1659461,,13.7,85,0.1,17.6,51
10408327,19120,,,7.2,69,0.0,10.4,0
10408514,19115,,,6.3,76,0.0,16.5,2
10382160,,1640497,,8.6,84,2.3,30.7,61
10382173,,1640521,,8.8,83,0.6,30.2,53
10411614,18745,1651565,,19.5,77,0.3,19.4,53
10437955,,1659475,,8.9,99,17.5,7.6,63
10382150,,1640476,,8.8,86,0.4,31.6,53
10438082,,1659478,,13.0,98,2.6,9.0,61
10382159,,1640498,,8.3,89,1.8,38.1,61
10438163,,1659477,,8.4,99,4.4,8.1,63
10382168,,1640495,,6.0,98,1.8,24.8,61
10438091,,1659466,,13.3,93,3.4,11.8,63
10382163,,1640482,,5.8,99,0.1,23.8,51
10382156,,1640493,,6.1,96,1.4,31.0,61
10437949,,1659459,,18.4,79,0.0,4.9,2
10408519,19117,,,9.8,97,13.9,19.8,63
10408513,19113,,,9.8,97,13.9,19.8,63
10437962,,1659457,,9.7,99,3.9,7.7,63
10408329,19119,,,14.1,98,0.9,18.2,53
10408332,19116,,,12.6,95,0.6,25.5,53
10411620,18742,1651562,,7.0,66,0.0,4.4,0
10408320,19112,,,0.1,97,0.0,10.0,3
10389945,19820,1643803,,3.9,99,0.0,14.3,51
10389988,19819,1643977,,6.1,92,0.0,24.4,51
10390078,19818,1643853,,11.6,92,0.1,17.3,51
10389880,19824,1643982,,7.4,90,0.8,29.9,53
10389900,19825,1643983,,6.3,92,0.3,19.9,53
10389989,19821,1643979,,12.0,83,0.3,38.0,53
10389984,19822,1643869,,8.9,94,0.2,21.6,51
10389913,19826,,,11.1,87,1.8,44.6,61
10389924,19827,1643985,,6.2,92,0.1,25.7,51
10390007,19823,1643981,,12.1,78,0.0,15.9,51
10913240,18262,1640902,,6.4,88,0.0,33.2,51
10408326,19122,,,11.8,96,1.0,12.3,53
10437957,,1659464,,14.8,75,0.0,15.5,2
10385423,18392,1640758,,3.5,100,0.0,19.4,51
10390094,19833,1643991,,6.7,100,0.0,7.0,51
10408331,19127,,,7.1,93,0.0,14.4,51
10385426,18397,1640761,,4.1,85,0.3,41.6,53
10390098,19834,1643992,,6.7,91,9.3,18.9,63
10408335,19129,,,7.1,93,0.0,14.4,51
10437953,,1659462,,10.3,99,5.3,11.2,63
10382174,,1640484,,7.9,83,1.6,31.7,61
10390109,19832,1644031,,8.1,85,10.3,24.6,63
10382171,,1640517,,7.6,86,0.7,29.9,53
10382161,,1640537,,7.4,85,0.7,31.2,53
10385438,18401,1640763,,3.8,88,0.1,32.0,51
10408520,19126,,,11.3,82,0.0,18.5,2
10438139,,1659474,,10.3,99,5.3,11.2,63
10438085,,1659458,,13.6,96,10.4,18.6,63
10385422,18396,1640762,,5.1,81,0.1,46.5,51
10385425,18399,1640759,,3.9,88,0.1,36.0,51
10385436,18394,1640760,,7.0,86,0.1,30.5,51
10385439,18393,1640755,,5.8,86,0.2,30.2,51
10382170,,1640453,,7.6,86,0.7,29.9,53
10411627,18758,1651578,,10.5,97,0.8,16.2,53
10438195,,1659454,,11.4,82,1.5,20.7,61
10382165,,1640479,,4.2,98,0.2,20.6,51
10390101,19829,1643987,,6.9,93,0.6,27.7,53
10390103,19831,1643989,,6.5,85,0.1,15.3,51
10382164,,1640492,,4.6,96,0.2,24.6,53
10408336,19125,,,9.7,83,0.0,13.7,2
10390088,19837,,,4.5,93,0.1,18.7,51
10390102,19836,1643798,,5.1,93,0.3,29.8,53
10438094,,1659460,,10.7,77,0.0,21.2,2
10385427,18398,1640757,,0.5,100,0.0,10.5,51
10390132,19835,1643870,,6.8,93,9.5,28.9,63
10382167,,1640443,,4.6,96,0.2,24.6,53
10390095,19828,1643866,,11.9,78,0.0,16.7,2
10411636,18759,1651579,,8.7,98,21.7,9.5,63
10385433,18400,1640754,,2.6,100,0.1,14.4,51
10411634,18761,1651581,,5.6,96,12.8,5.1,63
10385435,18395,1640756,,2.6,100,0.1,14.4,51
10382169,,1640534,,5.2,92,6.8,28.6,63
10382172,,1640529,,4.6,96,0.3,22.5,53
10438168,,1659465,,15.4,76,0.7,41.1,53
10408333,19123,1650922,,15.3,78,0.3,29.6,53
10437958,,1659444,,12.9,90,53.9,30.7,63
10979293,18270,1640736,,-0.3,99,0.3,19.3,53
10913242,18267,1640741,,14.6,69,0.1,19.2,51
10437960,,1659473,,13.1,100,0.9,16.2,53
10438166,,1659469,,8.6,100,0.4,4.0,53
10388477,19478,1643145,,-2.5,98,0.0,7.1,51
10388463,19482,1643153,,-0.7,92,1.2,18.6,61
10408523,19136,,,-1.0,83,0.0,15.4,2
10438153,,1659468,,6.1,100,0.0,5.5,51
10385434,18407,1640726,,-2.7,100,0.1,9.7,51
10382184,,1640436,,1.0,96,0.0,14.7,51
10388478,19485,1643159,,-2.3,95,1.2,15.4,61
10388475,19484,1643157,,-0.6,96,0.3,18.9,53
10408530,19133,,,-1.0,83,0.0,15.4,2
10388482,19479,1643147,,0.3,94,11.5,32.9,63
10385449,18410,1640744,,-0.5,95,0.0,10.2,51
10437959,,1659481,,14.8,74,0.0,18.2,0
10437967,,1659472,,6.1,100,0.0,5.5,51
10408341,19137,,,1.3,57,0.0,20.3,0
10385431,18403,1640731,,6.4,70,0.0,19.1,0
10382179,,,,-1.0,96,0.1,12.7,51
10385430,18404,1640730,,-0.6,97,0.1,7.7,51
10408346,19139,,,9.1,93,0.0,12.1,3
10385444,18411,1640748,,-0.6,97,0.1,7.7,51
10382176,,1640452,,-0.2,93,0.1,12.5,51
10388466,19480,1643149,,-1.3,96,0.1,16.0,51
10385443,18408,1640888,,1.3,96,0.1,21.3,51
10388470,19483,1643155,,0.0,97,4.0,26.5,63
10382175,,1640535,,-0.5,92,0.2,13.9,53
10388469,19481,1643151,,-1.6,100,0.2,8.8,51
10408340,19132,1650918,,-3.7,98,0.0,17.7,3
10382185,,1640477,,1.2,100,0.1,15.7,51
10382177,,1640473,,-0.6,100,0.1,10.3,51
10385432,18406,1640725,,0.3,99,0.2,11.0,53
10382178,,1640524,,1.7,98,0.1,18.0,51
10438140,,1659471,,4.9,78,0.0,11.6,2
10411641,18766,1651586,,19.6,91,2.8,13.2,61
10408350,19135,,,4.1,48,0.0,15.2,0
10652685,18402,1640729,,-2.0,94,0.0,7.1,3
10388479,19477,1643143,,-1.7,100,0.1,11.1,51
10408342,19134,,,0.6,57,0.0,11.4,0
10382181,,1640518,,1.3,97,0.1,16.8,51
10438338,,1659482,,17.0,76,0.0,31.8,2
10385445,18409,1640753,,17.7,89,1.5,13.3,61
10438181,,1659467,,6.2,87,0.0,13.1,2
10385437,18405,1640732,,-1.4,100,0.0,10.7,51
10411628,18762,1651582,,1.4,96,6.6,8.2,63
10408349,19140,,,1.8,69,0.0,11.2,51
10388491,19492,1643173,,-2.1,100,0.0,6.3,51
10388487,19493,1643175,,-1.8,96,0.1,7.7,51
10388473,19490,1643169,,-0.1,99,0.2,13.8,53
10382199,,1640242,,-0.9,95,0.2,7.4,51
10382190,,1640351,,0.0,93,0.1,8.2,51
10388490,19486,1643161,,-1.1,100,0.1,7.8,51
10382182,,1640270,,-3.3,95,0.2,8.7,53
10388483,19488,1643165,,-2.5,100,0.2,4.6,53
10382192,,1640352,,-0.7,96,1.1,16.4,61
10382187,,1640247,,-1.9,96,1.3,15.6,61
10382180,,1640357,,-2.0,95,0.8,14.3,53
10388481,19491,1643171,,-2.0,97,0.1,5.7,51
10388480,19489,1643167,,-1.4,97,0.5,4.4,53
10388484,19494,1643177,,-2.6,91,0.4,10.8,53
10382189,,1640366,,2.7,96,3.1,17.5,63
10388489,19487,1643163,,-3.0,99,0.2,4.3,51
10382207,,1640313,,2.1,100,0.0,16.3,51
10437975,,1659187,,2.7,100,0.4,7.6,53
10382203,,1640372,,3.9,97,0.0,21.7,3
10390052,19841,1643759,,5.9,93,0.0,27.1,51
10388488,19497,1643183,,-0.8,100,0.3,15.1,53
10411638,18773,1651593,,-1.8,94,0.1,12.0,51
10408339,19144,,,3.9,70,0.0,12.5,51
10408347,19142,,,9.6,65,0.1,18.4,51
10382201,,1640250,,-0.8,93,0.0,6.0,51
10388498,19501,1643191,,-2.6,92,0.0,11.8,3
10408358,19147,,,4.5,78,0.0,29.5,2
10388499,19500,1643189,,-4.1,95,0.0,8.9,3
10388485,19495,1643179,,-3.7,100,0.1,3.3,51
10388493,19498,1643185,,-4.0,100,0.1,8.4,51
10408355,19149,,,3.5,79,0.0,12.4,2
10388497,19503,1643195,,-0.1,97,0.6,16.2,53
10382206,,1640249,,-1.8,97,0.0,5.9,3
10388486,19499,1643187,,-3.7,95,0.0,8.1,3
10390118,19843,1643946,,0.0,87,0.0,9.1,2
10390080,19847,1643822,,-3.5,100,0.0,10.9,3
10382193,,1640257,,3.3,93,1.5,13.0,61
10382188,,1640387,,2.7,89,0.4,10.2,53
10382186,,1640381,,-1.8,100,0.0,9.2,51
10382205,,1640244,,6.2,95,0.4,30.0,53
10382191,,1640390,,1.1,95,1.1,32.0,61
10388501,19502,1643193,,0.5,94,1.0,30.2,61
10390013,19842,1643760,,9.8,55,0.0,3.2,0
10390053,19845,1643924,,-3.4,90,0.0,10.6,3
10408525,19143,,,-1.7,80,0.0,15.1,2
10388494,19496,1643181,,-0.1,90,0.5,26.0,53
10438134,,1659271,,7.2,77,0.0,19.0,2
10390003,19839,1643757,,-3.1,93,0.0,9.9,51
10437974,,1659178,,6.8,82,0.0,12.0,2
10437965,,1659183,,3.4,80,0.0,11.3,2
10390010,19844,1643905,,1.6,94,0.2,16.2,51
10438345,,1659200,,-0.2,96,0.0,7.2,3
10389957,19840,1643929,,-3.8,94,0.0,5.0,3
10408345,19145,,,5.4,87,0.0,10.9,2
10411648,18776,1651796,,24.4,95,13.5,10.3,63
10390029,19838,1643756,,7.3,60,0.0,4.5,0
10389973,19846,,,7.0,95,3.1,15.1,63
10382217,,1640261,,5.6,95,0.2,33.3,53
10408361,19146,,,-1.3,89,0.0,7.4,51
10437964,,1659190,,-1.2,96,0.0,7.3,3
10411653,18781,1651601,,-0.2,91,0.1,6.2,51
10438335,,1659177,,0.7,96,0.0,7.2,3
10438089,,1659192,,0.1,93,0.0,8.0,3
10390105,19856,1643908,,4.7,93,0.0,21.6,51
10390130,19853,,,1.6,97,0.0,10.4,51
10390068,19854,1643960,,5.9,97,0.1,23.1,51
10437973,,1659179,,16.3,72,0.0,24.0,51
10390116,19855,1643893,,5.5,93,0.0,12.1,51
10390040,19850,1643768,,5.2,93,0.0,10.7,3
10390085,19857,1643775,,3.0,96,0.0,7.7,3
10390127,19852,1643770,,5.1,86,0.0,20.6,2
10390126,19849,1643956,,5.1,93,0.0,11.1,3
11012360,,,,7.1,92,5.5,29.0,63
10390064,19848,1643957,,10.7,75,0.0,5.1,0
10955124,,1659189,,9.8,71,0.0,11.0,0
10408521,19124,,,2.9,69,0.0,10.7,0
10382213,,1640332,,8.0,97,11.5,15.5,63
10388506,19511,1643208,,3.5,93,26.7,40.8,63
10385441,18415,1640737,,7.5,99,0.1,16.4,51
10408348,19152,,,3.0,55,0.0,9.2,0
10388508,19508,1643205,,0.8,85,0.0,9.7,51
10388496,19504,1643197,,4.3,77,0.2,4.5,51
10437972,,1659181,,14.6,79,0.0,17.2,51
10382202,,1640297,,2.7,86,0.7,14.7,53
10385454,18421,1640914,,6.8,99,0.5,16.9,53
10389726,19867,1643785,,5.0,100,0.4,9.4,53
10411649,18789,1651809,,4.9,92,0.0,11.8,3
10388492,19505,1643199,,-4.4,96,0.0,11.7,3
10385440,18414,1640900,,5.9,99,0.3,13.3,53
10388495,19506,1643201,,6.1,84,0.7,2.3,53
10437963,,1659198,,9.9,96,0.0,19.0,3
10388500,19507,1643203,,6.7,92,1.4,3.3,61
10385448,18412,1640896,,6.8,99,0.5,16.9,53
10382200,,1640329,,5.1,100,2.0,8.4,61
10408524,19153,,,3.4,70,0.0,18.0,0
10389774,19866,1643940,,6.5,86,0.0,13.2,51
10388513,19510,1643207,,4.3,77,0.2,4.5,51
10408368,19158,,,7.8,61,0.0,13.1,0
10389720,19863,1643781,,6.0,96,0.2,10.7,53
10385458,18418,1640908,,4.0,91,0.1,24.6,51
10385450,18416,1640904,,6.4,90,0.1,22.0,51
10382208,,1640311,,5.8,100,3.5,7.7,63
10385446,18413,1640898,,5.5,100,0.4,13.0,53
10688772,18417,1640906,,6.2,93,0.2,22.3,53
10408533,19156,,,9.0,56,0.0,10.8,0
10437978,,1659195,,12.2,83,0.0,22.3,2
10411651,18787,1651807,,6.2,79,0.0,15.8,51
10389721,19864,1643830,,3.8,97,1.8,17.5,61
10382219,,1640340,,4.8,97,0.0,16.5,3
10438092,,1659184,,9.7,88,0.0,15.0,2
10382210,,1640276,,4.6,99,0.0,17.5,3
10385442,18420,1640912,,2.4,97,0.0,8.4,3
10390120,19859,1643923,,2.5,94,0.0,21.0,51
10385459,18419,1640910,,0.7,87,0.0,8.1,2
10388504,19509,1643206,,-0.8,87,0.0,3.2,51
10408526,19159,,,2.6,99,0.0,12.1,51
10437977,,1659193,,4.8,86,0.0,11.1,2
10388502,19512,1643209,,-0.5,100,0.1,9.4,51
10382215,,1640414,,2.6,100,0.0,15.7,3
10389777,19865,,,5.4,89,0.0,20.0,2
10389728,19861,1643967,,6.4,88,0.0,25.4,2
10408356,19160,,,8.2,72,0.0,29.4,51
10389725,19862,1643780,,7.3,87,1.0,11.7,53
10389718,19860,1643907,,1.0,99,0.2,20.6,51
10390033,19858,1643947,,10.8,78,2.6,12.4,61
10382216,,1640305,,2.6,100,0.0,13.9,3
10438096,,1659180,,9.1,84,0.0,12.9,2
10408344,19154,,,7.3,85,0.0,7.2,2
10408359,19161,,,1.7,86,0.1,12.3,51
10438086,,1659199,,13.6,81,0.0,13.4,2
10438090,,1659185,,8.1,77,0.0,13.6,2
11007089,18279,1640749,,2.8,97,0.1,21.6,51
10961301,,1659480,,12.7,83,0.0,27.8,2
10382214,,1640301,,5.5,92,0.0,24.7,3
10389816,19874,1643816,,10.3,43,0.0,3.6,0
10388511,19520,1643237,,3.2,99,0.0,22.2,51
10408364,19163,,,12.6,70,0.0,51.8,0
10438340,,1659197,,2.0,93,0.0,8.1,3
10408383,19165,,,6.7,89,0.0,29.2,2
10388507,19514,1643211,,3.7,100,1.4,19.8,61
10385451,18422,1640745,,7.3,84,0.1,2.9,51
10385461,18425,1640751,,7.3,84,0.1,2.9,51
10385457,18430,1640733,,8.2,85,0.1,3.2,51
10385460,18423,1640750,,9.1,89,0.1,6.0,51
10388518,19517,,,1.8,100,0.2,9.5,51
10438093,,1659186,,3.5,88,0.0,9.4,2
10382222,,1640299,,6.3,96,0.1,9.7,51
10438179,,1659210,,1.9,90,0.0,8.2,3
10389735,19870,1643788,,-0.5,75,0.0,9.8,0
10408536,19170,,,7.2,78,0.0,13.3,2
10389808,19868,1643786,,10.7,67,0.0,9.9,0
10382226,,1640356,,5.1,100,0.1,11.2,51
10408535,19166,,,4.8,92,0.3,8.6,53
10385468,18424,1640920,,7.3,84,0.1,2.9,51
10388519,19518,1643231,,1.7,100,0.2,6.4,53
10382218,,1640350,,6.5,98,0.2,17.4,53
10385467,18431,1640727,,7.3,84,0.1,2.9,51
10388512,19515,1643212,,-1.9,100,0.0,6.7,3
10388510,19513,1643210,,-0.1,93,0.0,8.6,51
10388505,19521,1643240,,6.0,100,0.4,17.1,53
10385466,18427,1640752,,7.1,89,0.1,3.8,51
10438102,,1659182,,12.2,86,0.1,21.7,51
10389790,19869,1643787,,2.1,100,0.0,13.4,3
10411677,18792,1651791,,4.4,81,0.0,5.0,2
10389819,19876,1643895,,1.9,100,0.0,11.5,3
10385464,18426,1640924,,3.1,97,0.0,10.9,3
10385452,18429,1640724,,15.2,68,0.2,21.2,51
10389817,19877,1643955,,2.9,91,0.0,9.5,3
10408362,19167,,,8.7,83,0.0,11.7,2
10382212,,1640273,,6.6,89,0.2,6.5,51
10382229,,1640267,,6.2,89,0.1,9.5,51
10411663,18796,1651605,,22.3,83,1.3,21.6,61
10382221,,1640252,,6.2,91,0.3,3.7,53
10389730,19873,,,7.8,75,0.0,4.5,2
10382227,,1640289,,6.2,90,0.1,7.5,51
10437968,,1659196,,16.9,75,0.1,11.7,51
10388521,19519,1643234,,4.5,100,0.5,11.5,53
10389724,19871,1643819,,2.2,98,0.0,13.4,3
10411668,18793,1651602,,2.4,98,0.0,10.4,3
10382211,,1640293,,5.7,90,0.1,6.8,51
10389780,19875,1643892,,3.2,82,0.0,2.4,2
10388514,19516,1643213,,5.2,100,0.0,10.3,51
10437981,,1659188,,11.3,91,0.0,9.6,3
10408531,19164,,,6.8,92,0.0,5.6,3
10385456,18428,1640728,,4.0,100,0.0,17.4,51
10437979,,1659201,,11.7,86,0.0,13.5,2
10865869,,1694374,61602,,,,,
10865873,,1694381,46435,2.9,100,0.0,12.8,3
10865867,,1694369,24136,5.2,100,0.0,19.5,3
10408366,19169,,,5.5,73,0.0,7.7,0
10865871,,1694377,81365,4.2,96,0.0,19.5,3
10913239,18312,1641024,,7.5,100,0.3,15.8,53
10865971,,1694390,,1.8,86,0.0,12.5,2
10865965,,,,0.1,98,0.0,23.4,3
10865967,,,,11.9,83,0.0,18.0,2
10865968,,1694384,,23.3,74,0.0,16.2,0
10865963,,1694389,,10.5,77,0.0,12.8,2
10865962,,1694387,,8.0,96,2.5,29.9,61
10865961,,1694391,,7.5,92,0.0,3.1,3
10865964,,1694388,,8.0,90,3.0,24.4,61
10389740,19878,1643796,,11.4,97,1.0,18.4,61
10408376,19181,,,10.9,76,0.0,13.6,2
10388509,19529,1643260,,7.9,96,0.0,31.2,51
10382225,,1640408,,9.7,96,1.2,23.1,61
10438147,,1659203,,11.0,79,0.0,12.6,2
10411671,18809,1651636,,5.0,95,0.0,12.2,3
10385472,18435,1640721,,9.9,92,0.5,27.1,53
10408370,19177,,,8.2,60,0.0,5.6,0
10382224,,1640314,,7.5,96,7.7,15.4,63
10385465,18439,1640723,,8.7,92,1.0,28.4,53
10382233,,1640328,,7.9,96,1.6,20.3,61
10388529,19525,1643252,,9.6,93,3.2,27.0,63
10389733,19880,1643994,,11.8,90,0.2,13.4,51
