team_id_tm,team_slug,season,stadium_name,capacity,seats_total,seats_covered,seats_vip,vip_boxes,seats_standing,inaugurated_year,built_year,refurbished_year,owner,operator,address,city,country,construction_cost,surface,architect,tm_url,previous_names_raw,id_transfermarkt_stadium,pitch_length_m,pitch_width_m,naming_rights,naming_rights_until,has_pitch_heating,has_athletics_track,capacity_intl
506,juventus-turin,2025,Allianz Stadium,41507,41507,,,64,,,2011,,Juventus,,Allianz Stadium,,,"125,00 mill. €",Césped natural,,https://www.transfermarkt.es/juventus-turin/stadion/verein/506/saison_id/2025,Juventus Stadium,,105,68,Sportfive,,True,False,
800,atalanta-bergamo,2025,New Balance Arena - Bergamo,24950,24950,,,,,,1928,,Atalanta BC,,New Balance Arena - Bergamo,,,,Césped natural,,https://www.transfermarkt.es/atalanta-bergamo/stadion/verein/800/saison_id/2025,"Stadio Mario Brumana, Stadio Comunale, Stadio Atleti Azzurri d'Italia, Gewiss Stadium",,105,68,,,True,False,
1005,us-lecce,2025,Ettore Giardiniero,31559,31559,,,94,,,1966,,Comune di Lecce,,Ettore Giardiniero,,,,Césped natural,,https://www.transfermarkt.es/us-lecce/stadion/verein/1005/saison_id/2025,Via del Mare,,105,68,,,False,True,
1025,fc-bologna,2025,Stadio Renato Dall’Ara,36462,36462,,,38,,,1927,,Comune di Bologna,,Stadio Renato Dall’Ara,,,,Césped natural,,https://www.transfermarkt.es/fc-bologna/stadion/verein/1025/saison_id/2025,"Stadio Littoriale, Stadio Comunale",,105,68,,,False,False,
1047,como-1907,2025,Giuseppe Sinigaglia,12039,13602,,,,,,1927,,Comune di Como,,Giuseppe Sinigaglia,,,,Césped natural,,https://www.transfermarkt.es/como-1907/stadion/verein/1047/saison_id/2025,,,105,66,,,False,False,
1390,cagliari-calcio,2025,Unipol Domus,16416,16416,,,,,,2017,,Comune di Cagliari,,Unipol Domus,,,,Césped natural,,https://www.transfermarkt.es/cagliari-calcio/stadion/verein/1390/saison_id/2025,Sardegna Arena (2017-2021),,105,65,,,False,False,
2239,us-cremonese,2025,Giovanni Zini,16003,16003,,,,,,1929,,Unione Sportiva Cremonese,,Giovanni Zini,,,,Césped natural,,https://www.transfermarkt.es/us-cremonese/stadion/verein/2239/saison_id/2025,,,105,68,,,False,False,
4172,ac-pisa-1909,2025,Cetilar® Arena,12508,12508,,,,,,1919,,Comune di Pisa,,Cetilar® Arena,,,,Césped natural,,https://www.transfermarkt.es/ac-pisa-1909/stadion/verein/4172/saison_id/2025,,,105,68,,,False,False,
6195,ssc-neapel,2025,Diego Armando Maradona,54726,54726,,,19,,,1959,,Comune di Napoli,,Diego Armando Maradona,,,,Césped natural,,https://www.transfermarkt.es/ssc-neapel/stadion/verein/6195/saison_id/2025,"Stadio del Sole (1959-1962), San Paolo (1963-2020)",,110,68,-,,False,True,
6574,us-sassuolo,2025,Mapei Stadium - Città del Tricolore,21584,21584,,,256,,,,,Mapei S.P.A,,Mapei Stadium - Città del Tricolore,,,"15,00 mill. €",Césped natural,,https://www.transfermarkt.es/us-sassuolo/stadion/verein/6574/saison_id/2025,,,105,68,,,True,False,
