match_id_ss,player_id_ss,player_name,team_id_ss,event_type,minute,second,x,y,end_x,end_y,outcome,data_source
14566910,1410209.0,João Simões,,card,49,,,,,,yellow,sofascore
14566910,,,,period,45,,,,,,,sofascore
14566910,,,,injuryTime,45,,,,,,,sofascore
14566910,605672.0,Gorka Guruzeta,,card,44,,,,,,yellow,sofascore
14566910,929193.0,Maximiliano Araújo,,card,39,,,,,,yellow,sofascore
14566910,1391375.0,Unai Gómez,,card,34,,,,,,yellow,sofascore
14566910,797648.0,Matheus Reis,,card,29,,,,,,yellow,sofascore
14566910,605672.0,Gorka Guruzeta,,goal,28,,,,,,regular,sofascore
14566910,,,,substitution,26,,,,,,injury,sofascore
14566910,1394342.0,Ousmane Diomande,,goal,12,,,,,,regular,sofascore
14566910,966801.0,Oihan Sancet,,goal,3,,,,,,regular,sofascore
14566735,,,,period,90,,,,,,,sofascore
14566735,966616.0,Anatoliy Trubin,,goal,90,,,,,,regular,sofascore
14566735,910536.0,Rodrygo,,card,90,,,,,,red,sofascore
14566735,910536.0,Rodrygo,,card,90,,,,,,yellow,sofascore
14566735,,,,substitution,90,,,,,,regular,sofascore
14566735,,,,substitution,90,,,,,,regular,sofascore
14566735,1156645.0,Raúl Asencio,,card,90,,,,,,yellowRed,sofascore
14566735,,,,injuryTime,90,,,,,,,sofascore
14566735,,,,substitution,87,,,,,,regular,sofascore
14566735,993101.0,Samuel Dahl,,card,85,,,,,,yellow,sofascore
14566735,,,,substitution,83,,,,,,regular,sofascore
14566735,,,,substitution,79,,,,,,regular,sofascore
14566735,,,,substitution,79,,,,,,regular,sofascore
14566735,,,,substitution,78,,,,,,regular,sofascore
14566735,1085081.0,Álvaro Carreras,,card,66,,,,,,yellow,sofascore
14566735,1176744.0,Dean Huijsen,,card,62,,,,,,yellow,sofascore
14566735,826643.0,Kylian Mbappé,,goal,58,,,,,,regular,sofascore
14566735,,,,substitution,55,,,,,,regular,sofascore
14566735,,,,substitution,55,,,,,,regular,sofascore
14566735,1100952.0,Andreas Schjelderup,,goal,54,,,,,,regular,sofascore
14566735,,,,period,45,,,,,,,sofascore
14566735,795236.0,Vangelis Pavlidis,,goal,45,,,,,,penalty,sofascore
14566735,1156645.0,Raúl Asencio,,card,45,,,,,,yellow,sofascore
14566735,,,,injuryTime,45,,,,,,,sofascore
14566735,1100952.0,Andreas Schjelderup,,goal,36,,,,,,regular,sofascore
