player_id,player_slug,player_name,position,nationality,team,season
707271,charlie-perez,Charlie Pérez,Portero,España,fc-valencia,2021
353032,omar-alderete,Omar Alderete,Defensa central,Paraguay,fc-valencia,2021
149498,gabriel-paulista,Gabriel Paulista,Defensa central,Brasil,fc-valencia,2021
346289,mouctar-diakhaby,Mouctar Diakhaby,Defensa central,Guinea,fc-valencia,2021
298583,eray-comert,Eray Cömert,Defensa central,Suiza,fc-valencia,2021
163086,cristiano-piccini,Cristiano Piccini,Defensa central,Italia,fc-valencia,2021
646750,cristhian-mosquera,Cristhian Mosquera,Defensa central,España,fc-valencia,2021
707274,cesar-tarrega,César Tárrega,Defensa central,España,fc-valencia,2021
221322,jose-gaya,José Gayà,Lateral izquierdo,España,fc-valencia,2021
623024,jesus-vazquez,Jesús Vázquez,Lateral izquierdo,España,fc-valencia,2021
320271,toni-lato,Toni Lato,Lateral izquierdo,España,fc-valencia,2021
367466,thierry-correia,Thierry Correia,Lateral derecho,Portugal,fc-valencia,2021
170472,dimitri-foulquier,Dimitri Foulquier,Lateral derecho,Guadalupe,fc-valencia,2021
589459,joseda-menargues,Joseda Menargues,Lateral derecho,España,fc-valencia,2021
668212,ruben-iranzo,Rubén Iranzo,Lateral derecho,España,fc-valencia,2021
495629,hugo-guillamon,Hugo Guillamón,Pivote,España,fc-valencia,2021
417575,uros-racic,Uros Racic,Pivote,Serbia,fc-valencia,2021
372246,carlos-soler,Carlos Soler,Mediocentro,España,fc-valencia,2021
503991,yunus-musah,Yunus Musah,Mediocentro,Estados Unidos,fc-valencia,2021
617074,ilaix-moriba,Ilaix Moriba,Mediocentro,Guinea,fc-valencia,2021
63463,daniel-wass,Daniel Wass,Mediocentro,Dinamarca,fc-valencia,2021
569375,koba-koindredi,Koba Koindredi,Mediocentro,Francia,fc-valencia,2021
699771,pedro-aleman,Pedro Alemañ,Mediocentro,España,fc-valencia,2021
834764,javi-guerra,Javi Guerra,Mediocentro,España,fc-valencia,2021
944124,lass-sangare,Lass Sangaré,Mediocentro,Costa de Marfil,fc-valencia,2021
941869,yellu-santiago,Yellu Santiago,Mediocentro,España,fc-valencia,2021
225122,goncalo-guedes,Gonçalo Guedes,Extremo izquierdo,Portugal,fc-valencia,2021
537382,bryan-gil,Bryan Gil,Extremo izquierdo,España,fc-valencia,2021
98322,denis-cheryshev,Denis Cheryshev,Extremo izquierdo,Rusia,fc-valencia,2021
328914,alex-blanco,Álex Blanco,Extremo izquierdo,España,fc-valencia,2021
173900,helder-costa,Hélder Costa,Extremo derecho,Angola,fc-valencia,2021
263860,jason-remeseiro,Jason Remeseiro,Extremo derecho,España,fc-valencia,2021
707279,hugo-gonzalez,Hugo González,Extremo derecho,España,fc-valencia,2021
617081,diego-lopez,Diego López,Extremo derecho,España,fc-valencia,2021
527350,manu-vallejo,Manu Vallejo,Mediapunta,España,fc-valencia,2021
396894,maxi-gomez,Maxi Gómez,Delantero centro,Uruguay,fc-valencia,2021
573775,hugo-duro,Hugo Duro,Delantero centro,España,fc-valencia,2021
481084,marcos-andre,Marcos André,Delantero centro,Brasil,fc-valencia,2021
85383,ruben-sobrino,Rubén Sobrino,Delantero centro,España,fc-valencia,2021
941867,mario-dominguez,Mario Domínguez,Delantero centro,España,fc-valencia,2021
234811,rui-silva,Rui Silva,Portero,Portugal,real-betis-sevilla,2021
101118,joel-robles,Joel Robles,Portero,España,real-betis-sevilla,2021
40423,claudio-bravo,Claudio Bravo,Portero,Chile,real-betis-sevilla,2021
566666,dani-rebollo,Dani Rebollo,Portero,España,real-betis-sevilla,2021
401624,edgar-gonzalez,Edgar González,Defensa central,España,real-betis-sevilla,2021
99922,marc-bartra,Marc Bartra,Defensa central,España,real-betis-sevilla,2021
113133,german-pezzella,Germán Pezzella,Defensa central,Argentina,real-betis-sevilla,2021
27374,sidnei,Sidnei,Defensa central,Brasil,real-betis-sevilla,2021
62920,victor-ruiz,Víctor Ruiz,Defensa central,España,real-betis-sevilla,2021
531824,kike-hermoso,Kike Hermoso,Defensa central,España,real-betis-sevilla,2021
193098,alex-moreno,Álex Moreno,Lateral izquierdo,España,real-betis-sevilla,2021
341227,juan-miranda,Juan Miranda,Lateral izquierdo,España,real-betis-sevilla,2021
388512,marc-baro,Marc Baró,Lateral izquierdo,España,real-betis-sevilla,2021
630998,jose-calderon,José Calderón,Lateral izquierdo,España,real-betis-sevilla,2021
191217,hector-bellerin,Héctor Bellerín,Lateral derecho,España,real-betis-sevilla,2021
135492,youssouf-sabaly,Youssouf Sabaly,Lateral derecho,Senegal,real-betis-sevilla,2021
68645,martin-montoya,Martín Montoya,Lateral derecho,España,real-betis-sevilla,2021
711638,fran-delgado,Fran Delgado,Lateral derecho,España,real-betis-sevilla,2021
342385,guido-rodriguez,Guido Rodríguez,Pivote,Argentina,real-betis-sevilla,2021
100131,william-carvalho,William Carvalho,Pivote,Portugal,real-betis-sevilla,2021
429901,paul-akouokou,Paul Akouokou,Pivote,Costa de Marfil,real-betis-sevilla,2021
20506,andres-guardado,Andrés Guardado,Mediocentro,México,real-betis-sevilla,2021
263856,victor-camarasa,Víctor Camarasa,Mediocentro,España,real-betis-sevilla,2021
718580,antonio-marchena,Antonio Marchena,Mediocentro,España,real-betis-sevilla,2021
203496,nabil-fekir,Nabil Fekir,Mediocentro ofensivo,Francia,real-betis-sevilla,2021
66106,sergio-canales,Sergio Canales,Mediocentro ofensivo,España,real-betis-sevilla,2021
395694,yassin-fekir,Yassin Fekir,Mediocentro ofensivo,Francia,real-betis-sevilla,2021
126737,juanmi,Juanmi,Extremo izquierdo,España,real-betis-sevilla,2021
141834,cristian-tello,Cristian Tello,Extremo izquierdo,España,real-betis-sevilla,2021
630995,rodri-sanchez,Rodri Sánchez,Extremo derecho,España,real-betis-sevilla,2021
378139,aitor-ruibal,Aitor Ruibal,Extremo derecho,España,real-betis-sevilla,2021
371174,diego-lainez,Diego Lainez,Extremo derecho,México,real-betis-sevilla,2021
505675,rober-gonzalez,Rober González,Extremo derecho,España,real-betis-sevilla,2021
7663,joaquin,Joaquín,Extremo derecho,España,real-betis-sevilla,2021
278359,borja-iglesias,Borja Iglesias,Delantero centro,España,real-betis-sevilla,2021
122155,willian-jose,Willian José,Delantero centro,Brasil,real-betis-sevilla,2021
354741,loren-moron,Loren Morón,Delantero centro,España,real-betis-sevilla,2021
631002,raul-garcia,Raúl García,Delantero centro,España,real-betis-sevilla,2021
262396,unai-simon,Unai Simón,Portero,España,athletic-bilbao,2021
625014,julen-agirrezabala,Julen Agirrezabala,Portero,España,athletic-bilbao,2021
379548,jokin-ezkieta,Jokin Ezkieta,Portero,España,athletic-bilbao,2021
480958,ander-iru,Ander Iru,Portero,España,athletic-bilbao,2021
158863,inigo-martinez,Iñigo Martínez,Defensa central,España,athletic-bilbao,2021
255488,yeray-alvarez,Yeray Álvarez,Defensa central,España,athletic-bilbao,2021
524000,dani-vivian,Dani Vivian,Defensa central,España,athletic-bilbao,2021
338285,unai-nunez,Unai Núñez,Defensa central,España,athletic-bilbao,2021
591916,aitor-paredes,Aitor Paredes,Defensa central,España,athletic-bilbao,2021
61812,yuri-berchiche,Yuri Berchiche,Lateral izquierdo,España,athletic-bilbao,2021
85258,mikel-balenziaga,Mikel Balenziaga,Lateral izquierdo,España,athletic-bilbao,2021
255501,inigo-lekue,Iñigo Lekue,Lateral derecho,España,athletic-bilbao,2021
197545,ander-capa,Ander Capa,Lateral derecho,España,athletic-bilbao,2021
96718,oscar-de-marcos,Óscar de Marcos,Lateral derecho,España,athletic-bilbao,2021
527838,alex-petxarroman,Álex Petxarroman,Lateral derecho,España,athletic-bilbao,2021
300168,mikel-vesga,Mikel Vesga,Pivote,España,athletic-bilbao,2021
178425,dani-garcia,Dani García,Pivote,España,athletic-bilbao,2021
447052,peru-nolaskoain,Peru Nolaskoain,Pivote,España,athletic-bilbao,2021
610083,unai-vencedor,Unai Vencedor,Mediocentro,España,athletic-bilbao,2021
524010,oier-zarraga,Oier Zarraga,Mediocentro,España,athletic-bilbao,2021
571020,oihan-sancet,Oihan Sancet,Mediocentro ofensivo,España,athletic-bilbao,2021
34601,raul-garcia,Raúl García,Mediocentro ofensivo,España,athletic-bilbao,2021
54235,iker-muniain,Iker Muniain,Extremo izquierdo,España,athletic-bilbao,2021
338425,alex-berenguer,Álex Berenguer,Extremo izquierdo,España,athletic-bilbao,2021
709187,nico-williams,Nico Williams,Extremo izquierdo,España,athletic-bilbao,2021
455349,jon-morcillo,Jon Morcillo,Extremo izquierdo,España,athletic-bilbao,2021
668183,nico-serrano,Nico Serrano,Extremo izquierdo,España,athletic-bilbao,2021
834755,luis-bilbao,Luis Bilbao,Extremo izquierdo,España,athletic-bilbao,2021
255508,inaki-williams,Iñaki Williams,Extremo derecho,Ghana,athletic-bilbao,2021
626960,juan-artola,Juan Artola,Mediapunta,España,athletic-bilbao,2021
251897,asier-villalibre,Asier Villalibre,Delantero centro,España,athletic-bilbao,2021
226012,david-soria,David Soria,Portero,España,fc-getafe,2021
246335,ruben-yanez,Rubén Yáñez,Portero,España,fc-getafe,2021
341713,diego-conde,Diego Conde,Portero,España,fc-getafe,2021
221150,dakonam-djene,Dakonam Djené,Defensa central,Togo,fc-getafe,2021
494880,jorge-cuenca,Jorge Cuenca,Defensa central,España,fc-getafe,2021
302991,erick-cabaco,Erick Cabaco,Defensa central,Uruguay,fc-getafe,2021
143029,stefan-mitrovic,Stefan Mitrovic,Defensa central,Serbia,fc-getafe,2021
70245,ignasi-miquel,Ignasi Miquel,Defensa central,España,fc-getafe,2021
248330,chema-rodriguez,Chema Rodríguez,Defensa central,España,fc-getafe,2021
577486,gaston-alvarez,Gastón Álvarez,Defensa central,Uruguay,fc-getafe,2021
783873,alvaro-lopez,Álvaro López,Defensa central,España,fc-getafe,2021
857939,chinchu,Chinchu,Defensa central,España,fc-getafe,2021
284857,marc-cucurella,Marc Cucurella,Lateral izquierdo,España,fc-getafe,2021
376514,mathias-olivera,Mathías Olivera,Lateral izquierdo,Uruguay,fc-getafe,2021
189453,jonathan-silva,Jonathan Silva,Lateral izquierdo,Argentina,fc-getafe,2021
809639,emmanuel-koffi,Emmanuel Koffi,Lateral izquierdo,Ghana,fc-getafe,2021
390688,juan-iglesias,Juan Iglesias,Lateral derecho,España,fc-getafe,2021
76746,damian-suarez,Damián Suárez,Lateral derecho,Uruguay,fc-getafe,2021
111508,allan-nyom,Allan Nyom,Lateral derecho,Camerún,fc-getafe,2021
357162,florentino,Florentino,Pivote,Portugal,fc-getafe,2021
137616,okay-yokuslu,Okay Yokuşlu,Pivote,Turquía,fc-getafe,2021
638589,angel-algobia,Ángel Algobia,Pivote,España,fc-getafe,2021
290249,mauro-arambarri,Mauro Arambarri,Mediocentro,Uruguay,fc-getafe,2021
273152,nemanja-maksimovic,Nemanja Maksimovic,Mediocentro,Serbia,fc-getafe,2021
284854,carles-alena,Carles Aleñá,Mediocentro,España,fc-getafe,2021
398163,gonzalo-villar,Gonzalo Villar,Mediocentro,España,fc-getafe,2021
158795,david-timor,David Timor,Mediocentro,España,fc-getafe,2021
841121,john-patrick,John Patrick,Mediocentro,Irlanda,fc-getafe,2021
708500,totti,Totti,Mediocentro,España,fc-getafe,2021
319160,jakub-jankto,Jakub Jankto,Interior izquierdo,República Checa,fc-getafe,2021
284884,oscar-rodriguez,Óscar Rodríguez,Mediocentro ofensivo,España,fc-getafe,2021
732096,santi-garcia,Santi García,Mediocentro ofensivo,España,fc-getafe,2021
891091,diego-lopez,Diego López,Mediocentro ofensivo,España,fc-getafe,2021
67082,vitolo,Vitolo,Extremo izquierdo,España,fc-getafe,2021
889717,pablo-montero,Pablo Montero,Mediapunta,España,fc-getafe,2021
251106,enes-unal,Enes Ünal,Delantero centro,Turquía,fc-getafe,2021
573775,hugo-duro,Hugo Duro,Delantero centro,España,fc-getafe,2021
298976,borja-mayoral,Borja Mayoral,Delantero centro,España,fc-getafe,2021
546047,jose-juan-macias,José Juan Macías,Delantero centro,México,fc-getafe,2021
199369,sandro-ramirez,Sandro Ramírez,Delantero centro,España,fc-getafe,2021
227961,jaime-mata,Jaime Mata,Delantero centro,España,fc-getafe,2021
399780,dario-poveda,Darío Poveda,Delantero centro,España,fc-getafe,2021
715650,mamor-niang,Mamor Niang,Delantero centro,España,fc-getafe,2021
34370,diego-lopez,Diego López,Portero,España,espanyol-barcelona,2021
561613,joan-garcia,Joan García,Portero,España,espanyol-barcelona,2021
8176,oier-olazabal,Oier Olazábal,Portero,España,espanyol-barcelona,2021
102423,leandro-cabrera,Leandro Cabrera,Defensa central,Uruguay,espanyol-barcelona,2021
92947,sergi-gomez,Sergi Gómez,Defensa central,España,espanyol-barcelona,2021
357884,fernando-calero,Fernando Calero,Defensa central,España,espanyol-barcelona,2021
129444,david-lopez,David López,Defensa central,España,espanyol-barcelona,2021
495600,alvaro-garcia,Álvaro García,Defensa central,España,espanyol-barcelona,2021
548187,alejandro-perez,Alejandro Pérez,Defensa central,España,espanyol-barcelona,2021
705810,lluis-recasens,Lluís Recasens,Defensa central,España,espanyol-barcelona,2021
501418,adria-pedrosa,Adrià Pedrosa,Lateral izquierdo,España,espanyol-barcelona,2021
67090,didac-vila,Dídac Vilà,Lateral izquierdo,España,espanyol-barcelona,2021
544106,oscar-gil,Óscar Gil,Lateral derecho,España,espanyol-barcelona,2021
495601,victor-gomez,Víctor Gómez,Lateral derecho,España,espanyol-barcelona,2021
399775,miguel-llambrich,Miguel Llambrich,Lateral derecho,España,espanyol-barcelona,2021
705813,ruben-sanchez,Rubén Sánchez,Lateral derecho,España,espanyol-barcelona,2021
142021,sergi-darder,Sergi Darder,Mediocentro,España,espanyol-barcelona,2021
378293,yangel-herrera,Yangel Herrera,Mediocentro,Venezuela,espanyol-barcelona,2021
335225,manu-morlanes,Manu Morlanes,Mediocentro,España,espanyol-barcelona,2021
182581,tonny-vilhena,Tonny Vilhena,Mediocentro,Países Bajos,espanyol-barcelona,2021
295622,keidi-bare,Keidi Bare,Mediocentro,Albania,espanyol-barcelona,2021
42920,fran-merida,Fran Mérida,Mediocentro,España,espanyol-barcelona,2021
646746,roger-martinez,Roger Martínez,Mediocentro,España,espanyol-barcelona,2021
628496,dani-villahermosa,Dani Villahermosa,Mediocentro,España,espanyol-barcelona,2021
705815,gori-gracia,Gori Gracia,Mediocentro,España,espanyol-barcelona,2021
570421,nico-melamed,Nico Melamed,Mediocentro ofensivo,España,espanyol-barcelona,2021
448344,oscar-melendo,Óscar Melendo,Mediocentro ofensivo,España,espanyol-barcelona,2021
408471,javi-puado,Javi Puado,Extremo izquierdo,España,espanyol-barcelona,2021
162074,alvaro-vadillo,Álvaro Vadillo,Extremo izquierdo,España,espanyol-barcelona,2021
288318,adrian-embarba,Adrián Embarba,Extremo derecho,España,espanyol-barcelona,2021
140436,lei-wu,Lei Wu,Extremo derecho,China,espanyol-barcelona,2021
88490,aleix-vidal,Aleix Vidal,Extremo derecho,España,espanyol-barcelona,2021
628498,jofre-carreras,Jofre Carreras,Extremo derecho,España,espanyol-barcelona,2021
745461,luca-koleosho,Luca Koleosho,Extremo derecho,Italia,espanyol-barcelona,2021
162038,raul-de-tomas,Raúl de Tomás,Delantero centro,España,espanyol-barcelona,2021
354741,loren-moron,Loren Morón,Delantero centro,España,espanyol-barcelona,2021
311489,landry-dimata,Landry Dimata,Delantero centro,Bélgica,espanyol-barcelona,2021
705808,max-svensson,Max Svensson,Delantero centro,España,espanyol-barcelona,2021
199321,ruben-blanco,Rubén Blanco,Portero,España,celta-vigo,2021
144128,matias-dituro,Matías Dituro,Portero,Argentina,celta-vigo,2021
448835,gaizka-campos,Gaizka Campos,Portero,España,celta-vigo,2021
581640,coke-carrillo,Coke Carrillo,Portero,España,celta-vigo,2021
646741,cesar-fernandez,César Fernández,Portero,España,celta-vigo,2021
358250,joseph-aidoo,Joseph Aidoo,Defensa central,Ghana,celta-vigo,2021
64134,nestor-araujo,Néstor Araújo,Defensa central,México,celta-vigo,2021
131102,jeison-murillo,Jeison Murillo,Defensa central,Colombia,celta-vigo,2021
609361,jose-fontan,José Fontán,Defensa central,España,celta-vigo,2021
636093,carlos-dominguez,Carlos Domínguez,Defensa central,España,celta-vigo,2021
740253,javi-castro,Javi Castro,Defensa central,España,celta-vigo,2021
448628,javi-galan,Javi Galán,Lateral izquierdo,España,celta-vigo,2021
461619,fernando-medrano,Fernando Medrano,Lateral izquierdo,España,celta-vigo,2021
119905,hugo-mallo,Hugo Mallo,Lateral derecho,España,celta-vigo,2021
221315,kevin-vazquez,Kevin Vázquez,Lateral derecho,España,celta-vigo,2021
540676,thomas-carrique,Thomas Carrique,Lateral derecho,Francia,celta-vigo,2021
277137,renato-tapia,Renato Tapia,Pivote,Perú,celta-vigo,2021
137616,okay-yokuslu,Okay Yokuşlu,Pivote,Turquía,celta-vigo,2021
715628,damian-rodriguez,Damián Rodríguez,Pivote,España,celta-vigo,2021
423444,fran-beltran,Fran Beltrán,Mediocentro,España,celta-vigo,2021
334042,orbelin-pineda,Orbelín Pineda,Mediocentro,México,celta-vigo,2021
892221,hugo-sotelo,Hugo Sotelo,Mediocentro,España,celta-vigo,2021
282694,augusto-solari,Augusto Solari,Interior derecho,Argentina,celta-vigo,2021
309110,brais-mendez,Brais Méndez,Mediocentro ofensivo,España,celta-vigo,2021
165007,denis-suarez,Denis Suárez,Mediocentro ofensivo,España,celta-vigo,2021
699704,gabri-veiga,Gabri Veiga,Mediocentro ofensivo,España,celta-vigo,2021
523977,miguel-baeza,Miguel Baeza,Mediocentro ofensivo,España,celta-vigo,2021
341110,franco-cervi,Franco Cervi,Extremo izquierdo,Argentina,celta-vigo,2021
70934,nolito,Nolito,Extremo izquierdo,España,celta-vigo,2021
357628,alfon-gonzalez,Alfon González,Extremo izquierdo,España,celta-vigo,2021
892929,hugo-alvarez,Hugo Álvarez,Extremo izquierdo,España,celta-vigo,2021
72047,iago-aspas,Iago Aspas,Delantero centro,España,celta-vigo,2021
186399,thiago-galhardo,Thiago Galhardo,Delantero centro,Brasil,celta-vigo,2021
255653,santi-mina,Santi Mina,Delantero centro,España,celta-vigo,2021
248738,sergio-herrera,Sergio Herrera,Portero,España,ca-osasuna,2021
298613,juan-perez,Juan Pérez,Portero,España,ca-osasuna,2021
341266,dario-ramos,Darío Ramos,Portero,España,ca-osasuna,2021
634116,yoel-ramirez,Yoel Ramírez,Portero,España,ca-osasuna,2021
298589,david-garcia,David García,Defensa central,España,ca-osasuna,2021
197122,unai-garcia,Unai García,Defensa central,España,ca-osasuna,2021
82503,aridane-hernandez,Aridane Hernández,Defensa central,España,ca-osasuna,2021
69660,jonas-ramalho,Jonás Ramalho,Defensa central,España,ca-osasuna,2021
783429,unai-dufur,Unai Dufur,Defensa central,España,ca-osasuna,2021
618809,manu-sanchez,Manu Sánchez,Lateral izquierdo,España,ca-osasuna,2021
169497,juan-cruz,Juan Cruz,Lateral izquierdo,España,ca-osasuna,2021
87469,cote,Cote,Lateral izquierdo,España,ca-osasuna,2021
216870,nacho-vidal,Nacho Vidal,Lateral derecho,España,ca-osasuna,2021
488626,jesus-areso,Jesús Areso,Lateral derecho,España,ca-osasuna,2021
213670,lucas-torro,Lucas Torró,Pivote,España,ca-osasuna,2021
63040,oier-sanjurjo,Oier Sanjurjo,Pivote,España,ca-osasuna,2021
552425,jon-moncayola,Jon Moncayola,Mediocentro,España,ca-osasuna,2021
95641,darko-brasanac,Darko Brasanac,Mediocentro,Serbia,ca-osasuna,2021
340864,jaume-grau,Jaume Grau,Mediocentro,España,ca-osasuna,2021
71579,inigo-perez,Iñigo Pérez,Mediocentro,España,ca-osasuna,2021
63056,roberto-torres,Roberto Torres,Mediocentro ofensivo,España,ca-osasuna,2021
471474,javi-martinez,Javi Martínez,Mediocentro ofensivo,España,ca-osasuna,2021
298983,javi-ontiveros,Javi Ontiveros,Extremo izquierdo,España,ca-osasuna,2021
213260,ruben-garcia,Rubén García,Extremo derecho,España,ca-osasuna,2021
298575,kike-barja,Kike Barja,Extremo derecho,España,ca-osasuna,2021
242532,rober-ibanez,Rober Ibáñez,Extremo derecho,España,ca-osasuna,2021
710679,iker-benito,Iker Benito,Extremo derecho,España,ca-osasuna,2021
366931,pau-martinez,Pau Martínez,Extremo derecho,España,ca-osasuna,2021
167721,chimy-avila,Chimy Ávila,Delantero centro,Argentina,ca-osasuna,2021
46413,ante-budimir,Ante Budimir,Delantero centro,Croacia,ca-osasuna,2021
93936,kike-garcia,Kike García,Delantero centro,España,ca-osasuna,2021
514514,ivan-barbero,Iván Barbero,Delantero centro,España,ca-osasuna,2021
367464,luis-maximiano,Luís Maximiano,Portero,Portugal,fc-granada,2021
284430,aaron-escandell,Aarón Escandell,Portero,España,fc-granada,2021
198638,joao-costa,João Costa,Portero,Portugal,fc-granada,2021
632471,cheikh-sarr,Cheikh Sarr,Portero,Senegal,fc-granada,2021
713632,angel-jimenez,Ángel Jiménez,Portero,España,fc-granada,2021
257376,domingos-duarte,Domingos Duarte,Defensa central,Portugal,fc-granada,2021
330684,luis-abram,Luis Abram,Defensa central,Perú,fc-granada,2021
631222,raul-torrente,Raúl Torrente,Defensa central,España,fc-granada,2021
95963,german-sanchez,Germán Sánchez,Defensa central,España,fc-granada,2021
500191,pepe-sanchez,Pepe Sánchez,Defensa central,España,fc-granada,2021
562058,sergio-barcia,Sergio Barcia,Defensa central,España,fc-granada,2021
468700,neyder-lozano,Neyder Lozano,Defensa central,Colombia,fc-granada,2021
448844,carlos-neva,Carlos Neva,Lateral izquierdo,España,fc-granada,2021
93935,sergio-escudero,Sergio Escudero,Lateral izquierdo,España,fc-granada,2021
713649,miguel-angel-brau,Miguel Ángel Brau,Lateral izquierdo,España,fc-granada,2021
170472,dimitri-foulquier,Dimitri Foulquier,Lateral derecho,Guadalupe,fc-granada,2021
120443,santiago-arias,Santiago Arias,Lateral derecho,Colombia,fc-granada,2021
58330,victor-diaz,Víctor Díaz,Lateral derecho,España,fc-granada,2021
223053,quini,Quini,Lateral derecho,España,fc-granada,2021
376588,njegos-petrovic,Njegos Petrovic,Pivote,Serbia,fc-granada,2021
60542,maxime-gonalons,Maxime Gonalons,Pivote,Francia,fc-granada,2021
297784,yan-eteki,Yan Eteki,Pivote,Camerún,fc-granada,2021
281989,luis-milla,Luis Milla,Mediocentro,España,fc-granada,2021
282727,monchu,Monchu,Mediocentro,España,fc-granada,2021
59551,angel-montoro,Ángel Montoro,Mediocentro,España,fc-granada,2021
631221,isma-ruiz,Isma Ruiz,Mediocentro,España,fc-granada,2021
282722,alex-collado,Álex Collado,Mediocentro ofensivo,España,fc-granada,2021
211251,darwin-machis,Darwin Machís,Extremo izquierdo,Venezuela,fc-granada,2021
315289,myrto-uzuni,Myrto Uzuni,Extremo izquierdo,Albania,fc-granada,2021
713644,bryan-zaragoza,Bryan Zaragoza,Extremo izquierdo,España,fc-granada,2021
262365,antonio-puertas,Antonio Puertas,Extremo derecho,España,fc-granada,2021
487688,alberto-soro,Alberto Soro,Extremo derecho,España,fc-granada,2021
67548,ruben-rochina,Rubén Rochina,Extremo derecho,España,fc-granada,2021
413262,dani-raba,Dani Raba,Mediapunta,España,fc-granada,2021
424784,luis-suarez,Luis Suárez,Delantero centro,Colombia,fc-granada,2021
611426,matias-arezo,Matías Arezo,Delantero centro,Uruguay,fc-granada,2021
57825,jorge-molina,Jorge Molina,Delantero centro,España,fc-granada,2021
119235,carlos-bacca,Carlos Bacca,Delantero centro,Colombia,fc-granada,2021
596884,adrian-butzke,Adrián Butzke,Delantero centro,España,fc-granada,2021
118997,aitor-fernandez,Aitor Fernández,Portero,España,ud-levante,2021
397676,dani-cardenas,Dani Cárdenas,Portero,España,ud-levante,2021
299715,koke-vegas,Koke Vegas,Portero,España,ud-levante,2021
611202,pablo-picon,Pablo Picón,Portero,España,ud-levante,2021
617059,pablo-campos,Pablo Campos,Portero,España,ud-levante,2021
939445,alex-primo,Álex Primo,Portero,España,ud-levante,2021
257851,ruben-vezo,Rúben Vezo,Defensa central,Portugal,ud-levante,2021
88590,shkodran-mustafi,Shkodran Mustafi,Defensa central,Alemania,ud-levante,2021
387129,rober-pier,Róber Pier,Defensa central,España,ud-levante,2021
54935,martin-caceres,Martín Cáceres,Defensa central,Uruguay,ud-levante,2021
175323,oscar-duarte,Óscar Duarte,Defensa central,Costa Rica,ud-levante,2021
844637,marc-pubill,Marc Pubill,Defensa central,España,ud-levante,2021
158791,sergio-postigo,Sergio Postigo,Defensa central,España,ud-levante,2021
627277,jose-manuel,José Manuel,Defensa central,España,ud-levante,2021
627276,antonio-leal,Antonio Leal,Defensa central,España,ud-levante,2021
373916,marcelo-saracchi,Marcelo Saracchi,Lateral izquierdo,Uruguay,ud-levante,2021
193784,carlos-clerc,Carlos Clerc,Lateral izquierdo,España,ud-levante,2021
282700,enric-franquesa,Enric Franquesa,Lateral izquierdo,España,ud-levante,2021
349856,sontm,Son,Lateral derecho,España,ud-levante,2021
71905,coke,Coke,Lateral derecho,España,ud-levante,2021
856136,carlos-gimenez,Carlos Giménez,Lateral derecho,España,ud-levante,2021
718177,joseda-alvarez,Joseda Álvarez,Lateral derecho,España,ud-levante,2021
328480,pepelu,Pepelu,Pivote,España,ud-levante,2021
205569,mickael-malsa,Mickaël Malsa,Pivote,Martinica,ud-levante,2021
168959,nemanja-radoja,Nemanja Radoja,Pivote,Serbia,ud-levante,2021
151470,nikola-vukcevic,Nikola Vukcevic,Pivote,Montenegro,ud-levante,2021
120095,jose-campana,José Campaña,Mediocentro,España,ud-levante,2021
162056,gonzalo-melero,Gonzalo Melero,Mediocentro,España,ud-levante,2021
568835,pablo-martinez,Pablo Martínez,Mediocentro,España,ud-levante,2021
611198,alex-blesa,Álex Blesa,Mediocentro,España,ud-levante,2021
405564,giorgi-kochorashvili,Giorgi Kochorashvili,Mediocentro,Georgia,ud-levante,2021
856156,carlos-benitez,Carlos Benítez,Mediocentro,España,ud-levante,2021
228917,jorge-miramon,Jorge Miramón,Interior derecho,España,ud-levante,2021
245014,enis-bardhi,Enis Bardhi,Mediocentro ofensivo,Macedonia del Norte,ud-levante,2021
638235,alex-cantero,Álex Cantero,Extremo izquierdo,España,ud-levante,2021
172142,hernani,Hernâni,Extremo izquierdo,Portugal,ud-levante,2021
455181,jorge-de-frutos,Jorge de Frutos,Extremo derecho,España,ud-levante,2021
212391,roger-marti,Roger Martí,Delantero centro,España,ud-levante,2021
252677,jose-luis-morales,José Luis Morales,Delantero centro,España,ud-levante,2021
422460,dani-gomez,Dani Gómez,Delantero centro,España,ud-levante,2021
34870,roberto-soldado,Roberto Soldado,Delantero centro,España,ud-levante,2021
668041,omar-faraj,Omar Faraj,Delantero centro,Palestina,ud-levante,2021
207302,sergio-rico,Sergio Rico,Portero,España,rcd-mallorca,2021
316884,dominik-greif,Dominik Greif,Portero,Eslovaquia,rcd-mallorca,2021
562742,leo-roman,Leo Román,Portero,España,rcd-mallorca,2021
29051,manolo-reina,Manolo Reina,Portero,España,rcd-mallorca,2021
632913,pere-garcia,Pere García,Portero,España,rcd-mallorca,2021
741285,ferran-quetglas,Ferran Quetglás,Portero,España,rcd-mallorca,2021
277384,martin-valjent,Martin Valjent,Defensa central,Eslovaquia,rcd-mallorca,2021
278296,antonio-raillo,Antonio Raíllo,Defensa central,España,rcd-mallorca,2021
378463,franco-russo,Franco Russo,Defensa central,Argentina,rcd-mallorca,2021
237499,aleksandar-sedlar,Aleksandar Sedlar,Defensa central,Serbia,rcd-mallorca,2021
632495,josep-gaya,Josep Gayá,Defensa central,España,rcd-mallorca,2021
166677,brian-olivan,Brian Oliván,Lateral izquierdo,España,rcd-mallorca,2021
65318,jaume-costa,Jaume Costa,Lateral izquierdo,España,rcd-mallorca,2021
