match_id_ss,player_id_ss,player_name,team_id_ss,minute,x,y,xg,result,shot_type,situation,data_source
14083618,255999,Omar Mascarell,,84,24.6,45.0,0.0316,block,left-foot,regular,sofascore
14083618,1082981,Pablo Torre,,81,29.7,47.4,0.0342,block,right-foot,free-kick,sofascore
14083618,309546,Takuma Asano,,72,8.9,66.0,0.0389,miss,right-foot,assisted,sofascore
14083618,385888,Mauro Arambarri,,69,25.3,31.2,0.0167,save,right-foot,assisted,sofascore
14083618,255999,Omar Mascarell,,65,13.8,46.6,0.0125,goal,head,set-piece,sofascore
14083618,1108450,Zaid Romero,,63,8.5,47.2,0.1559,goal,head,set-piece,sofascore
14083618,973536,Martín Satriano,,41,9.8,42.3,0.3745,goal,right-foot,regular,sofascore
14083618,310874,Vedat Muriqi,,29,8.5,55.2,0.0515,post,head,corner,sofascore
14083618,255999,Omar Mascarell,,16,8.8,52.1,0.0578,miss,head,corner,sofascore
14083618,973536,Martín Satriano,,14,2.1,45.4,0.8336,goal,left-foot,assisted,sofascore
14083618,973536,Martín Satriano,,11,8.2,52.1,0.1348,miss,left-foot,assisted,sofascore
14083618,1000150,Zito Luvumbo,,4,18.4,56.8,0.1228,save,left-foot,throw-in-set-piece,sofascore
14083618,2269442,Luis Orejuela,,2,9.1,56.0,0.0472,miss,head,corner,sofascore
14083603,855832,Antonio Blanco,,67,22.0,60.1,0.0164,block,left-foot,throw-in-set-piece,sofascore
14083603,1526618,Marc Bernal,,64,25.0,44.0,0.0412,miss,left-foot,assisted,sofascore
14083603,789071,Dani Olmo,,60,27.7,53.4,0.042,miss,right-foot,assisted,sofascore
14083603,1084043,Ibrahim Diabaté,,51,9.5,53.2,0.1085,save,head,assisted,sofascore
14083603,1084043,Ibrahim Diabaté,,45,7.9,45.8,0.1836,goal,right-foot,corner,sofascore
14083603,896073,Nahuel Tenaglia,,42,14.2,71.1,0.0405,save,right-foot,fast-break,sofascore
14083603,1513222,Ángel Pérez,,35,10.8,68.1,0.053,block,right-foot,assisted,sofascore
14083603,814590,Marcus Rashford,,30,23.8,9.9,0.0154,miss,right-foot,assisted,sofascore
14083603,1082968,Abderrahman Rebbach,,21,18.7,37.8,0.0777,miss,right-foot,regular,sofascore
14083603,831253,Toni Martínez,,21,9.4,55.2,0.0744,miss,right-foot,assisted,sofascore
14083603,1000483,Marc Casadó,,18,9.1,57.7,0.2038,block,right-foot,assisted,sofascore
14083603,831253,Toni Martínez,,12,11.9,38.2,0.0546,miss,right-foot,assisted,sofascore
14083603,814590,Marcus Rashford,,11,8.6,45.8,0.1057,block,right-foot,corner,sofascore
14083603,789071,Dani Olmo,,10,24.6,51.3,0.0276,block,right-foot,assisted,sofascore
14083603,814590,Marcus Rashford,,8,8.6,35.0,0.1229,miss,right-foot,assisted,sofascore
14083603,1162107,Roony Bardghji,,7,12.3,69.1,0.0452,miss,right-foot,assisted,sofascore
14083603,1084043,Ibrahim Diabaté,,1,10.4,46.4,0.1124,block,left-foot,assisted,sofascore
