whoscored_player_id,name,player_name,whoscored_team_id,team_name,position,shirt_no,competition,season,source
399627,Yusuf Demir,Yusuf Demir,65,Barcelona,Sub,11,Champions League,2021/22,whoscored
80767,Philippe Coutinho,Philippe Coutinho,65,Barcelona,Sub,14,Champions League,2021/22,whoscored
422937,Gavi,Gavi,65,Barcelona,Sub,30,Champions League,2021/22,whoscored
422938,Alejandro Balde,Alejandro Balde,65,Barcelona,Sub,31,Champions League,2021/22,whoscored
397469,Óscar Mingueza,Óscar Mingueza,65,Barcelona,Sub,22,Champions League,2021/22,whoscored
76202,Neto,Neto,65,Barcelona,Sub,13,Champions League,2021/22,whoscored
89931,Samuel Umtiti,Samuel Umtiti,65,Barcelona,Sub,23,Champions League,2021/22,whoscored
236511,Clément Lenglet,Clément Lenglet,65,Barcelona,Sub,15,Champions League,2021/22,whoscored
367164,Iñaki Peña,Iñaki Peña,65,Barcelona,Sub,26,Champions League,2021/22,whoscored
372827,Riqui Puig,Riqui Puig,65,Barcelona,Sub,6,Champions League,2021/22,whoscored
422939,Nico González,Nico González,65,Barcelona,Sub,28,Champions League,2021/22,whoscored
379205,Sergiño Dest,Sergiño Dest,65,Barcelona,Sub,2,Champions League,2021/22,whoscored
13754,Manuel Neuer,Manuel Neuer,37,Bayern,GK,1,Champions League,2021/22,whoscored
259648,Benjamin Pavard,Benjamin Pavard,37,Bayern,DR,5,Champions League,2021/22,whoscored
327721,Dayot Upamecano,Dayot Upamecano,37,Bayern,DC,2,Champions League,2021/22,whoscored
129983,Niklas Süle,Niklas Süle,37,Bayern,DC,4,Champions League,2021/22,whoscored
320040,Alphonso Davies,Alphonso Davies,37,Bayern,DL,19,Champions League,2021/22,whoscored
283323,Joshua Kimmich,Joshua Kimmich,37,Bayern,DMC,6,Champions League,2021/22,whoscored
115519,Leon Goretzka,Leon Goretzka,37,Bayern,DMC,8,Champions League,2021/22,whoscored
395252,Jamal Musiala,Jamal Musiala,37,Bayern,AMR,42,Champions League,2021/22,whoscored
37099,Thomas Müller,Thomas Müller,37,Bayern,AMC,25,Champions League,2021/22,whoscored
144711,Leroy Sané,Leroy Sané,37,Bayern,AML,10,Champions League,2021/22,whoscored
29400,Robert Lewandowski,Robert Lewandowski,37,Bayern,FW,9,Champions League,2021/22,whoscored
92051,Marcel Sabitzer,Marcel Sabitzer,37,Bayern,Sub,18,Champions League,2021/22,whoscored
413272,Josip Stanisic,Josip Stanisic,37,Bayern,Sub,44,Champions League,2021/22,whoscored
125883,Kingsley Coman,Kingsley Coman,37,Bayern,Sub,11,Champions League,2021/22,whoscored
139186,Lucas Hernández,Lucas Hernández,37,Bayern,Sub,21,Champions League,2021/22,whoscored
119501,Serge Gnabry,Serge Gnabry,37,Bayern,Sub,7,Champions League,2021/22,whoscored
29809,Eric Choupo-Moting,Eric Choupo-Moting,37,Bayern,Sub,13,Champions League,2021/22,whoscored
344198,Michaël Cuisance,Michaël Cuisance,37,Bayern,Sub,17,Champions League,2021/22,whoscored
382492,Tanguy Nianzou,Tanguy Nianzou,37,Bayern,Sub,23,Champions League,2021/22,whoscored
35506,Sven Ulreich,Sven Ulreich,37,Bayern,Sub,26,Champions League,2021/22,whoscored
104747,Bouna Sarr,Bouna Sarr,37,Bayern,Sub,20,Champions League,2021/22,whoscored
323148,Marc Roca,Marc Roca,37,Bayern,Sub,22,Champions League,2021/22,whoscored
342489,Omar Richards,Omar Richards,37,Bayern,Sub,3,Champions League,2021/22,whoscored
67229,Denys Boiko,Denys Boiko,350,Dynamo Kyiv,GK,71,Champions League,2021/22,whoscored
282842,Tomasz Kedziora,Tomasz Kedziora,350,Dynamo Kyiv,DR,94,Champions League,2021/22,whoscored
399826,Illia Zabarnyi,Illia Zabarnyi,350,Dynamo Kyiv,DC,25,Champions League,2021/22,whoscored
389345,Oleksandr Syrota,Oleksandr Syrota,350,Dynamo Kyiv,DC,34,Champions League,2021/22,whoscored
345516,Vitalii Mykolenko,Vitalii Mykolenko,350,Dynamo Kyiv,DL,16,Champions League,2021/22,whoscored
231125,Viktor Tsygankov,Viktor Tsygankov,350,Dynamo Kyiv,MR,15,Champions League,2021/22,whoscored
99331,Serhii Sydorchuk,Serhii Sydorchuk,350,Dynamo Kyiv,MC,5,Champions League,2021/22,whoscored
349136,Mykola Shaparenko,Mykola Shaparenko,350,Dynamo Kyiv,MC,10,Champions League,2021/22,whoscored
296379,Carlos de Pena,Carlos de Pena,350,Dynamo Kyiv,ML,14,Champions League,2021/22,whoscored
132222,Vitalii Buialskyi,Vitalii Buialskyi,350,Dynamo Kyiv,AMC,29,Champions League,2021/22,whoscored
393049,Ilya Shkurin,Ilya Shkurin,350,Dynamo Kyiv,FW,73,Champions League,2021/22,whoscored
275693,Benjamin Verbic,Benjamin Verbic,350,Dynamo Kyiv,Sub,7,Champions League,2021/22,whoscored
80896,Denys Garmash,Denys Garmash,350,Dynamo Kyiv,Sub,19,Champions League,2021/22,whoscored
298054,Oleksandr Karavaiev,Oleksandr Karavaiev,350,Dynamo Kyiv,Sub,20,Champions League,2021/22,whoscored
404073,Ruslan Neshcheret,Ruslan Neshcheret,350,Dynamo Kyiv,Sub,35,Champions League,2021/22,whoscored
113967,Oleksandr Andriievskyi,Oleksandr Andriievskyi,350,Dynamo Kyiv,Sub,18,Champions League,2021/22,whoscored
132223,Heorhii Bushchan,Heorhii Bushchan,350,Dynamo Kyiv,Sub,1,Champions League,2021/22,whoscored
326416,Oleksandr Tymchyk,Oleksandr Tymchyk,350,Dynamo Kyiv,Sub,24,Champions League,2021/22,whoscored
345030,Volodymyr Shepelev,Volodymyr Shepelev,350,Dynamo Kyiv,Sub,8,Champions League,2021/22,whoscored
347070,Bohdan Lednev,Bohdan Lednev,350,Dynamo Kyiv,Sub,17,Champions League,2021/22,whoscored
353212,Artem Shabanov,Artem Shabanov,350,Dynamo Kyiv,Sub,13,Champions League,2021/22,whoscored
363659,Vladyslav Supriaha,Vladyslav Supriaha,350,Dynamo Kyiv,Sub,89,Champions League,2021/22,whoscored
373666,Vitinho,Vitinho,350,Dynamo Kyiv,Sub,22,Champions League,2021/22,whoscored
110273,Odysseas Vlachodimos,Odysseas Vlachodimos,299,Benfica,GK,99,Champions League,2021/22,whoscored
75691,Nicolás Otamendi,Nicolás Otamendi,299,Benfica,DC,30,Champions League,2021/22,whoscored
21778,Jan Vertonghen,Jan Vertonghen,299,Benfica,DC,5,Champions League,2021/22,whoscored
376916,Morato,Morato,299,Benfica,DC,91,Champions League,2021/22,whoscored
119542,Gilberto,Gilberto,299,Benfica,DMR,2,Champions League,2021/22,whoscored
107252,Alejandro Grimaldo,Alejandro Grimaldo,299,Benfica,DML,3,Champions League,2021/22,whoscored
142318,Julian Weigl,Julian Weigl,299,Benfica,MC,28,Champions League,2021/22,whoscored
125476,João Mário,João Mário,299,Benfica,MC,20,Champions League,2021/22,whoscored
146760,Everton,Everton,299,Benfica,AMC,7,Champions League,2021/22,whoscored
135127,Rafa,Rafa,299,Benfica,AMC,27,Champions League,2021/22,whoscored
281025,Roman Yaremchuk,Roman Yaremchuk,299,Benfica,FW,15,Champions League,2021/22,whoscored
114323,Valentino Lazaro,Valentino Lazaro,299,Benfica,Sub,22,Champions League,2021/22,whoscored
24642,Adel Taarabt,Adel Taarabt,299,Benfica,Sub,49,Champions League,2021/22,whoscored
81928,Pizzi,Pizzi,299,Benfica,Sub,21,Champions League,2021/22,whoscored
302441,Nemanja Radonjic,Nemanja Radonjic,299,Benfica,Sub,23,Champions League,2021/22,whoscored
