team_id_tm,team_slug,season,stadium_name,capacity,seats_total,seats_covered,seats_vip,vip_boxes,seats_standing,inaugurated_year,built_year,refurbished_year,owner,operator,address,city,country,construction_cost,surface,architect,tm_url,previous_names_raw,id_transfermarkt_stadium,pitch_length_m,pitch_width_m,naming_rights,naming_rights_until,has_pitch_heating,has_athletics_track,capacity_intl
681,real-sociedad-san-sebastian,2023,Anoeta,39313,39313,,,,,,1993,,"Real Sociedad de Fútbol, S.A.D.",,Anoeta,,España,,Césped natural,,https://www.transfermarkt.es/real-sociedad-san-sebastian/stadion/verein/681/saison_id/2023,"Anoeta (1993-2019, 2025-act.) 
Reale Arena (2019-2025)",,105,68,Reale Seguros,,True,False,
940,celta-vigo,2023,Abanca Balaídos,22803,22803,,,,,,1928,,Ayuntamiento de Vigo,,Abanca Balaídos,,España,,Césped natural,,https://www.transfermarkt.es/celta-vigo/stadion/verein/940/saison_id/2023,,,105,70,,,False,False,
1049,fc-valencia,2023,Mestalla,49430,49430,,,,,,1919,,Stadt Valencia,,Mestalla,,España,,Césped natural,,https://www.transfermarkt.es/fc-valencia/stadion/verein/1049/saison_id/2023,Luis Casanova,,105,68,,,False,False,
1050,fc-villarreal,2023,La Cerámica,23500,23500,,,30,,,1923,,Stadt Villarreal,,La Cerámica,,España,,Césped natural,,https://www.transfermarkt.es/fc-villarreal/stadion/verein/1050/saison_id/2023,"Campo del Villarreal (1923-1924)
El Madrigal (1925-2016)",,105,68,,,False,False,
1108,deportivo-alaves,2023,Mendizorroza,19840,19840,,,,,,1924,,,,Mendizorroza,,España,,Césped natural,,https://www.transfermarkt.es/deportivo-alaves/stadion/verein/1108/saison_id/2023,,,106,68,,,False,False,
2687,fc-cadiz,2023,JP Financial,21094,21094,,,,,,1955,,Ayuntamiento de Cádiz,,JP Financial,,España,,Césped natural,,https://www.transfermarkt.es/fc-cadiz/stadion/verein/2687/saison_id/2023,"Nuevo Mirandilla (25/06/2021 - 03/03/2026)
Ramón de Carranza (03/09/1955 - 24/06/2021)",,104,68,JP Financial,2031,False,False,
3302,ud-almeria,2023,UD Almería Stadium,18331,18331,,,,,,2004,,Ayuntamiento Almería,,UD Almería Stadium,,España,,Césped natural,,https://www.transfermarkt.es/ud-almeria/stadion/verein/3302/saison_id/2023,Estadio de los Juegos Mediterráneos,,105,68,Power Horse® Energy Drink,,False,True,
3709,fc-getafe,2023,Coliseum,16800,16800,,,,,,1998,,,,Coliseum,,España,,Césped natural,,https://www.transfermarkt.es/fc-getafe/stadion/verein/3709/saison_id/2023,Coliseum Alfonso Pérez,,106,69,,,False,False,
12321,fc-girona,2023,Montilivi,14624,14624,,,,,,1970,,Ayto. Girona,,Montilivi,,España,,Césped híbrido,,https://www.transfermarkt.es/fc-girona/stadion/verein/12321/saison_id/2023,,,100,68,,,False,False,
16795,fc-granada,2023,Nuevo Los Cármenes,19336,19336,,,,,,1995,,Ayuntamiento de Granada,,Nuevo Los Cármenes,,España,,Césped natural,,https://www.transfermarkt.es/fc-granada/stadion/verein/16795/saison_id/2023,,,105,69,,,False,False,
