whoscored_match_id,whoscored_player_id,whoscored_team_id,player_name,side,is_starter,position,shirt_no,age,height_cm,weight_kg,is_man_of_the_match,subbed_in_minute,subbed_out_minute,rating,passes_total,passes_accurate,passes_key,pass_success_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,dribbles_attempted,dribbles_won,dribbles_lost,tackles_total,tackles_successful,interceptions,clearances,aerials_total,aerials_won,fouls_committed,was_dribbled_past,dispossessed,touches,offsides_caught,corners_total,corners_accurate,throw_ins_total,throw_ins_accurate,saves_total,saves_parried_safe,saves_parried_danger,claims_high,collected,possession_pct,data_source
1946521,423720,84,Evan Ferguson,home,False,Sub,11,21,183,78,False,76.0,,5.93,2.0,1.0,,100.0,,,,,,,,,,,,,,,,1.0,7.0,,1.0,,,,,,,,,1.0,whoscored
1946521,476440,84,Niccolò Pisilli,home,False,Sub,61,21,181,73,False,48.0,,6.92,36.0,35.0,2.0,100.0,2.0,1.0,,1.0,,,,,,1.0,,2.0,1.0,2.0,,,41.0,1.0,,,,,,,,,,1.0,whoscored
1946521,70087,84,Stephan El Shaarawy,home,False,Sub,92,33,178,72,False,29.0,,6.63,33.0,30.0,1.0,100.0,3.0,1.0,1.0,1.0,,,,1.0,1.0,,,2.0,2.0,,,,43.0,,1.0,,1.0,1.0,,,,,,1.0,whoscored
1946521,327682,84,Leon Bailey,home,False,Sub,31,28,178,77,False,69.0,,6.39,11.0,8.0,1.0,100.0,2.0,,1.0,1.0,1.0,1.0,,,,,1.0,2.0,1.0,1.0,,1.0,21.0,,1.0,1.0,,,,,,,,1.0,whoscored
1946521,323450,84,Evan Ndicka,home,False,Sub,5,26,192,82,False,76.0,,6.18,14.0,14.0,,100.0,1.0,1.0,,,,,,,,,1.0,2.0,1.0,,,,17.0,,,,1.0,1.0,,,,,,1.0,whoscored
1946521,401720,1076,Martin Jedlicka,away,True,GK,23,28,187,80,False,,,7.63,39.0,16.0,1.0,0.0,,,,,,,,,,,1.0,,,,,,51.0,,,,,,7.0,2.0,1.0,1.0,4.0,1.0,whoscored
1946521,533873,1076,Jan Paluska,away,True,DR,22,20,0,0,False,,70.0,6.02,16.0,11.0,,100.0,,,,,,,,,,,1.0,1.0,,,,,26.0,,,,6.0,4.0,,,,,,2.0,whoscored
1946521,399564,1076,Václav Jemelka,away,True,DC,21,30,187,81,False,,67.0,6.75,13.0,11.0,,100.0,,,,,,,,2.0,2.0,3.0,8.0,3.0,2.0,2.0,,,27.0,,,,,,,,,,,1.0,whoscored
1946521,455993,1076,Sampson Dweh,away,True,DC,40,24,0,0,False,,,8.1,29.0,23.0,1.0,100.0,,,,,,,,8.0,7.0,2.0,9.0,1.0,,1.0,1.0,1.0,55.0,,1.0,,,,,,,,,1.0,whoscored
1946521,409339,1076,Cheick Souaré,away,True,DL,19,23,185,0,False,,,7.17,22.0,11.0,,100.0,2.0,1.0,,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,48.0,,,2.0,7.0,4.0,,,,,,1.0,whoscored
