team_id_tm,team_slug,season,stadium_name,capacity,seats_total,seats_covered,seats_vip,vip_boxes,seats_standing,inaugurated_year,built_year,refurbished_year,owner,operator,address,city,country,construction_cost,surface,architect,tm_url,previous_names_raw,id_transfermarkt_stadium,pitch_length_m,pitch_width_m,naming_rights,naming_rights_until,has_pitch_heating,has_athletics_track,capacity_intl
301,fcsb,2024,Arena Națională,55634,55634,,,42,,,2011,,Bucharest Municipality,,Arena Națională,,,"257,00 mill. €",Césped híbrido,,https://www.transfermarkt.es/fcsb/stadion/verein/301/saison_id/2024,,,105,68,,,True,False,
317,fc-twente-enschede,2024,De Grolsch Veste,30205,30205,,,125,,,1998,,FC Twente,,De Grolsch Veste,,,"33,00 mill. €",Césped natural,,https://www.transfermarkt.es/fc-twente-enschede/stadion/verein/317/saison_id/2024,Arke Stadion (1998-2008),,105,68,Grolsch Veste,,True,False,
338,dynamo-kiew,2024,Valeriy Lobanovsky Stadion,16873,16873,,,1,,,1933,,Dynamo Kyiv,,Valeriy Lobanovsky Stadion,,,,Césped natural,,https://www.transfermarkt.es/dynamo-kiew/stadion/verein/338/saison_id/2024,Dynamo,,100,75,,,True,True,
398,lazio-rom,2024,Olimpico di Roma,70634,70634,,,,,,1937,,Città di Roma,,Olimpico di Roma,,,,Césped natural,,https://www.transfermarkt.es/lazio-rom/stadion/verein/398/saison_id/2024,,,105,66,,,True,True,
417,ogc-nizza,2024,Allianz Riviera,36178,,,,,,,2013,,Stadt Nizza,,Allianz Riviera,,,"245,00 mill. €",Césped natural,,https://www.transfermarkt.es/ogc-nizza/stadion/verein/417/saison_id/2024,,,105,68,Allianz,,True,False,
496,malmo-ff,2024,Eleda Stadion,22500,,,,,,,2009,,Malmö FF (100%),,Eleda Stadion,,,"76,14 mill. €",Césped híbrido,,https://www.transfermarkt.es/malmo-ff/stadion/verein/496/saison_id/2024,,,105,70,Eleda,,True,False,
501,fk-bodo-glimt,2024,Aspmyra Stadion,8500,,,,,,,,,,,Aspmyra Stadion,,,,Césped artificial,,https://www.transfermarkt.es/fk-bodo-glimt/stadion/verein/501/saison_id/2024,,,,,,,False,False,
533,tsg-1899-hoffenheim,2024,PreZero Arena,30150,23400,,,40,,,2008,,DH Besitzgesellschaft mbH & Co. KG,,PreZero Arena,,,"60,00 mill. €",Césped natural,,https://www.transfermarkt.es/tsg-1899-hoffenheim/stadion/verein/533/saison_id/2024,"Rhein-Neckar-Arena, Wirsol Rhein-Neckar-Arena",,105,68,PreZero,,True,False,
610,ajax-amsterdam,2024,Johan Cruijff ArenA,55885,55885,,,,,,1996,,Stad Amsterdam,,Johan Cruijff ArenA,,,"96,00 mill. €",Césped natural,,https://www.transfermarkt.es/ajax-amsterdam/stadion/verein/610/saison_id/2024,Amsterdam ArenA,,105,68,,,True,False,
621,athletic-bilbao,2024,San Mamés,53289,53289,,,,,,2013,,San Mamés Barria S.L.,,San Mamés,,,"211,00 mill. €",Césped natural,,https://www.transfermarkt.es/athletic-bilbao/stadion/verein/621/saison_id/2024,,,105,68,Athletic Club,,True,False,
681,real-sociedad-san-sebastian,2024,Anoeta,39313,39313,,,,,,1993,,"Real Sociedad de Fútbol, S.A.D.",,Anoeta,,,,Césped natural,,https://www.transfermarkt.es/real-sociedad-san-sebastian/stadion/verein/681/saison_id/2024,"Anoeta (1993-2019, 2025-act.) 
Reale Arena (2019-2025)",,105,68,Reale Seguros,,True,False,
683,olympiakos-piraus,2024,Stadio Georgios Karaiskakis,33345,33345,,,43,,,,,Hellenic Olympic Committee,,Stadio Georgios Karaiskakis,,,"60,00 mill. €",Césped natural,,https://www.transfermarkt.es/olympiakos-piraus/stadion/verein/683/saison_id/2024,,,105,68,,,False,False,
720,fc-porto,2024,Estádio do Dragão,50033,50033,,,,,,2003,,FC Porto,,Estádio do Dragão,,,"98,00 mill. €",Césped natural,,https://www.transfermarkt.es/fc-porto/stadion/verein/720/saison_id/2024,,,105,68,,,False,False,
865,fc-midtjylland,2024,MCH Arena,12055,7409,,,10,,,2004,,Messecenter Herning,,MCH Arena,,,"11,40 mill. €",Césped híbrido,,https://www.transfermarkt.es/fc-midtjylland/stadion/verein/865/saison_id/2024,SAS Arena (2004-2009),,105,68,Messecenter Herning (MCH),,True,False,
941,fc-viktoria-pilsen,2024,Doosan Aréna,11700,11700,,,,,,1955,,Plzeň,,Doosan Aréna,,,,Césped natural,,https://www.transfermarkt.es/fc-viktoria-pilsen/stadion/verein/941/saison_id/2024,,,105,68,Doosan Škoda Power s.r.o.,,True,False,
985,manchester-united,2024,Old Trafford,74879,74879,,,,,,1910,,Manchester United Football Club,,Old Trafford,,,,Césped híbrido,,https://www.transfermarkt.es/manchester-united/stadion/verein/985/saison_id/2024,,,105,68,,,True,False,
1041,olympique-lyon,2024,Groupama Stadium,59186,59186,,,,,,2015,,OL Groupe,,Groupama Stadium,,,,Césped híbrido,,https://www.transfermarkt.es/olympique-lyon/stadion/verein/1041/saison_id/2024,,,105,68,Groupama,2030,False,False,
1075,sc-braga,2024,Estádio Municipal de Braga,30286,30286,,,,,,2003,,Câmara Municipal de Braga,,Estádio Municipal de Braga,,,,Césped natural,,https://www.transfermarkt.es/sc-braga/stadion/verein/1075/saison_id/2024,,,105,68,,,False,False,
1090,az-alkmaar,2024,AFAS Stadion,19500,19500,,,56,,,2006,,AZ Alkmaar,,AFAS Stadion,,,"38,00 mill. €",Césped híbrido,,https://www.transfermarkt.es/az-alkmaar/stadion/verein/1090/saison_id/2024,"DSB Stadion (2006-2009)
AZ-Stadion (2009–2010)",,105,68,AFAS,,True,False,
1091,paok-thessaloniki,2024,Toumba Stadium,28703,28703,,,14,,,1959,,PAOK AS,,Toumba Stadium,,,,Césped natural,,https://www.transfermarkt.es/paok-thessaloniki/stadion/verein/1091/saison_id/2024,,,106,71,,,False,True,
1101,if-elfsborg-boras,2024,Borås Arena,16200,,,,,,,2005,,IF Elfsborg,,Borås Arena,,,117 €,Césped artificial,,https://www.transfermarkt.es/if-elfsborg-boras/stadion/verein/1101/saison_id/2024,,,105,68,,,True,False,
3948,royale-union-saint-gilloise,2024,Stade Joseph Mariën,9512,,,,,,,1915,,,,Stade Joseph Mariën,,,,Césped natural,,https://www.transfermarkt.es/royale-union-saint-gilloise/stadion/verein/3948/saison_id/2024,,,,,,,False,False,
10625,qarabag-fk,2024,Azersun Arena,4677,4677,,,,,,2015,,Tahir Bagirov,,Azersun Arena,,,,Césped natural,,https://www.transfermarkt.es/qarabag-fk/stadion/verein/10625/saison_id/2024,,,,,,,False,False,
31614,pfk-ludogorets-razgrad,2024,Huvepharma Arena,10423,10423,,,,,,1954,,Municipality of Razgrad,,Huvepharma Arena,,,"3,00 mill. €",Césped natural,,https://www.transfermarkt.es/pfk-ludogorets-razgrad/stadion/verein/31614/saison_id/2024,"Gradski Stadium, Dyanko Stefanov Stadium, Ludogorets Arena",,105,68,,,True,False,
33783,fk-rfs,2024,LNK Sporta parks,1700,1700,,,,,,2022,,LNK Properties,,LNK Sporta parks,,,,Césped natural,,https://www.transfermarkt.es/fk-rfs/stadion/verein/33783/saison_id/2024,,,105,68,,,False,False,
