team_id_tm,team_slug,season,stadium_name,capacity,seats_total,seats_covered,seats_vip,vip_boxes,seats_standing,inaugurated_year,built_year,refurbished_year,owner,operator,address,city,country,construction_cost,surface,architect,tm_url,previous_names_raw,id_transfermarkt_stadium,pitch_length_m,pitch_width_m,naming_rights,naming_rights_until,has_pitch_heating,has_athletics_track,capacity_intl
409,red-bull-salzburg,2025,Red Bull Arena Salzburg,30188,26800,,,20,,,2003,,Stadion-Wals-Salzburg GmbH (SWS),,Red Bull Arena Salzburg,,,"77,00 mill. €",Césped natural,,https://www.transfermarkt.es/red-bull-salzburg/stadion/verein/409/saison_id/2025,Stadion Wals-Siezenheim,,105,68,RedBull,,True,False,
417,ogc-nizza,2025,Allianz Riviera,36178,,,,,,,2013,,Stadt Nizza,,Allianz Riviera,,,"245,00 mill. €",Césped natural,,https://www.transfermarkt.es/ogc-nizza/stadion/verein/417/saison_id/2025,,,105,68,Allianz,,True,False,
419,gnk-dinamo-zagreb,2025,Maksimir,35123,35123,,,,,,1912,,,,Maksimir,,,,Césped natural,,https://www.transfermarkt.es/gnk-dinamo-zagreb/stadion/verein/419/saison_id/2025,,,105,68,,,True,True,
452,bsc-young-boys,2025,Stadion Wankdorf,31500,31500,,,20,,,2005,,Stadion Wankdorf Management AG,,Stadion Wankdorf,,,"350,00 mill. €",Césped artificial,,https://www.transfermarkt.es/bsc-young-boys/stadion/verein/452/saison_id/2025,Stade de Suisse,,105,68,CSL Behring,,True,False,
496,malmo-ff,2025,Eleda Stadion,22500,,,,,,,2009,,Malmö FF (100%),,Eleda Stadion,,,"76,14 mill. €",Césped híbrido,,https://www.transfermarkt.es/malmo-ff/stadion/verein/496/saison_id/2025,,,105,70,Eleda,,True,False,
703,nottingham-forest,2025,The City Ground,30404,30404,,,,,,,,Nottingham Forest Football Club,,The City Ground,,,,Césped natural,,https://www.transfermarkt.es/nottingham-forest/stadion/verein/703/saison_id/2025,,,105,71,,,True,False,
720,fc-porto,2025,Estádio do Dragão,50033,50033,,,,,,2003,,FC Porto,,Estádio do Dragão,,,"98,00 mill. €",Césped natural,,https://www.transfermarkt.es/fc-porto/stadion/verein/720/saison_id/2025,,,105,68,,,False,False,
865,fc-midtjylland,2025,MCH Arena,12055,7409,,,10,,,2004,,Messecenter Herning,,MCH Arena,,,"11,40 mill. €",Césped híbrido,,https://www.transfermarkt.es/fc-midtjylland/stadion/verein/865/saison_id/2025,SAS Arena (2004-2009),,105,68,Messecenter Herning (MCH),,True,False,
940,celta-vigo,2025,Abanca Balaídos,22803,22803,,,,,,1928,,Ayuntamiento de Vigo,,Abanca Balaídos,,,,Césped natural,,https://www.transfermarkt.es/celta-vigo/stadion/verein/940/saison_id/2025,,,105,70,,,False,False,
941,fc-viktoria-pilsen,2025,Doosan Aréna,11700,11700,,,,,,1955,,Plzeň,,Doosan Aréna,,,,Césped natural,,https://www.transfermarkt.es/fc-viktoria-pilsen/stadion/verein/941/saison_id/2025,,,105,68,Doosan Škoda Power s.r.o.,,True,False,
1025,fc-bologna,2025,Stadio Renato Dall’Ara,36462,36462,,,38,,,1927,,Comune di Bologna,,Stadio Renato Dall’Ara,,,,Césped natural,,https://www.transfermarkt.es/fc-bologna/stadion/verein/1025/saison_id/2025,"Stadio Littoriale, Stadio Comunale",,105,68,,,False,False,
1041,olympique-lyon,2025,Groupama Stadium,59186,59186,,,,,,2015,,OL Groupe,,Groupama Stadium,,,,Césped híbrido,,https://www.transfermarkt.es/olympique-lyon/stadion/verein/1041/saison_id/2025,,,105,68,Groupama,2030,False,False,
1075,sc-braga,2025,Estádio Municipal de Braga,30286,30286,,,,,,2003,,Câmara Municipal de Braga,,Estádio Municipal de Braga,,,,Césped natural,,https://www.transfermarkt.es/sc-braga/stadion/verein/1075/saison_id/2025,,,105,68,,,False,False,
1082,losc-lille,2025,Decathlon Arena-Stade Pierre-Mauroy,50186,,,,76,,,2012,,Métropole Européenne de Lille,,Decathlon Arena-Stade Pierre-Mauroy,,,"282,00 mill. €",Césped híbrido,,https://www.transfermarkt.es/losc-lille/stadion/verein/1082/saison_id/2025,Grand Stade Lille Métropole,,,,,,True,False,
1091,paok-thessaloniki,2025,Toumba Stadium,28703,28703,,,14,,,1959,,PAOK AS,,Toumba Stadium,,,,Césped natural,,https://www.transfermarkt.es/paok-thessaloniki/stadion/verein/1091/saison_id/2025,,,106,71,,,False,True,
1100,sk-brann,2025,Brann Stadion,17500,15031,,,719,,,1919,,,,Brann Stadion,,,,Césped natural,,https://www.transfermarkt.es/sk-brann/stadion/verein/1100/saison_id/2025,,,105,68,,,False,False,
1184,krc-genk,2025,Cegeka Arena,23718,,,,19,,,1990,,,,Cegeka Arena,,,,Césped natural,,https://www.transfermarkt.es/krc-genk/stadion/verein/1184/saison_id/2025,Luminus Arena,,105,68,Cegeka,,True,False,
1435,go-ahead-eagles-deventer,2025,De Adelaarshorst,10400,7900,,,,,,1920,,,,De Adelaarshorst,,,,Césped natural,,https://www.transfermarkt.es/go-ahead-eagles-deventer/stadion/verein/1435/saison_id/2025,Stadion 'Vetkampstraat' (1920-1971),,105,68,,,True,False,
31614,pfk-ludogorets-razgrad,2025,Huvepharma Arena,10423,10423,,,,,,1954,,Municipality of Razgrad,,Huvepharma Arena,,,"3,00 mill. €",Césped natural,,https://www.transfermarkt.es/pfk-ludogorets-razgrad/stadion/verein/31614/saison_id/2025,"Gradski Stadium, Dyanko Stefanov Stadium, Ludogorets Arena",,105,68,,,True,False,
