season,injury_type,date_from,date_until,days_absent,matches_missed,player_id,player_id_tm,player_name,club_name,club_id_tm,club_slug,squad_team_slug
20/21,Golpe,2020-12-09,2020-12-14,6,2.0,224088,224088,Olivier Ntcham,,,,
18/19,Lesión de rodilla,2019-01-02,2019-03-31,89,16.0,224088,224088,Olivier Ntcham,,,,
18/19,Distensión de muslo,2018-10-26,2018-11-14,20,4.0,224088,224088,Olivier Ntcham,,,,
25/26,Lesión del aductor,2026-04-22,2026-05-09,18,1.0,691316,691316,Luis Henrique,,,,
20/21,Coronavirus,2021-01-06,2021-01-19,14,4.0,691316,691316,Luis Henrique,,,,
20/21,Falta de condición física,2020-09-25,2020-10-03,9,1.0,691316,691316,Luis Henrique,,,,
24/25,Lesión desconocida,2025-01-13,2025-08-04,204,29.0,569367,569367,Cheick Souaré,,,,
24/25,Lesión desconocida,2024-07-17,2024-10-23,99,17.0,569367,569367,Cheick Souaré,,,,
22/23,Lesión desconocida,2022-07-25,2022-11-23,122,,569367,569367,Cheick Souaré,,,,
24/25,Problemas de rodilla,2025-04-16,2026-03-22,341,14.0,37647,37647,Dimitri Payet,,,,
24/25,Problemas musculares,2024-11-06,2024-11-20,15,1.0,37647,37647,Dimitri Payet,,,,
24/25,Problemas en el muslo,2024-07-04,2024-07-27,24,4.0,37647,37647,Dimitri Payet,,,,
23/24,Lesión en el muslo,2024-06-12,2024-06-28,17,5.0,37647,37647,Dimitri Payet,,,,
23/24,Traumatismo,2024-05-03,2024-05-09,7,1.0,37647,37647,Dimitri Payet,,,,
23/24,Inflamación de los ligamentos de la rodilla,2024-04-03,2024-04-26,24,3.0,37647,37647,Dimitri Payet,,,,
22/23,Problemas de tobillo,2023-01-05,2023-01-13,9,2.0,37647,37647,Dimitri Payet,,,,
22/23,Molestias en los gemelos,2022-09-01,2022-09-06,6,1.0,37647,37647,Dimitri Payet,,,,
21/22,Lesión en el gemelo,2022-05-06,2022-05-31,26,3.0,37647,37647,Dimitri Payet,,,,
21/22,Lesión muscular,2022-03-12,2022-03-19,8,2.0,37647,37647,Dimitri Payet,,,,
21/22,Molestias en los gemelos,2021-10-01,2021-10-16,16,1.0,37647,37647,Dimitri Payet,,,,
21/22,Problemas en el muslo,2021-09-21,2021-09-24,4,1.0,37647,37647,Dimitri Payet,,,,
21/22,Problemas musculares,2021-09-06,2021-09-15,10,1.0,37647,37647,Dimitri Payet,,,,
20/21,Coronavirus,2020-08-22,2020-09-06,16,1.0,37647,37647,Dimitri Payet,,,,
19/20,Contractura,2020-02-12,2020-02-21,10,1.0,37647,37647,Dimitri Payet,,,,
22/23,Lesión desconocida,2023-12-21,2025-02-10,418,17.0,270411,270411,Saîf-Eddine Khaoui,,,,
19/20,Problemas en el muslo,2019-11-19,2019-11-28,10,1.0,270411,270411,Saîf-Eddine Khaoui,,,,
16/17,Lesión en el muslo,2017-02-25,2017-03-10,14,4.0,270411,270411,Saîf-Eddine Khaoui,,,,
23/24,Problemas de espalda,2024-01-23,2024-02-06,15,2.0,245078,245078,Nemanja Radonjic,,,,
23/24,Lesión desconocida,2024-01-05,2024-01-09,5,1.0,245078,245078,Nemanja Radonjic,,,,
22/23,Lesión desconocida,2023-04-28,2023-06-30,64,9.0,245078,245078,Nemanja Radonjic,,,,
22/23,Cansancio muscular,2023-02-03,2023-02-09,7,1.0,245078,245078,Nemanja Radonjic,,,,
21/22,Coronavirus,2022-01-05,2022-01-11,7,1.0,245078,245078,Nemanja Radonjic,,,,
21/22,Lesión muscular,2021-11-22,2022-01-11,51,10.0,245078,245078,Nemanja Radonjic,,,,
20/21,Lesión del aductor,2021-02-28,2021-03-09,10,1.0,245078,245078,Nemanja Radonjic,,,,
20/21,Problemas en el muslo,2020-11-24,2020-12-15,22,6.0,245078,245078,Nemanja Radonjic,,,,
20/21,Problemas en el muslo,2020-11-05,2020-11-11,7,1.0,245078,245078,Nemanja Radonjic,,,,
19/20,Pubalgia,2020-02-18,2020-04-18,61,3.0,245078,245078,Nemanja Radonjic,,,,
19/20,Lesión de los músculos abdominales,2020-02-11,2020-02-15,5,1.0,245078,245078,Nemanja Radonjic,,,,
18/19,Lesión de hombro,2018-12-02,2018-12-04,3,1.0,245078,245078,Nemanja Radonjic,,,,
22/23,Fractura de peroné,2022-07-31,2022-12-17,140,21.0,682032,682032,Marley Aké,,,,
21/22,Lesión del músculo flexor de la pierna,2022-03-17,2022-04-30,45,6.0,682032,682032,Marley Aké,,,,
21/22,Coronavirus,2021-08-03,2021-08-24,22,2.0,682032,682032,Marley Aké,,,,
24/25,Problemas en el arco del pie,2025-03-14,2025-05-31,79,12.0,184892,184892,Florian Thauvin,,,,
24/25,Problemas musculares,2024-10-02,2024-10-28,27,5.0,184892,184892,Florian Thauvin,,,,
23/24,Lesión en el muslo,2024-04-11,2024-05-25,45,6.0,184892,184892,Florian Thauvin,,,,
22/23,Lesión muscular,2022-07-23,2022-09-02,42,8.0,184892,184892,Florian Thauvin,,,,
21/22,Rotura de fibras,2021-09-26,2021-10-23,28,6.0,184892,184892,Florian Thauvin,,,,
20/21,Golpe,2021-02-19,2021-02-27,9,1.0,184892,184892,Florian Thauvin,,,,
19/20,Artroscopia,2019-09-11,2020-03-05,177,32.0,184892,184892,Florian Thauvin,,,,
19/20,Lesión de tobillo,2019-07-14,2019-08-29,47,3.0,184892,184892,Florian Thauvin,,,,
18/19,Hematoma de la articulación del tobillo,2019-04-27,2019-05-11,15,2.0,184892,184892,Florian Thauvin,,,,
18/19,Lesión en el pie,2018-10-14,2018-10-27,14,3.0,184892,184892,Florian Thauvin,,,,
18/19,Espolón calcáneo,2018-10-03,2018-10-06,4,1.0,184892,184892,Florian Thauvin,,,,
17/18,Problemas en el muslo,2018-03-26,2018-04-11,17,4.0,184892,184892,Florian Thauvin,,,,
17/18,Hematoma de la articulación del tobillo,2018-03-09,2018-03-14,6,1.0,184892,184892,Florian Thauvin,,,,
17/18,Enfermo,2018-02-05,2018-02-08,4,1.0,184892,184892,Florian Thauvin,,,,
17/18,Molestias en los gemelos,2017-12-07,2017-12-07,1,,184892,184892,Florian Thauvin,,,,
25/26,Lesión del músculo flexor de la pierna,2026-04-15,2026-06-01,48,3.0,191891,191891,Arkadiusz Milik,,,,
25/26,Lesión en el gemelo,2026-01-01,2026-03-12,71,16.0,191891,191891,Arkadiusz Milik,,,,
25/26,Lesión desconocida,2025-07-25,2025-12-18,147,22.0,191891,191891,Arkadiusz Milik,,,,
24/25,Problemas musculares,2025-03-28,2025-06-25,90,11.0,191891,191891,Arkadiusz Milik,,,,
24/25,Lesión en el gemelo,2025-01-01,2025-03-25,84,17.0,191891,191891,Arkadiusz Milik,,,,
24/25,Lesión de rodilla,2024-06-08,2025-01-01,208,25.0,191891,191891,Arkadiusz Milik,,,,
23/24,Lesión del aductor,2024-03-15,2024-04-19,36,7.0,191891,191891,Arkadiusz Milik,,,,
23/24,Molestias en los gemelos,2023-10-01,2023-10-04,4,1.0,191891,191891,Arkadiusz Milik,,,,
22/23,Lesión del músculo flexor de la pierna,2023-01-29,2023-03-31,62,14.0,191891,191891,Arkadiusz Milik,,,,
21/22,Lesión muscular,2022-05-30,2022-06-15,17,4.0,191891,191891,Arkadiusz Milik,,,,
21/22,Problemas en el muslo,2022-05-07,2022-05-13,7,1.0,191891,191891,Arkadiusz Milik,,,,
21/22,Desgarro fibrilar,2022-03-24,2022-04-19,27,7.0,191891,191891,Arkadiusz Milik,,,,
21/22,Coronavirus,2022-01-06,2022-01-13,8,1.0,191891,191891,Arkadiusz Milik,,,,
20/21,Lesión de rodilla,2021-05-24,2021-09-29,129,16.0,191891,191891,Arkadiusz Milik,,,,
20/21,Problemas en el muslo,2021-02-06,2021-02-23,18,5.0,191891,191891,Arkadiusz Milik,,,,
25/26,Desgarro muscular,2025-07-04,2025-08-01,29,2.0,92693,92693,Darío Benedetto,,,,
23/24,Problemas del tendón de Aquiles,2024-05-06,2024-05-12,7,1.0,92693,92693,Darío Benedetto,,,,
23/24,Problemas del tendón de Aquiles,2023-11-24,2023-12-02,9,1.0,92693,92693,Darío Benedetto,,,,
23/24,Contractura,2023-10-25,2023-11-02,9,1.0,92693,92693,Darío Benedetto,,,,
23/24,Molestias en los gemelos,2023-07-31,2023-08-05,6,1.0,92693,92693,Darío Benedetto,,,,
22/23,Problemas de rodilla,2023-06-23,2023-07-09,17,3.0,92693,92693,Darío Benedetto,,,,
22/23,Desgarro miofascial,2023-04-19,2023-05-10,22,4.0,92693,92693,Darío Benedetto,,,,
22/23,Desgarro miofascial,2022-10-20,2022-11-05,17,2.0,92693,92693,Darío Benedetto,,,,
22/23,Gripe,2022-09-21,2022-09-25,5,1.0,92693,92693,Darío Benedetto,,,,
22/23,Esguince de tobillo,2022-07-21,2022-08-08,19,3.0,92693,92693,Darío Benedetto,,,,
21/22,Problemas musculares,2022-03-04,2022-03-17,14,2.0,92693,92693,Darío Benedetto,,,,
19/20,Problemas del tendón de Aquiles,2020-02-07,2020-02-15,9,2.0,92693,92693,Darío Benedetto,,,,
19/20,Problemas del tendón de Aquiles,2020-01-28,2020-02-01,5,1.0,92693,92693,Darío Benedetto,,,,
19/20,Desgarro miofascial,2019-07-22,2019-08-06,16,3.0,92693,92693,Darío Benedetto,,,,
18/19,Sobrecarga,2019-05-10,2019-05-15,6,1.0,92693,92693,Darío Benedetto,,,,
17/18,Problemas musculares,2018-02-05,2018-02-08,4,1.0,60540,60540,Valère Germain,,,,
13/14,Problemas de rodilla,2013-09-13,2013-09-20,8,1.0,60540,60540,Valère Germain,,,,
13/14,Problemas de rodilla,2013-08-07,2013-08-16,10,1.0,60540,60540,Valère Germain,,,,
25/26,Estiramiento de banda,2025-10-22,2025-11-11,21,4.0,822458,822458,Bamba Dieng,,,,
24/25,Molestias en el aductor,2025-04-13,2025-05-05,23,4.0,822458,822458,Bamba Dieng,,,,
24/25,Lesión inguinal,2025-02-01,2025-02-20,20,4.0,822458,822458,Bamba Dieng,,,,
24/25,Lesión en el tobillo,2024-09-23,2024-10-14,22,3.0,822458,822458,Bamba Dieng,,,,
23/24,Lesión del aductor,2023-08-20,2023-11-19,92,14.0,822458,822458,Bamba Dieng,,,,
22/23,Lesión en el tobillo,2023-05-22,2023-06-30,40,4.0,822458,822458,Bamba Dieng,,,,
22/23,Lesión inguinal,2023-05-08,2023-05-18,11,1.0,822458,822458,Bamba Dieng,,,,
21/22,Golpe de muslo,2022-05-20,2022-06-30,42,3.0,822458,822458,Bamba Dieng,,,,
21/22,Coronavirus,2022-01-04,2022-01-12,9,2.0,822458,822458,Bamba Dieng,,,,
25/26,Lesión inguinal,2026-02-01,2026-02-23,23,4.0,127202,127202,Matz Sels,,,,
25/26,Lesión inguinal,2025-12-10,2025-12-22,13,2.0,127202,127202,Matz Sels,,,,
24/25,Lesión del aductor,2024-10-08,2024-10-15,8,2.0,127202,127202,Matz Sels,,,,
20/21,Rotura del tendón de Aquiles,2020-07-15,2021-01-20,190,20.0,127202,127202,Matz Sels,,,,
24/25,Lesión de rodilla,2024-08-30,2024-09-25,27,4.0,333175,333175,Bingourou Kamara,,,,
20/21,Lesión de rodilla,2020-12-08,2021-01-20,44,7.0,333175,333175,Bingourou Kamara,,,,
20/21,Lesión de rodilla,2020-11-15,2020-11-25,11,2.0,333175,333175,Bingourou Kamara,,,,
17/18,Lesión de rodilla,2017-12-03,2018-01-18,47,7.0,333175,333175,Bingourou Kamara,,,,
15/16,Problemas en el muslo,2016-03-02,2016-03-15,14,2.0,77383,77383,Eiji Kawashima,,,,
10/11,Molestias en el aductor,2010-10-08,2010-10-30,23,4.0,77383,77383,Eiji Kawashima,,,,
25/26,Desgarro en el muslo,2025-12-22,2026-01-09,19,5.0,666234,666234,Mohamed Simakan,,,,
24/25,Falta de condición física,2025-05-11,2025-05-18,8,2.0,666234,666234,Mohamed Simakan,,,,
23/24,Contusión,2023-09-04,2023-09-06,3,,666234,666234,Mohamed Simakan,,,,
22/23,Problemas musculares,2023-01-23,2023-01-25,3,1.0,666234,666234,Mohamed Simakan,,,,
22/23,Problemas de espalda,2022-11-10,2022-11-16,7,1.0,666234,666234,Mohamed Simakan,,,,
22/23,Hematoma acromioclavicular,2022-11-03,2022-11-07,5,1.0,666234,666234,Mohamed Simakan,,,,
22/23,Problemas de espalda,2022-09-15,2022-09-22,8,1.0,666234,666234,Mohamed Simakan,,,,
21/22,Herida menor,2022-02-03,2022-02-10,8,1.0,666234,666234,Mohamed Simakan,,,,
21/22,Coronavirus,2021-11-25,2021-12-02,8,1.0,666234,666234,Mohamed Simakan,,,,
21/22,Resfriado,2021-11-18,2021-11-25,8,2.0,666234,666234,Mohamed Simakan,,,,
20/21,Artroscopia,2021-01-11,2021-06-28,169,20.0,666234,666234,Mohamed Simakan,,,,
19/20,Desgarro miofascial,2019-12-09,2020-01-27,50,8.0,666234,666234,Mohamed Simakan,,,,
18/19,Rotura del ligamento cruzado,2018-07-23,2019-03-04,225,15.0,666234,666234,Mohamed Simakan,,,,
24/25,Lesión muscular,2025-02-05,2025-02-22,18,4.0,250844,250844,Alexander Djiku,,,,
24/25,Lesión desconocida,2024-11-10,2024-11-21,12,2.0,250844,250844,Alexander Djiku,,,,
24/25,Contusión,2024-11-03,2024-11-09,7,1.0,250844,250844,Alexander Djiku,,,,
24/25,Falta de condición física,2024-09-10,2024-09-16,7,1.0,250844,250844,Alexander Djiku,,,,
24/25,Distensión de muslo,2024-08-30,2024-09-10,12,2.0,250844,250844,Alexander Djiku,,,,
23/24,Falta de condición física,2024-04-12,2024-04-15,4,1.0,250844,250844,Alexander Djiku,,,,
23/24,Contusión,2024-04-03,2024-04-12,10,2.0,250844,250844,Alexander Djiku,,,,
23/24,Fractura,2023-10-26,2023-12-05,41,9.0,250844,250844,Alexander Djiku,,,,
23/24,Lesión desconocida,2023-10-08,2023-10-15,8,,250844,250844,Alexander Djiku,,,,
23/24,Lesión desconocida,2023-07-26,2023-08-09,15,1.0,250844,250844,Alexander Djiku,,,,
22/23,Lesión muscular,2023-03-01,2023-03-08,8,1.0,250844,250844,Alexander Djiku,,,,
22/23,Problemas musculares,2022-10-24,2022-11-01,9,1.0,250844,250844,Alexander Djiku,,,,
20/21,Molestias en el aductor,2021-03-04,2021-04-04,32,4.0,250844,250844,Alexander Djiku,,,,
17/18,Problemas del tendón de Aquiles,2017-09-14,2017-11-18,66,8.0,250844,250844,Alexander Djiku,,,,
16/17,Fractura del brazo,2016-08-28,2016-11-25,90,11.0,250844,250844,Alexander Djiku,,,,
25/26,Lesión desconocida,2025-07-22,2025-09-23,64,7.0,143029,143029,Stefan Mitrovic,,,,
24/25,Lesión desconocida,2025-02-18,2025-04-10,52,7.0,143029,143029,Stefan Mitrovic,,,,
24/25,Lesión en el gemelo,2024-10-30,2024-11-15,17,3.0,143029,143029,Stefan Mitrovic,,,,
17/18,Cirugía del tobillo,2018-02-26,2018-06-04,99,14.0,143029,143029,Stefan Mitrovic,,,,
15/16,Lesión en el pie,2016-02-25,2016-03-30,35,6.0,143029,143029,Stefan Mitrovic,,,,
15/16,Irritación del tendón de Aquiles,2015-08-10,2015-08-17,8,1.0,143029,143029,Stefan Mitrovic,,,,
14/15,Desgarro miofascial,2015-01-22,2015-02-23,33,5.0,143029,143029,Stefan Mitrovic,,,,
21/22,Enfermo,2022-01-29,2022-02-03,6,1.0,57420,57420,Lamine Koné,,,,
21/22,Lesión desconocida,2021-06-30,2021-10-03,96,,57420,57420,Lamine Koné,,,,
20/21,Lesión de rodilla,2021-05-17,2021-05-31,15,1.0,57420,57420,Lamine Koné,,,,
20/21,Lesión de rodilla,2021-04-12,2021-04-29,18,2.0,57420,57420,Lamine Koné,,,,
20/21,Lesión en el pie,2020-11-26,2021-01-15,51,8.0,57420,57420,Lamine Koné,,,,
20/21,Lesión desconocida,2020-10-30,2020-11-01,3,,57420,57420,Lamine Koné,,,,
20/21,Lesión de rodilla,2020-09-09,2020-09-25,17,2.0,57420,57420,Lamine Koné,,,,
19/20,Golpe de muslo,2020-01-26,2020-02-06,12,3.0,57420,57420,Lamine Koné,,,,
19/20,Enfermo,2019-11-20,2019-11-30,11,1.0,57420,57420,Lamine Koné,,,,
19/20,Golpe,2019-10-24,2019-11-05,13,2.0,57420,57420,Lamine Koné,,,,
18/19,Pubalgia,2019-03-31,2019-04-26,27,4.0,57420,57420,Lamine Koné,,,,
18/19,Lesión pélvica,2018-09-13,2018-09-27,15,3.0,57420,57420,Lamine Koné,,,,
16/17,Golpe,2017-05-18,2017-05-31,14,1.0,57420,57420,Lamine Koné,,,,
16/17,Lesión de rodilla,2017-03-16,2017-03-31,16,2.0,57420,57420,Lamine Koné,,,,
16/17,Golpe de muslo,2017-01-01,2017-01-13,13,2.0,57420,57420,Lamine Koné,,,,
21/22,Lesión desconocida,2022-01-01,2022-03-10,69,11.0,689091,689091,Abdoulaye Ousmane,,,,
25/26,Falta de condición física,2026-04-14,2026-04-21,8,1.0,11530,11530,Lionel Carole,,,,
25/26,Lesión desconocida,2026-03-16,2026-04-14,30,3.0,11530,11530,Lionel Carole,,,,
25/26,Lesión desconocida,2026-02-22,2026-03-10,17,2.0,11530,11530,Lionel Carole,,,,
25/26,Lesión en el muslo,2025-12-06,2026-01-05,31,2.0,11530,11530,Lionel Carole,,,,
24/25,Lesión muscular,2025-01-22,2025-02-12,22,3.0,11530,11530,Lionel Carole,,,,
23/24,Lesión muscular,2024-04-04,2024-04-30,27,3.0,11530,11530,Lionel Carole,,,,
23/24,Falta de condición física,2024-01-09,2024-01-11,3,1.0,11530,11530,Lionel Carole,,,,
23/24,Lesión desconocida,2023-12-03,2024-01-09,38,5.0,11530,11530,Lionel Carole,,,,
23/24,Lesión desconocida,2023-08-16,2023-08-21,6,1.0,11530,11530,Lionel Carole,,,,
22/23,Lesión desconocida,2023-04-05,2023-06-07,64,11.0,11530,11530,Lionel Carole,,,,
22/23,Traumatismo craneal,2023-03-04,2023-03-18,15,1.0,11530,11530,Lionel Carole,,,,
21/22,Coronavirus,2022-01-18,2022-01-26,9,2.0,11530,11530,Lionel Carole,,,,
21/22,Lesión desconocida,2021-10-22,2021-10-28,7,2.0,11530,11530,Lionel Carole,,,,
21/22,Lesión desconocida,2021-09-18,2021-09-20,3,1.0,11530,11530,Lionel Carole,,,,
16/17,Problemas del tendón de Aquiles,2017-05-10,2017-05-15,6,1.0,11530,11530,Lionel Carole,,,,
24/25,Lesión desconocida,2024-10-22,2024-10-28,7,1.0,354352,354352,Frédéric Guilbert,,,,
20/21,Lesión en el tórax,2020-10-02,2020-12-11,71,7.0,354352,354352,Frédéric Guilbert,,,,
19/20,Lesión de rodilla,2020-05-19,2020-07-04,47,4.0,354352,354352,Frédéric Guilbert,,,,
19/20,Tirón muscular,2019-11-03,2019-11-09,7,,354352,354352,Frédéric Guilbert,,,,
16/17,Lesión de hombro,2017-04-10,2017-05-12,33,4.0,354352,354352,Frédéric Guilbert,,,,
16/17,Fractura del tabique nasal,2016-09-07,2016-09-23,17,3.0,354352,354352,Frédéric Guilbert,,,,
25/26,Falta de condición física,2026-03-30,2026-04-08,10,1.0,453016,453016,Anthony Caci,,,,
25/26,Falta de condición física,2026-03-11,2026-03-23,13,4.0,453016,453016,Anthony Caci,,,,
25/26,Lesión en el muslo,2025-09-21,2026-03-10,171,28.0,453016,453016,Anthony Caci,,,,
23/24,Abdominoplastia,2023-12-15,2023-12-24,10,2.0,453016,453016,Anthony Caci,,,,
22/23,Herida menor,2022-10-10,2022-10-13,4,,453016,453016,Anthony Caci,,,,
19/20,Molestias en el aductor,2020-01-02,2020-03-05,64,11.0,453016,453016,Anthony Caci,,,,
21/22,Lesión desconocida,2022-04-28,2022-05-02,5,1.0,174196,174196,Kenny Lala,,,,
21/22,Esguince,2022-02-02,2022-02-05,4,,174196,174196,Kenny Lala,,,,
21/22,Coronavirus,2021-12-31,2022-01-09,10,1.0,174196,174196,Kenny Lala,,,,
20/21,Herida menor,2021-04-21,2021-04-25,5,,174196,174196,Kenny Lala,,,,
25/26,Lesión muscular,2025-11-21,2025-12-08,18,3.0,830890,830890,Marvin Senaya,,,,
24/25,Lesión de tobillo,2025-04-14,2025-07-01,79,7.0,830890,830890,Marvin Senaya,,,,
25/26,Luxación acromioclavicular,2025-08-16,2025-10-31,77,13.0,372712,372712,Ibrahima Sissoko,,,,
23/24,Problemas en el muslo,2024-03-18,2024-04-01,15,3.0,372712,372712,Ibrahima Sissoko,,,,
24/25,Esguince de tobillo,2023-09-17,2023-09-25,9,1.0,372712,372712,Ibrahima Sissoko,,,,
22/23,Molestias en los gemelos,2023-04-25,2023-05-10,16,2.0,372712,372712,Ibrahima Sissoko,,,,
22/23,Lesión de tobillo,2022-07-15,2022-09-05,53,6.0,372712,372712,Ibrahima Sissoko,,,,
21/22,Molestias en el aductor,2021-11-04,2021-11-09,6,1.0,178313,178313,Jean-Eudes Aholou,,,,
18/19,Lesión en el pie,2018-10-31,2019-02-13,106,22.0,178313,178313,Jean-Eudes Aholou,,,,
22/23,Lesión de cadera,2022-07-21,2023-01-02,166,26.0,587646,587646,Mahamé Siby,,,,
22/23,Lesión muscular,2022-09-13,2022-10-03,21,2.0,215977,215977,Adrien Thomasson,,,,
21/22,Lesión muscular,2022-02-28,2022-04-14,46,5.0,215977,215977,Adrien Thomasson,,,,
19/20,Lesión inguinal,2019-09-24,2019-09-27,4,1.0,215977,215977,Adrien Thomasson,,,,
17/18,Lesión en el tobillo,2018-03-02,2018-03-05,4,1.0,215977,215977,Adrien Thomasson,,,,
16/17,Lesión de rodilla,2016-08-13,2016-09-06,25,3.0,215977,215977,Adrien Thomasson,,,,
15/16,Traumatismo,2015-11-23,2015-12-04,12,2.0,215977,215977,Adrien Thomasson,,,,
14/15,Golpe de muslo,2015-01-29,2015-02-12,15,2.0,215977,215977,Adrien Thomasson,,,,
25/26,Lesión en el muslo,2025-12-12,2026-01-31,51,9.0,450050,450050,Jean-Ricner Bellegarde,,,,
25/26,Enfermo,2025-10-17,2025-10-20,4,1.0,450050,450050,Jean-Ricner Bellegarde,,,,
23/24,Lesión de rodilla,2024-03-10,2024-05-01,53,8.0,450050,450050,Jean-Ricner Bellegarde,,,,
23/24,Lesión en el gemelo,2023-10-22,2023-11-02,12,1.0,450050,450050,Jean-Ricner Bellegarde,,,,
22/23,Esguince de tobillo,2023-01-15,2023-03-14,59,8.0,450050,450050,Jean-Ricner Bellegarde,,,,
20/21,Problemas en el muslo,2020-12-01,2020-12-14,14,2.0,450050,450050,Jean-Ricner Bellegarde,,,,
19/20,Lesión de rodilla,2019-12-03,2020-01-03,32,4.0,450050,450050,Jean-Ricner Bellegarde,,,,
21/22,Lesión de rodilla,2022-03-21,2022-04-14,25,4.0,125783,125783,Sanjin Prcic,,,,
18/19,Problemas de tobillo,2019-04-24,2019-07-07,75,4.0,125783,125783,Sanjin Prcic,,,,
17/18,Lesión de rodilla,2017-10-22,2018-01-21,92,16.0,125783,125783,Sanjin Prcic,,,,
12/13,Rotura del ligamento cruzado,2012-09-02,2013-03-02,182,30.0,125783,125783,Sanjin Prcic,,,,
24/25,Golpe de muslo,2024-08-29,2024-09-12,15,2.0,314940,314940,Dimitri Liénard,,,,
22/23,Golpe de muslo,2023-03-27,2023-04-17,22,3.0,314940,314940,Dimitri Liénard,,,,
22/23,Lesión de rodilla,2023-01-30,2023-02-04,6,1.0,314940,314940,Dimitri Liénard,,,,
22/23,Lesión de rodilla,2023-01-15,2023-01-26,12,,314940,314940,Dimitri Liénard,,,,
22/23,Lesión en el muslo,2022-12-22,2022-12-31,10,1.0,314940,314940,Dimitri Liénard,,,,
22/23,Golpe de muslo,2022-09-01,2022-09-15,15,2.0,314940,314940,Dimitri Liénard,,,,
21/22,Golpe de muslo,2022-04-21,2022-04-25,5,1.0,314940,314940,Dimitri Liénard,,,,
20/21,Enfermo,2021-03-12,2021-03-19,8,1.0,314940,314940,Dimitri Liénard,,,,
20/21,Pubalgia,2020-10-22,2020-11-05,15,2.0,314940,314940,Dimitri Liénard,,,,
19/20,Lesión de tobillo,2020-01-05,2020-01-17,13,2.0,314940,314940,Dimitri Liénard,,,,
19/20,Enfermo,2019-11-20,2019-11-30,11,1.0,314940,314940,Dimitri Liénard,,,,
18/19,Enfermo,2019-04-27,2019-05-01,5,1.0,314940,314940,Dimitri Liénard,,,,
18/19,Lesión en el gemelo,2018-08-23,2018-08-28,6,1.0,314940,314940,Dimitri Liénard,,,,
17/18,Lesión en el gemelo,2018-01-08,2018-01-18,11,2.0,314940,314940,Dimitri Liénard,,,,
25/26,Cirugía del tobillo,2025-08-20,2025-12-01,104,17.0,395674,395674,Adrien Lebeau,,,,
24/25,Problemas musculares,2024-11-30,2024-12-08,9,1.0,395674,395674,Adrien Lebeau,,,,
24/25,Molestias en los gemelos,2024-08-16,2024-08-21,6,1.0,395674,395674,Adrien Lebeau,,,,
22/23,Problemas musculares,2023-04-14,2023-04-25,12,2.0,395674,395674,Adrien Lebeau,,,,
22/23,Lesión en el muslo,2023-03-11,2023-04-02,23,3.0,395674,395674,Adrien Lebeau,,,,
22/23,Problemas musculares,2023-02-18,2023-02-26,9,1.0,395674,395674,Adrien Lebeau,,,,
22/23,Problemas musculares,2022-09-29,2022-11-30,63,8.0,395674,395674,Adrien Lebeau,,,,
22/23,Problemas musculares,2022-08-25,2022-09-12,19,2.0,395674,395674,Adrien Lebeau,,,,
22/23,Contusión,2022-07-16,2022-08-08,24,3.0,395674,395674,Adrien Lebeau,,,,
21/22,Problemas musculares,2022-04-03,2022-05-10,38,4.0,395674,395674,Adrien Lebeau,,,,
21/22,Problemas musculares,2022-02-20,2022-03-21,30,4.0,395674,395674,Adrien Lebeau,,,,
21/22,Lesión muscular,2021-10-30,2021-11-22,24,3.0,395674,395674,Adrien Lebeau,,,,
21/22,Fractura de tobillo,2021-12-05,2022-04-24,141,18.0,358509,358509,Mehdi Chahiri,,,,
20/21,Lesión de rodilla,2021-03-12,2021-03-31,20,2.0,358509,358509,Mehdi Chahiri,,,,
23/24,Desgarro fibrilar,2023-08-28,2023-09-13,17,1.0,283994,283994,Ludovic Ajorque,,,,
23/24,Lesión desconocida,2024-02-16,2024-03-09,23,5.0,146805,146805,Majeed Waris,,,,
15/16,Traumatismo,2016-02-08,2016-02-12,5,1.0,146805,146805,Majeed Waris,,,,
15/16,Lesión en el muslo,2016-01-11,2016-01-25,15,4.0,146805,146805,Majeed Waris,,,,
14/15,Lesión inguinal,2014-12-29,2015-03-02,64,18.0,146805,146805,Majeed Waris,,,,
14/15,Herida menor,2014-12-08,2014-12-15,8,1.0,146805,146805,Majeed Waris,,,,
14/15,Herida menor,2014-08-18,2014-08-25,8,1.0,146805,146805,Majeed Waris,,,,
12/13,Lesión de rodilla,2013-05-06,2013-06-20,46,7.0,146805,146805,Majeed Waris,,,,
12/13,Lesión de cadera,2013-02-21,2013-03-04,12,,146805,146805,Majeed Waris,,,,
23/24,Rotura del tendón rotuliano,2023-12-18,2024-05-23,158,22.0,427161,427161,Lebo Mothiba,,,,
21/22,Lesión de rodilla,2021-08-05,2022-01-20,169,26.0,427161,427161,Lebo Mothiba,,,,
20/21,Lesión de rodilla,2020-08-10,2020-12-31,144,21.0,427161,427161,Lebo Mothiba,,,,
19/20,Lesión inguinal,2019-10-08,2019-10-19,12,1.0,427161,427161,Lebo Mothiba,,,,
18/19,Lesión desconocida,2018-09-03,2018-09-14,12,1.0,427161,427161,Lebo Mothiba,,,,
21/22,Lesión desconocida,2021-10-03,2021-11-08,37,4.0,524929,524929,Kévin Zohi,,,,
19/20,Lesión en el gemelo,2019-12-06,2020-04-01,118,12.0,111057,111057,Idriss Saadi,,,,
