id_sofascore,match_date,competition,season,home_team_id_ss,away_team_id_ss,home_team_name,away_team_name,home_score,away_score,attendance,data_source
14053832,2026-02-01,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2952,2959,PSV Eindhoven,Feyenoord,3.0,0.0,,sofascore
14053826,2026-02-01,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2964,2948,SC Heerenveen,FC Utrecht,1.0,1.0,,sofascore
14053831,2026-02-01,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2968,2979,FC Volendam,Go Ahead Eagles,1.0,1.0,,sofascore
14053833,2026-02-06,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2947,2967,NAC Breda,Excelsior,0.0,2.0,,sofascore
14053840,2026-02-07,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2962,2977,NEC Nijmegen,Heracles Almelo,4.0,1.0,,sofascore
14053838,2026-02-07,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2971,2968,PEC Zwolle,FC Volendam,1.0,2.0,,sofascore
14053834,2026-02-07,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2955,2964,FC Twente,SC Heerenveen,5.0,0.0,,sofascore
14053841,2026-02-07,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2957,2960,Fortuna Sittard,Sparta Rotterdam,2.0,2.0,,sofascore
14053837,2026-02-08,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2948,2959,FC Utrecht,Feyenoord,0.0,1.0,,sofascore
14053835,2026-02-08,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2979,2972,Go Ahead Eagles,SC Telstar,1.0,1.0,,sofascore
14053836,2026-02-08,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2950,2953,AZ Alkmaar,AFC Ajax,1.0,1.0,,sofascore
14053839,2026-02-08,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2951,2952,FC Groningen,PSV Eindhoven,1.0,2.0,,sofascore
15294982,2026-02-11,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2979,2964,Go Ahead Eagles,SC Heerenveen,1.0,3.0,,sofascore
15390794,2026-02-11,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2962,2948,NEC Nijmegen,FC Utrecht,1.0,3.0,,sofascore
14053604,2026-02-13,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2968,2952,FC Volendam,PSV Eindhoven,2.0,1.0,,sofascore
14053597,2026-02-14,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2977,2947,Heracles Almelo,NAC Breda,0.0,1.0,,sofascore
14053842,2026-02-14,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2967,2950,Excelsior,AZ Alkmaar,1.0,2.0,,sofascore
14053723,2025-12-20,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2977,2964,Heracles Almelo,SC Heerenveen,0.0,3.0,,sofascore
