match_id_ss,player_id_ss,player_name,team_id_ss,minute,x,y,xg,result,shot_type,situation,data_source
14061909,250133,Morgan Sanson,,45,25.0,47.2,0.0186,block,right-foot,assisted,sofascore
14061909,944164,Sofiane Diop,,44,18.1,54.2,0.1406,miss,right-foot,assisted,sofascore
14061909,928033,Charles Vanhoutte,,40,21.8,39.7,0.0304,miss,right-foot,assisted,sofascore
14061909,919027,Ali Abdi,,26,7.7,51.9,0.0967,miss,head,corner,sofascore
14061909,1518669,Kaïl Boudache,,25,11.3,61.1,0.063,block,left-foot,assisted,sofascore
14061909,158233,Bouna Sarr,,23,9.2,65.7,0.0471,miss,right-foot,assisted,sofascore
14061909,300412,Giorgi Kvilitaia,,21,10.2,55.6,0.024,miss,head,corner,sofascore
14061909,2076689,Believe Munongo,,16,17.7,65.2,0.0572,save,left-foot,regular,sofascore
14061909,985199,Giorgi Abuashvili,,15,11.1,32.3,0.0306,block,right-foot,assisted,sofascore
14061909,985199,Giorgi Abuashvili,,14,11.8,42.5,0.0996,save,left-foot,set-piece,sofascore
14061909,985199,Giorgi Abuashvili,,13,13.8,49.0,0.0434,block,right-foot,set-piece,sofascore
14061909,1471683,Sadibou Sané,,13,10.0,63.0,0.0457,block,right-foot,set-piece,sofascore
14061909,944164,Sofiane Diop,,12,21.8,44.4,0.0785,miss,right-foot,assisted,sofascore
14061909,985199,Giorgi Abuashvili,,9,13.0,37.4,0.1232,miss,right-foot,fast-break,sofascore
14061909,1518669,Kaïl Boudache,,8,9.8,69.9,0.0475,block,right-foot,fast-break,sofascore
14061910,842399,Alimami Gory,,90,5.1,53.6,0.8798,goal,right-foot,fast-break,sofascore
14061910,155995,Marquinhos,,90,8.6,64.8,0.0163,block,head,corner,sofascore
14061910,784655,Fabián Ruiz,,90,12.9,39.0,0.1044,miss,left-foot,assisted,sofascore
14061910,1590918,Ibrahim Mbaye,,85,14.1,34.6,0.0284,block,right-foot,assisted,sofascore
14061910,1190933,João Neves,,83,9.9,36.6,0.0537,miss,right-foot,assisted,sofascore
14061910,934510,Gonçalo Ramos,,83,20.1,68.5,0.0201,block,left-foot,assisted,sofascore
14061910,1216282,Luca Koleosho,,83,13.3,31.3,0.0227,block,right-foot,assisted,sofascore
14061910,352802,Maxime López,,79,9.1,65.0,0.0509,block,left-foot,assisted,sofascore
14061910,1049442,Ilan Kebbal,,78,24.0,76.1,0.021,save,left-foot,assisted,sofascore
14061910,842399,Alimami Gory,,76,8.0,48.4,0.4113,goal,right-foot,set-piece,sofascore
14061910,801306,Pierre Lees Melou,,76,13.6,27.4,0.0259,miss,left-foot,set-piece,sofascore
14061910,842399,Alimami Gory,,73,9.2,76.9,0.0283,save,right-foot,fast-break,sofascore
14061910,802142,Jonathan Ikoné,,58,21.7,64.9,0.0257,block,left-foot,assisted,sofascore
14061910,996952,Bradley Barcola,,50,6.3,56.2,0.2697,goal,right-foot,assisted,sofascore
14061910,894733,Marshall Munetsi,,40,13.5,32.8,0.0761,miss,left-foot,assisted,sofascore
14061910,802142,Jonathan Ikoné,,38,14.5,64.9,0.0284,miss,left-foot,assisted,sofascore
14061910,902029,Vitinha,,32,17.7,83.1,0.0398,miss,right-foot,free-kick,sofascore
14061910,1050692,Diego Coppola,,18,8.8,55.5,0.0836,save,head,set-piece,sofascore
14061910,902029,Vitinha,,15,24.4,42.4,0.0128,miss,right-foot,regular,sofascore
14061910,894733,Marshall Munetsi,,12,6.7,60.1,0.0819,miss,right-foot,regular,sofascore
14061910,981168,Samir Sophian Chergui,,9,10.1,37.8,0.0233,miss,head,corner,sofascore
14061910,330051,Moses Simon,,9,14.8,38.3,0.0676,save,right-foot,assisted,sofascore
14061910,894733,Marshall Munetsi,,6,3.2,69.3,0.0581,save,right-foot,regular,sofascore
14061910,877979,Willem Geubbels,,6,4.6,61.1,0.1259,save,right-foot,assisted,sofascore
14061910,996952,Bradley Barcola,,2,13.0,61.1,0.1251,save,left-foot,assisted,sofascore
14061910,1507384,Adama Camara,,2,3.1,55.3,0.1939,save,head,corner,sofascore
14061911,227862,Wesley Saïd,,89,11.4,37.4,0.0939,miss,left-foot,assisted,sofascore
14061911,1202024,Ernest Nuamah,,88,20.1,64.4,0.0933,block,left-foot,fast-break,sofascore
14061911,1029018,Abdallah Sima,,88,6.9,48.9,0.1905,miss,head,regular,sofascore
14061911,957604,Pavel Šulc,,86,16.0,46.1,0.0819,block,left-foot,assisted,sofascore
14061911,1408080,Ismaelo Ganiou,,86,7.7,54.4,0.0696,miss,head,corner,sofascore
14061911,356352,Hans Hateboer,,80,21.6,51.9,0.0686,block,right-foot,assisted,sofascore
14061911,343067,Corentin Tolisso,,77,14.8,39.9,0.0454,miss,right-foot,regular,sofascore
14061911,1408080,Ismaelo Ganiou,,76,18.3,49.2,0.1525,miss,right-foot,fast-break,sofascore
14061911,957604,Pavel Šulc,,70,12.9,43.8,0.2455,save,left-foot,assisted,sofascore
14061911,343067,Corentin Tolisso,,70,18.7,49.9,0.0758,block,right-foot,assisted,sofascore
14061911,343067,Corentin Tolisso,,67,13.8,37.2,0.0648,miss,right-foot,corner,sofascore
