understat_player_id,player_name
12609,Niccolò Fortini
12776,Jeff Ekhator
12777,Patrizio Masini
12779,Honest Ahanor
12782,Woyo Coulibaly
12783,Alessandro Circati
12784,Ange-Yoan Bonny
12787,Daniel Mikolajewski
12822,Álex Valle
12853,Jesper Karlström
12854,Martin Frese
12857,Daniel Mosquera
12858,Daniele Ghilardi
12868,Mattia Felici
12872,Fisayo Dele-Bashiru
12880,Albert Grønbæk
12881,Henrik Meister
12885,Kialonda Gaspar
12958,Alessandro Marcandalli
12989,Jay Idzes
12993,David Neres
12997,Alieu Fadera
13050,Ignace Van der Brempt
13052,Francisco Conceição
13059,Jesús Rodriguez
13061,Benjamín Domínguez
13069,Ismaël Koné
13072,Vasilije Adzic
13097,Mandela Keita
13099,Rui Modesto
13136,Brooke Norton-Cuffy
13172,Adrian Benedyczak
13313,Nicolás Valentini
13330,Robinio Vaz
13331,Mathias Løvik
13349,Lorenzo Venturino
13386,Jacob Ondrejka
13389,Devyne Rensch
13395,Danilo Veiga
13396,Tiago Gabriel
13401,Daniel Oyegoke
13423,Al Musrati
13443,Ivan Smolcic
13446,Mateo Pellegrino
13447,Oliver Provstgaard
13449,Victor Nelsson
13451,Konan N’Dri
13453,Santiago Giménez
13478,Sebastian Otoa
13479,Tobias Slotsager
13811,Idrissa Gueye
13873,Nicolae Stanciu
13875,Jamil Siebert
13876,Corrie Ndaba
13879,Tarik Muharemovic
13880,Luca Moro
13881,Noa Lang
13891,Wesley
13893,Martin Vitík
13894,Torbjørn Heggem
13895,Ardon Jashari
13896,Zachary Athekame
13898,Jari Vandeputte
13899,Michele Collocolo
13901,Francesco Folino
13929,Riyad Idrissi
13930,Semih Kiliçsoy
13932,Riccardo Braschi
13933,Nicolas Kühn
13934,Martin Baturina
13938,Idrissa Touré
13939,Stefano Moreo
13940,Gabriele Piccinini
13942,Malthe Højholt
13946,João Mário
13948,Christian Ordóñez
13949,Oliver Sørensen
13955,Jakub Piotrowski
13956,Vakoun Bayo
13958,Lennon Miller
13960,Fallou Cham
13961,Giovane
13962,Rafik Belghali
13964,Petar Sucic
13965,Edoardo Iannoni
13969,Nikola Stulic
13970,Cheveyo Mul
13978,Jayden Addai
13979,Mariano Troilo
13980,Sascha Britschgi
13989,Antonio Arena
14003,Francesco Pio Esposito
14005,Ioan Vermesan
14019,Zé Pedro
14021,Benjamín Cremaschi
14039,Jan Ziólkowski
14046,Lorran
14047,Isak Vural
14065,Juan Rodríguez
14104,Laurs Skjellerup
14125,Francesco Coppola
14156,Mattia Mosconi
14200,Tommaso Macchioni
14264,Yael Trepy
14339,Omri Gandelman
14341,Kenneth Taylor
14342,Petar Ratkov
14347,Oumar Ngom
14350,Rosen Bozhinov
14351,Rafiu Durosinmi
14369,Felipe Loyola
14382,Eivind Helland
14386,Juan Arizala
14403,Sandro Kulenovic
14412,Nesta Elphege
14416,Andrias Edmundsson
14417,Kieron Bowie
14426,Alex Amorim
14427,Alisson Santos
14442,Adrian Przyborek
14445,Paul Mendy
14562,Jacopo Grossi
14566,Simone Lottici Tessadri
