player_id_tm,player_name,season,injury_type,date_from,date_until,days_absent,matches_missed,club_name,club_id_tm,club_slug,squad_team_slug,player_id
197471,Roberto Gagliardini,22/23,Problemas de espalda,2022-10-14,2022-10-25,12.0,2.0,,,,,197471.0
197471,Roberto Gagliardini,21/22,Lesión en el pie,2022-05-20,2022-05-26,7.0,1.0,,,,,197471.0
197471,Roberto Gagliardini,21/22,Lesión de banda lateral,2021-07-27,2021-09-05,41.0,2.0,,,,,197471.0
197471,Roberto Gagliardini,20/21,Coronavirus,2020-10-08,2020-10-28,21.0,6.0,,,,,197471.0
197471,Roberto Gagliardini,19/20,Edema óseo,2020-01-18,2020-02-29,43.0,9.0,,,,,197471.0
197471,Roberto Gagliardini,19/20,Problemas en el arco del pie,2019-12-02,2019-12-20,19.0,3.0,,,,,197471.0
197471,Roberto Gagliardini,19/20,Problemas musculares,2019-11-04,2019-11-26,23.0,5.0,,,,,197471.0
197471,Roberto Gagliardini,17/18,Lesión en el muslo,2018-04-17,2018-05-15,29.0,3.0,,,,,197471.0
216179,Stefano Sensi,24/25,Distensión de muslo,2025-02-15,2025-04-04,49.0,6.0,,,,,216179.0
216179,Stefano Sensi,24/25,Cansancio muscular,2024-11-28,2024-12-02,5.0,1.0,,,,,216179.0
216179,Stefano Sensi,24/25,Cansancio muscular,2024-09-21,2024-11-22,63.0,9.0,,,,,216179.0
216179,Stefano Sensi,24/25,Lesión desconocida,2024-08-23,2024-08-27,5.0,1.0,,,,,216179.0
216179,Stefano Sensi,23/24,Cirugía del tobillo,2024-02-09,2024-03-31,52.0,9.0,,,,,216179.0
216179,Stefano Sensi,23/24,Problemas musculares,2023-09-20,2023-10-06,17.0,5.0,,,,,216179.0
216179,Stefano Sensi,23/24,Cansancio muscular,2023-09-01,2023-09-15,15.0,1.0,,,,,216179.0
216179,Stefano Sensi,22/23,Problemas musculares,2023-04-15,2023-04-22,8.0,,,,,,216179.0
216179,Stefano Sensi,22/23,Fractura de peroné,2022-11-06,2023-01-13,69.0,4.0,,,,,216179.0
216179,Stefano Sensi,21/22,Lesión del aductor,2022-05-04,2022-05-22,19.0,2.0,,,,,216179.0
216179,Stefano Sensi,21/22,Gastroenteritis gripal,2022-02-19,2022-02-24,6.0,1.0,,,,,216179.0
216179,Stefano Sensi,21/22,Lesión de ligamentos,2021-09-12,2021-10-18,37.0,9.0,,,,,216179.0
216179,Stefano Sensi,21/22,Molestias en los gemelos,2021-09-08,2021-09-10,3.0,1.0,,,,,216179.0
216179,Stefano Sensi,20/21,Problemas musculares,2021-06-03,2021-06-20,18.0,3.0,,,,,216179.0
216179,Stefano Sensi,20/21,Molestias en el aductor,2021-05-23,2021-05-30,8.0,1.0,,,,,216179.0
143812,Matías Vecino,25/26,Problemas musculares,2026-01-17,2026-01-23,7.0,1.0,,,,,143812.0
143812,Matías Vecino,25/26,Fiebre,2026-01-04,2026-01-06,3.0,1.0,,,,,143812.0
143812,Matías Vecino,25/26,Problemas en el muslo,2025-08-08,2025-10-17,71.0,6.0,,,,,143812.0
143812,Matías Vecino,24/25,Lesión en el muslo,2024-11-28,2025-02-27,92.0,18.0,,,,,143812.0
143812,Matías Vecino,24/25,Herida menor,2024-10-02,2024-10-07,6.0,1.0,,,,,143812.0
143812,Matías Vecino,23/24,Sobrecarga,2024-02-14,2024-02-25,12.0,3.0,,,,,143812.0
143812,Matías Vecino,23/24,Estiramiento de los músculos de los muslos y los glúteos,2023-11-12,2023-11-24,13.0,,,,,,143812.0
143812,Matías Vecino,22/23,Problemas de rodilla,2023-06-04,2023-06-22,19.0,2.0,,,,,143812.0
143812,Matías Vecino,22/23,Lesión del músculo flexor de la pierna,2023-05-04,2023-05-15,12.0,2.0,,,,,143812.0
143812,Matías Vecino,22/23,Problemas de rodilla,2023-04-12,2023-04-19,8.0,1.0,,,,,143812.0
143812,Matías Vecino,21/22,Problemas musculares,2022-05-10,2022-05-17,8.0,2.0,,,,,143812.0
143812,Matías Vecino,21/22,Coronavirus,2022-03-22,2022-03-26,5.0,1.0,,,,,143812.0
143812,Matías Vecino,21/22,Inflamación de rodilla,2022-02-11,2022-02-22,12.0,3.0,,,,,143812.0
143812,Matías Vecino,20/21,Coronavirus,2021-03-18,2021-03-30,13.0,,,,,,143812.0
143812,Matías Vecino,19/20,Lesión de rodilla,2020-07-11,2021-01-25,199.0,41.0,,,,,143812.0
41982,Radja Nainggolan,23/24,Lesión desconocida,2024-04-20,2024-04-27,8.0,1.0,,,,,41982.0
41982,Radja Nainggolan,23/24,Lesión desconocida,2023-12-01,2023-12-16,16.0,2.0,,,,,41982.0
41982,Radja Nainggolan,22/23,Lesión en el muslo,2023-05-03,2023-07-04,63.0,3.0,,,,,41982.0
41982,Radja Nainggolan,22/23,Lesión desconocida,2023-03-04,2023-03-19,16.0,3.0,,,,,41982.0
41982,Radja Nainggolan,21/22,Cirugía del tobillo,2022-05-17,2022-06-30,45.0,1.0,,,,,41982.0
41982,Radja Nainggolan,20/21,Cansancio muscular,2020-11-28,2020-12-21,24.0,7.0,,,,,41982.0
41982,Radja Nainggolan,20/21,Coronavirus,2020-10-08,2020-10-18,11.0,1.0,,,,,41982.0
41982,Radja Nainggolan,20/21,Inflamación,2020-09-29,2020-10-02,4.0,1.0,,,,,41982.0
41982,Radja Nainggolan,19/20,Lesión en el gemelo,2020-07-13,2020-08-15,34.0,6.0,,,,,41982.0
41982,Radja Nainggolan,19/20,Molestias en los gemelos,2020-06-08,2020-06-26,19.0,2.0,,,,,41982.0
41982,Radja Nainggolan,19/20,Molestias en los gemelos,2019-09-12,2019-09-27,16.0,3.0,,,,,41982.0
41982,Radja Nainggolan,18/19,Lesión en el gemelo,2019-03-06,2019-03-31,26.0,4.0,,,,,41982.0
41982,Radja Nainggolan,18/19,Lesión desconocida,2018-11-29,2018-12-10,12.0,2.0,,,,,41982.0
41982,Radja Nainggolan,18/19,Lesión desconocida,2018-10-21,2018-11-02,13.0,2.0,,,,,41982.0
41982,Radja Nainggolan,18/19,Lesión desconocida,2018-07-18,2018-08-21,35.0,1.0,,,,,41982.0
37666,Arturo Vidal,25/26,Problemas musculares,2026-03-22,2026-03-27,6.0,1.0,,,,,37666.0
37666,Arturo Vidal,25/26,Problemas en el muslo,2025-10-28,2025-11-12,16.0,2.0,,,,,37666.0
37666,Arturo Vidal,24/25,Problemas en el muslo,2025-02-25,2025-03-13,17.0,2.0,,,,,37666.0
37666,Arturo Vidal,24/25,Lesión en el gemelo,2025-01-13,2025-02-20,39.0,5.0,,,,,37666.0
37666,Arturo Vidal,24/25,Lesión en el gemelo,2024-08-22,2024-09-14,24.0,6.0,,,,,37666.0
37666,Arturo Vidal,24/25,Molestias en los gemelos,2024-08-10,2024-08-19,10.0,2.0,,,,,37666.0
37666,Arturo Vidal,24/25,Lesión en el gemelo,2024-07-21,2024-08-09,20.0,1.0,,,,,37666.0
37666,Arturo Vidal,23/24,Problemas musculares,2024-03-01,2024-03-08,8.0,2.0,,,,,37666.0
37666,Arturo Vidal,23/24,Lesión de rodilla,2023-09-14,2024-01-31,140.0,22.0,,,,,37666.0
37666,Arturo Vidal,21/22,Lesión de tobillo,2022-04-20,2022-04-30,11.0,2.0,,,,,37666.0
37666,Arturo Vidal,21/22,Gripe,2021-11-26,2021-12-01,6.0,1.0,,,,,37666.0
37666,Arturo Vidal,21/22,Gripe,2021-10-24,2021-10-27,4.0,1.0,,,,,37666.0
37666,Arturo Vidal,21/22,Problemas en el muslo,2021-09-18,2021-09-27,10.0,3.0,,,,,37666.0
37666,Arturo Vidal,20/21,Coronavirus,2021-05-31,2021-06-11,12.0,2.0,,,,,37666.0
37666,Arturo Vidal,20/21,Artroscopia,2021-04-11,2021-05-21,41.0,8.0,,,,,37666.0
553512,Riccardo Boscolo Chio,23/24,Lesión de rodilla,2024-01-16,2025-01-18,369.0,14.0,,,,,553512.0
553512,Riccardo Boscolo Chio,22/23,Cirugía del ligamento cruzado,2023-04-07,2023-12-10,248.0,24.0,,,,,553512.0
553512,Riccardo Boscolo Chio,21/22,Lesión desconocida,2022-01-19,2022-01-28,10.0,1.0,,,,,553512.0
553512,Riccardo Boscolo Chio,21/22,Lesión desconocida,2021-08-10,2021-09-10,32.0,3.0,,,,,553512.0
622380,Cesare Casadei,25/26,Fiebre,2026-02-03,2026-02-05,3.0,1.0,,,,,622380.0
564532,Franco Vezzoni,25/26,Tirón muscular,2026-02-17,2026-04-15,58.0,9.0,,,,,564532.0
564532,Franco Vezzoni,23/24,Lesión desconocida,2024-04-20,2024-04-26,7.0,1.0,,,,,564532.0
69633,Christian Eriksen,24/25,Enfermo,2025-02-15,2025-02-17,3.0,1.0,,,,,69633.0
69633,Christian Eriksen,23/24,Lesión de rodilla,2023-11-11,2023-12-22,42.0,9.0,,,,,69633.0
69633,Christian Eriksen,22/23,Lesión de tobillo,2023-01-29,2023-04-06,68.0,18.0,,,,,69633.0
69633,Christian Eriksen,21/22,Falta de condición física,2022-01-31,2022-02-25,26.0,4.0,,,,,69633.0
69633,Christian Eriksen,20/21,Problemas cardíacos,2021-06-13,2022-01-30,232.0,35.0,,,,,69633.0
69633,Christian Eriksen,19/20,Tirón muscular,2019-10-16,2019-10-21,6.0,1.0,,,,,69633.0
69633,Christian Eriksen,18/19,Abdominoplastia,2018-09-22,2018-10-20,29.0,6.0,,,,,69633.0
69633,Christian Eriksen,15/16,Lesión de rodilla,2015-08-21,2015-09-17,28.0,5.0,,,,,69633.0
69633,Christian Eriksen,13/14,Lesión desconocida,2013-11-16,2013-12-10,25.0,5.0,,,,,69633.0
69633,Christian Eriksen,10/11,Gripe,2010-09-11,2010-09-15,5.0,1.0,,,,,69633.0
613393,Gaetano Oristanio,25/26,Lesión del aductor,2025-10-03,2025-11-23,52.0,6.0,,,,,613393.0
613393,Gaetano Oristanio,24/25,Lesión desconocida,2025-05-18,2025-05-24,7.0,,,,,,613393.0
613393,Gaetano Oristanio,24/25,Cansancio muscular,2024-08-05,2024-08-14,10.0,1.0,,,,,613393.0
613393,Gaetano Oristanio,23/24,Amigdalitis,2024-04-14,2024-04-17,4.0,1.0,,,,,613393.0
613393,Gaetano Oristanio,23/24,Fractura metatarsiana,2024-01-06,2024-02-24,50.0,6.0,,,,,613393.0
613393,Gaetano Oristanio,23/24,Cansancio muscular,2023-11-14,2023-11-26,13.0,2.0,,,,,613393.0
613393,Gaetano Oristanio,22/23,Lesión desconocida,2022-10-12,2022-10-20,9.0,2.0,,,,,613393.0
613393,Gaetano Oristanio,20/21,Coronavirus,2021-02-27,2021-04-05,38.0,7.0,,,,,613393.0
613393,Gaetano Oristanio,19/20,Lesión desconocida,2019-09-28,2019-10-21,24.0,2.0,,,,,613393.0
42460,Ivan Perišić,23/24,Rotura del ligamento cruzado,2023-09-20,2024-02-28,162.0,27.0,,,,,42460.0
42460,Ivan Perišić,21/22,Lesión de pierna,2022-05-22,2022-06-26,36.0,4.0,,,,,42460.0
42460,Ivan Perišić,21/22,Cansancio muscular,2022-03-04,2022-03-08,5.0,1.0,,,,,42460.0
42460,Ivan Perišić,20/21,Coronavirus,2021-06-26,2021-07-14,19.0,1.0,,,,,42460.0
42460,Ivan Perišić,20/21,Cansancio muscular,2021-04-02,2021-04-11,10.0,2.0,,,,,42460.0
42460,Ivan Perišić,19/20,Traumatismo,2020-06-14,2020-06-22,9.0,2.0,,,,,42460.0
42460,Ivan Perišić,19/20,Lesión de tobillo,2020-02-04,2020-03-30,56.0,8.0,,,,,42460.0
42460,Ivan Perišić,19/20,Infección gripal,2019-09-27,2019-09-30,4.0,1.0,,,,,42460.0
42460,Ivan Perišić,17/18,Lesión de hombro,2018-02-12,2018-02-23,12.0,1.0,,,,,42460.0
42460,Ivan Perišić,15/16,Lesión de pierna,2016-06-13,2016-06-16,4.0,,,,,,42460.0
42460,Ivan Perišić,15/16,Distorsión del tobillo,2016-01-25,2016-01-28,4.0,1.0,,,,,42460.0
42460,Ivan Perišić,14/15,Molestias en el aductor,2015-02-12,2015-03-09,26.0,7.0,,,,,42460.0
42460,Ivan Perišić,14/15,Tirón muscular,2015-02-05,2015-02-12,8.0,1.0,,,,,42460.0
42460,Ivan Perišić,14/15,Fractura de hombro,2014-07-28,2014-09-22,57.0,8.0,,,,,42460.0
42460,Ivan Perišić,13/14,Gastroenteritis gripal,2013-08-08,2013-08-12,5.0,1.0,,,,,42460.0
40433,Alexis Sánchez,25/26,Lesión pélvica,2026-01-16,2026-01-25,10.0,2.0,,,,,40433.0
40433,Alexis Sánchez,25/26,Desgarro muscular,2025-10-24,2025-11-21,29.0,3.0,,,,,40433.0
40433,Alexis Sánchez,24/25,Lesión en el gemelo,2025-03-18,2025-04-21,35.0,5.0,,,,,40433.0
40433,Alexis Sánchez,24/25,Lesión en el gemelo,2024-08-21,2024-12-10,112.0,21.0,,,,,40433.0
40433,Alexis Sánchez,24/25,Falta de condición física,2024-08-11,2024-08-20,10.0,1.0,,,,,40433.0
40433,Alexis Sánchez,23/24,Problemas musculares,2023-12-16,2023-12-23,8.0,2.0,,,,,40433.0
40433,Alexis Sánchez,23/24,Distorsión del tobillo,2023-11-23,2023-11-28,6.0,1.0,,,,,40433.0
40433,Alexis Sánchez,23/24,Cansancio muscular,2023-09-05,2023-09-10,6.0,1.0,,,,,40433.0
40433,Alexis Sánchez,21/22,Problemas musculares,2021-11-17,2021-11-30,14.0,3.0,,,,,40433.0
40433,Alexis Sánchez,21/22,Problemas musculares,2021-08-03,2021-09-12,41.0,5.0,,,,,40433.0
40433,Alexis Sánchez,20/21,Lesión en el gemelo,2021-06-12,2021-06-30,19.0,4.0,,,,,40433.0
40433,Alexis Sánchez,20/21,Problemas de tobillo,2021-05-12,2021-05-23,12.0,1.0,,,,,40433.0
40433,Alexis Sánchez,20/21,Molestias en el aductor,2020-12-14,2020-12-28,15.0,3.0,,,,,40433.0
40433,Alexis Sánchez,20/21,Lesión desconocida,2020-10-22,2020-11-02,12.0,3.0,,,,,40433.0
40433,Alexis Sánchez,19/20,Lesión del tendón peroneo,2019-10-13,2020-01-05,85.0,15.0,,,,,40433.0
96341,Romelu Lukaku,25/26,Problemas musculares,2026-03-30,,25.0,3.0,,,,,96341.0
96341,Romelu Lukaku,25/26,Falta de condición física,2025-12-14,2026-01-19,37.0,7.0,,,,,96341.0
96341,Romelu Lukaku,25/26,Lesión en el muslo,2025-08-14,2025-12-14,123.0,22.0,,,,,96341.0
96341,Romelu Lukaku,23/24,Problemas en el muslo,2024-04-18,2024-04-30,13.0,2.0,,,,,96341.0
96341,Romelu Lukaku,23/24,Problemas de cadera,2024-03-13,2024-03-16,4.0,1.0,,,,,96341.0
96341,Romelu Lukaku,22/23,Inflamación de rodilla,2023-01-08,2023-01-17,10.0,2.0,,,,,96341.0
96341,Romelu Lukaku,22/23,Lesión del músculo flexor de la pierna,2022-10-31,2022-11-26,27.0,6.0,,,,,96341.0
96341,Romelu Lukaku,22/23,Lesión en el muslo,2022-08-29,2022-10-25,58.0,14.0,,,,,96341.0
96341,Romelu Lukaku,21/22,Lesión de tobillo,2022-06-03,2022-06-30,28.0,3.0,,,,,96341.0
96341,Romelu Lukaku,21/22,Coronavirus,2021-12-16,2021-12-25,10.0,3.0,,,,,96341.0
96341,Romelu Lukaku,21/22,Esguince,2021-10-21,2021-11-21,32.0,8.0,,,,,96341.0
96341,Romelu Lukaku,20/21,Contractura,2021-01-03,2021-01-06,4.0,,,,,,96341.0
96341,Romelu Lukaku,20/21,Lesión del aductor,2020-10-29,2020-11-06,9.0,2.0,,,,,96341.0
96341,Romelu Lukaku,19/20,Lesión del aductor,2020-07-10,2020-07-18,9.0,2.0,,,,,96341.0
96341,Romelu Lukaku,19/20,Lesión muscular,2019-09-30,2019-10-06,7.0,1.0,,,,,96341.0
406625,Lautaro Martínez,25/26,Lesión muscular,2026-04-10,2026-04-26,17.0,2.0,,,,,406625.0
406625,Lautaro Martínez,25/26,Molestias en los gemelos,2026-04-10,2026-04-25,16.0,2.0,,,,,406625.0
406625,Lautaro Martínez,25/26,Distensión de gemelo,2026-02-19,2026-04-01,42.0,6.0,,,,,406625.0
406625,Lautaro Martínez,24/25,Cansancio muscular,2025-05-09,2025-05-20,12.0,2.0,,,,,406625.0
406625,Lautaro Martínez,24/25,Lesión en el muslo,2025-04-30,2025-05-04,5.0,1.0,,,,,406625.0
406625,Lautaro Martínez,24/25,Lesión muscular,2025-03-19,2025-04-03,16.0,4.0,,,,,406625.0
406625,Lautaro Martínez,24/25,Fiebre,2024-11-22,2024-11-25,4.0,1.0,,,,,406625.0
406625,Lautaro Martínez,24/25,Cansancio muscular,2024-08-23,2024-08-29,7.0,1.0,,,,,406625.0
406625,Lautaro Martínez,23/24,Lesión del aductor,2023-12-20,2024-01-04,16.0,2.0,,,,,406625.0
406625,Lautaro Martínez,22/23,Cansancio muscular,2022-10-01,2022-10-04,4.0,,,,,,406625.0
406625,Lautaro Martínez,21/22,Coronavirus,2022-03-20,2022-03-31,12.0,2.0,,,,,406625.0
406625,Lautaro Martínez,21/22,Problemas musculares,2021-10-06,2021-10-09,4.0,1.0,,,,,406625.0
406625,Lautaro Martínez,21/22,Problemas musculares,2021-08-13,2021-08-26,14.0,1.0,,,,,406625.0
406625,Lautaro Martínez,18/19,Lesión en el muslo,2019-03-27,2019-04-11,16.0,3.0,,,,,406625.0
406625,Lautaro Martínez,18/19,Molestias en los gemelos,2018-09-05,2018-09-21,17.0,4.0,,,,,406625.0
315865,Andrea Pinamonti,25/26,Lesión desconocida,2025-12-16,2025-12-23,8.0,1.0,,,,,315865.0
315865,Andrea Pinamonti,25/26,Lesión en el tobillo,2025-12-07,2025-12-12,6.0,,,,,,315865.0
315865,Andrea Pinamonti,22/23,Problemas musculares,2023-01-07,2023-02-10,35.0,4.0,,,,,315865.0
315865,Andrea Pinamonti,21/22,Inflamación de rodilla,2022-05-15,2022-06-20,37.0,1.0,,,,,315865.0
315865,Andrea Pinamonti,21/22,Problemas musculares,2021-10-03,2021-10-17,15.0,,,,,,315865.0
315865,Andrea Pinamonti,20/21,Problemas de tobillo,2020-11-16,2021-01-16,62.0,15.0,,,,,315865.0
315865,Andrea Pinamonti,19/20,Gripe,2020-02-22,2020-02-27,6.0,1.0,,,,,315865.0
315865,Andrea Pinamonti,19/20,Problemas de espalda,2020-01-04,2020-01-18,15.0,3.0,,,,,315865.0
315865,Andrea Pinamonti,18/19,Lesión de rodilla,2019-06-12,2019-06-30,19.0,,,,,,315865.0
315865,Andrea Pinamonti,18/19,Problemas en el muslo,2019-03-16,2019-03-30,15.0,3.0,,,,,315865.0
315865,Andrea Pinamonti,16/17,Problemas musculares,2017-05-11,2017-05-19,9.0,1.0,,,,,315865.0
315865,Andrea Pinamonti,16/17,Traumatismo craneal,2017-01-15,2017-01-20,6.0,2.0,,,,,315865.0
640109,Martín Satriano,25/26,Lesión en el pie,2025-08-22,2025-08-31,10.0,2.0,,,,,640109.0
640109,Martín Satriano,24/25,Rotura del ligamento cruzado,2024-09-29,2025-04-15,199.0,24.0,,,,,640109.0
640109,Martín Satriano,24/25,Lesión en el gemelo,2024-09-20,2024-09-27,8.0,1.0,,,,,640109.0
640109,Martín Satriano,23/24,Enfermo,2024-02-09,2024-02-13,5.0,1.0,,,,,640109.0
640109,Martín Satriano,22/23,Lesión desconocida,2023-05-14,2023-05-21,8.0,1.0,,,,,640109.0
640109,Martín Satriano,21/22,Lesión inguinal,2022-05-15,2022-06-13,30.0,1.0,,,,,640109.0
640109,Martín Satriano,21/22,Coronavirus,2021-12-31,2022-01-12,13.0,1.0,,,,,640109.0
553513,Nicholas Bonfanti,25/26,Ligamento roto,2026-03-02,,53.0,8.0,,,,,553513.0
553513,Nicholas Bonfanti,22/23,Lesión desconocida,2023-03-12,2023-04-12,32.0,5.0,,,,,553513.0
553513,Nicholas Bonfanti,21/22,Lesión del músculo flexor de la pierna,2022-04-13,2022-04-15,3.0,1.0,,,,,553513.0
553513,Nicholas Bonfanti,21/22,Lesión del músculo flexor de la pierna,2022-01-28,2022-03-04,36.0,8.0,,,,,553513.0
553513,Nicholas Bonfanti,21/22,Lesión del músculo flexor de la pierna,2021-12-06,2022-01-06,32.0,3.0,,,,,553513.0
553513,Nicholas Bonfanti,21/22,Lesión del músculo flexor de la pierna,2021-11-25,2021-12-03,9.0,1.0,,,,,553513.0
553513,Nicholas Bonfanti,21/22,Lesión del músculo flexor de la pierna,2021-10-17,2021-11-06,21.0,4.0,,,,,553513.0
553513,Nicholas Bonfanti,21/22,Problemas musculares,2021-07-11,2021-08-11,32.0,,,,,,553513.0
121483,Jan Oblak,25/26,Lesión muscular,2026-02-12,2026-04-13,61.0,6.0,,,,,121483.0
121483,Jan Oblak,22/23,Lesión de espalda,2023-04-25,2023-07-26,93.0,10.0,,,,,121483.0
121483,Jan Oblak,21/22,Coronavirus,2022-01-25,2022-02-01,8.0,,,,,,121483.0
121483,Jan Oblak,17/18,Descanso,2018-03-15,2018-03-15,1.0,1.0,,,,,121483.0
121483,Jan Oblak,17/18,Traumatismo,2018-03-13,2018-03-17,5.0,1.0,,,,,121483.0
121483,Jan Oblak,17/18,Lesión de muñeca,2018-03-05,2018-03-08,4.0,,,,,,121483.0
121483,Jan Oblak,17/18,Infección gripal,2018-02-12,2018-02-15,4.0,,,,,,121483.0
121483,Jan Oblak,16/17,Lesión de hombro,2016-12-15,2017-02-20,68.0,15.0,,,,,121483.0
121483,Jan Oblak,16/17,Descanso,2016-11-28,2016-12-01,4.0,1.0,,,,,121483.0
396337,Miguel San Román,21/22,Gastroenteritis gripal,2021-12-09,2021-12-13,5.0,1.0,,,,,396337.0
250845,José María Giménez,25/26,Lesión muscular,2026-04-07,,17.0,5.0,,,,,250845.0
250845,José María Giménez,25/26,Lesión en el muslo,2025-12-02,2026-01-01,31.0,5.0,,,,,250845.0
250845,José María Giménez,24/25,Lesión en el muslo,2025-06-21,2025-10-13,115.0,14.0,,,,,250845.0
250845,José María Giménez,24/25,Lesión muscular,2024-12-21,2025-01-20,31.0,4.0,,,,,250845.0
250845,José María Giménez,23/24,Lesión muscular,2024-02-21,2024-03-29,38.0,7.0,,,,,250845.0
250845,José María Giménez,23/24,Lesión en el muslo,2024-01-28,2024-02-17,21.0,4.0,,,,,250845.0
250845,José María Giménez,23/24,Lesión muscular,2023-10-03,2023-10-26,24.0,6.0,,,,,250845.0
250845,José María Giménez,22/23,Lesión de rodilla,2023-05-31,2023-09-14,107.0,8.0,,,,,250845.0
250845,José María Giménez,22/23,Lesión desconocida,2023-01-13,2023-01-28,16.0,3.0,,,,,250845.0
250845,José María Giménez,22/23,Problemas de espalda,2022-09-09,2022-09-28,20.0,5.0,,,,,250845.0
250845,José María Giménez,22/23,Amigdalitis,2022-08-07,2022-08-19,13.0,1.0,,,,,250845.0
250845,José María Giménez,21/22,Traumatismo,2022-06-10,2022-07-01,22.0,1.0,,,,,250845.0
250845,José María Giménez,21/22,Lesión muscular,2022-04-03,2022-04-29,27.0,5.0,,,,,250845.0
250845,José María Giménez,21/22,Coronavirus,2022-02-10,2022-02-15,6.0,1.0,,,,,250845.0
250845,José María Giménez,21/22,Lesión muscular,2021-12-06,2021-12-31,26.0,4.0,,,,,250845.0
281769,Mario Hermoso,25/26,Hematoma en el pie,2026-02-06,2026-03-10,33.0,5.0,,,,,281769.0
281769,Mario Hermoso,25/26,Molestias en el aductor,2026-01-19,2026-01-30,12.0,3.0,,,,,281769.0
281769,Mario Hermoso,25/26,Problemas en el muslo,2025-11-21,2025-11-26,6.0,1.0,,,,,281769.0
281769,Mario Hermoso,25/26,Cansancio muscular,2025-09-18,2025-09-23,6.0,1.0,,,,,281769.0
281769,Mario Hermoso,24/25,Lesión en el tórax,2025-03-11,2025-06-30,112.0,10.0,,,,,281769.0
281769,Mario Hermoso,24/25,Gastroenteritis gripal,2025-02-15,2025-02-18,4.0,1.0,,,,,281769.0
281769,Mario Hermoso,24/25,Problemas musculares,2024-11-01,2024-12-05,35.0,6.0,,,,,281769.0
281769,Mario Hermoso,23/24,Lesión muscular,2024-03-16,2024-04-11,27.0,3.0,,,,,281769.0
281769,Mario Hermoso,21/22,Enfermo,2022-05-06,2022-05-10,5.0,1.0,,,,,281769.0
281769,Mario Hermoso,21/22,Lesión muscular,2022-03-03,2022-03-14,12.0,2.0,,,,,281769.0
281769,Mario Hermoso,21/22,Coronavirus,2022-02-16,2022-02-18,3.0,1.0,,,,,281769.0
281769,Mario Hermoso,20/21,Coronavirus,2021-01-30,2021-02-12,14.0,2.0,,,,,281769.0
281769,Mario Hermoso,20/21,Esguince de la articulación del tobillo,2021-01-15,2021-01-23,9.0,1.0,,,,,281769.0
281769,Mario Hermoso,19/20,Herida menor,2020-07-02,2020-07-09,8.0,2.0,,,,,281769.0
281769,Mario Hermoso,19/20,Molestias en el aductor,2020-06-27,2020-06-30,4.0,1.0,,,,,281769.0
107010,Stefan Savic,25/26,Lesión en el gemelo,2025-12-22,2026-02-09,50.0,7.0,,,,,107010.0
107010,Stefan Savic,25/26,Lesión muscular,2025-11-01,2025-12-10,40.0,7.0,,,,,107010.0
107010,Stefan Savic,24/25,Lesión muscular,2025-05-14,2025-05-28,15.0,2.0,,,,,107010.0
107010,Stefan Savic,24/25,Lesión muscular,2025-04-30,2025-05-12,13.0,2.0,,,,,107010.0
107010,Stefan Savic,24/25,Contusión,2025-03-03,2025-03-30,28.0,5.0,,,,,107010.0
107010,Stefan Savic,24/25,Falta de condición física,2025-01-09,2025-01-13,5.0,1.0,,,,,107010.0
107010,Stefan Savic,24/25,Desgarro muscular,2024-09-19,2025-01-09,113.0,18.0,,,,,107010.0
107010,Stefan Savic,24/25,Problemas musculares,2024-09-01,2024-09-11,11.0,3.0,,,,,107010.0
107010,Stefan Savic,24/25,Tirón muscular,2024-08-11,2024-08-18,8.0,1.0,,,,,107010.0
107010,Stefan Savic,22/23,Fractura de dedo,2023-04-03,2023-05-25,53.0,7.0,,,,,107010.0
107010,Stefan Savic,22/23,Lesión muscular,2022-08-22,2022-09-30,40.0,8.0,,,,,107010.0
107010,Stefan Savic,21/22,Lesión muscular,2021-12-05,2022-01-21,48.0,9.0,,,,,107010.0
107010,Stefan Savic,21/22,Lesión muscular,2021-10-22,2021-10-24,3.0,1.0,,,,,107010.0
107010,Stefan Savic,21/22,Lesión muscular,2021-10-04,2021-10-25,22.0,4.0,,,,,107010.0
107010,Stefan Savic,19/20,Lesión muscular,2019-11-20,2020-01-08,50.0,8.0,,,,,107010.0
156501,Felipe,21/22,Lesión de ligamentos,2021-06-20,2021-08-28,70.0,7.0,,,,,156501.0
156501,Felipe,19/20,Traumatismo,2020-07-02,2020-07-06,5.0,1.0,,,,,156501.0
156501,Felipe,19/20,Problemas estomacales,2020-06-10,2020-06-26,17.0,4.0,,,,,156501.0
491693,Nehuén Pérez,25/26,Rotura del tendón de Aquiles,2025-09-14,2026-04-01,200.0,38.0,,,,,491693.0
491693,Nehuén Pérez,22/23,Cansancio muscular,2023-02-17,2023-02-26,10.0,1.0,,,,,491693.0
491693,Nehuén Pérez,21/22,Distorsión del tobillo,2022-03-14,2022-04-02,20.0,1.0,,,,,491693.0
491693,Nehuén Pérez,21/22,Lesión desconocida,2021-10-03,2021-10-23,21.0,2.0,,,,,491693.0
495600,Álvaro García,25/26,Rotura del ligamento cruzado,2026-01-11,2026-08-11,213.0,14.0,,,,,495600.0
495600,Álvaro García,16/17,Lesión meniscal,2017-05-17,2017-06-17,32.0,1.0,,,,,495600.0
476352,Renan Lodi,24/25,Malestar abdominal,2025-05-20,2025-05-23,4.0,1.0,,,,,476352.0
476352,Renan Lodi,24/25,Lesión desconocida,2025-02-23,2025-03-09,15.0,4.0,,,,,476352.0
