whoscored_player_id,name,player_name,whoscored_team_id,team_name,position,shirt_no,competition,season,source
400185,Arsen Zakharyan,Arsen Zakharyan,68,Real Sociedad,Sub,12,Champions League,2023/24,whoscored
401173,Urko González de Zárate,Urko González de Zárate,68,Real Sociedad,Sub,26,Champions League,2023/24,whoscored
404495,Gaizka Ayesa,Gaizka Ayesa,68,Real Sociedad,Sub,30,Champions League,2023/24,whoscored
407138,Beñat Turrientes,Beñat Turrientes,68,Real Sociedad,Sub,22,Champions League,2023/24,whoscored
408252,Unai Marrero,Unai Marrero,68,Real Sociedad,Sub,32,Champions League,2023/24,whoscored
413346,Jon Olasagasti,Jon Olasagasti,68,Real Sociedad,Sub,16,Champions League,2023/24,whoscored
462074,Jon Magunazelaia,Jon Magunazelaia,68,Real Sociedad,Sub,28,Champions League,2023/24,whoscored
35758,Yann Sommer,Yann Sommer,75,Inter,GK,1,Champions League,2023/24,whoscored
259648,Benjamin Pavard,Benjamin Pavard,75,Inter,DC,28,Champions League,2023/24,whoscored
329665,Alessandro Bastoni,Alessandro Bastoni,75,Inter,DC,95,Champions League,2023/24,whoscored
82399,Stefan de Vrij,Stefan de Vrij,75,Inter,DC,6,Champions League,2023/24,whoscored
322153,Denzel Dumfries,Denzel Dumfries,75,Inter,DMR,2,Champions League,2023/24,whoscored
357897,Carlos Augusto,Carlos Augusto,75,Inter,DML,30,Champions League,2023/24,whoscored
423450,Kristjan Asllani,Kristjan Asllani,75,Inter,MC,21,Champions League,2023/24,whoscored
28421,Henrikh Mkhitaryan,Henrikh Mkhitaryan,75,Inter,MC,22,Champions League,2023/24,whoscored
148684,Nicolò Barella,Nicolò Barella,75,Inter,MC,23,Champions League,2023/24,whoscored
299344,Lautaro Martínez,Lautaro Martínez,75,Inter,FW,10,Champions League,2023/24,whoscored
34693,Marko Arnautovic,Marko Arnautovic,75,Inter,FW,8,Champions League,2023/24,whoscored
25244,Alexis Sánchez,Alexis Sánchez,75,Inter,Sub,70,Champions League,2023/24,whoscored
296322,Marcus Thuram,Marcus Thuram,75,Inter,Sub,9,Champions League,2023/24,whoscored
331425,Davide Frattesi,Davide Frattesi,75,Inter,Sub,16,Champions League,2023/24,whoscored
54968,Francesco Acerbi,Francesco Acerbi,75,Inter,Sub,15,Champions League,2023/24,whoscored
255929,Federico Dimarco,Federico Dimarco,75,Inter,Sub,32,Champions League,2023/24,whoscored
349126,Yann Bisseck,Yann Bisseck,75,Inter,Sub,31,Champions League,2023/24,whoscored
23220,Matteo Darmian,Matteo Darmian,75,Inter,Sub,36,Champions League,2023/24,whoscored
122963,Raffaele Di Gennaro,Raffaele Di Gennaro,75,Inter,Sub,12,Champions League,2023/24,whoscored
254692,Emil Audero,Emil Audero,75,Inter,Sub,77,Champions League,2023/24,whoscored
108860,Davy Klaassen,Davy Klaassen,75,Inter,Sub,14,Champions League,2023/24,whoscored
485966,Jonas Krumrey,Jonas Krumrey,361,Salzburg,Sub,41,Champions League,2023/24,whoscored
425916,Mamady Diambou,Mamady Diambou,361,Salzburg,Sub,15,Champions League,2023/24,whoscored
140812,Carlos Fernández,Carlos Fernández,68,Real Sociedad,Sub,9,Champions League,2023/24,whoscored
256864,Aritz Elustondo,Aritz Elustondo,68,Real Sociedad,Sub,6,Champions League,2023/24,whoscored
299460,André Silva,André Silva,68,Real Sociedad,Sub,21,Champions League,2023/24,whoscored
497766,Aitor Fraga,Aitor Fraga,68,Real Sociedad,Sub,37,Champions League,2023/24,whoscored
110373,Hakan Çalhanoglu,Hakan Çalhanoglu,75,Inter,MC,20,Champions League,2023/24,whoscored
44868,Juan Cuadrado,Juan Cuadrado,75,Inter,Sub,7,Champions League,2023/24,whoscored
497393,Amadou Sarr,Amadou Sarr,75,Inter,Sub,49,Champions League,2023/24,whoscored
106894,Juan Bernat,Juan Bernat,299,Benfica,DL,14,Champions League,2023/24,whoscored
247995,Gonçalo Guedes,Gonçalo Guedes,299,Benfica,Sub,17,Champions League,2023/24,whoscored
459677,Pablo Marín,Pablo Marín,68,Real Sociedad,Sub,29,Champions League,2023/24,whoscored
348068,Fernando,Fernando,361,Salzburg,Sub,11,Champions League,2023/24,whoscored
494117,Giacomo Stabile,Giacomo Stabile,75,Inter,Sub,44,Champions League,2023/24,whoscored
470973,Issiaka Kamate,Issiaka Kamate,75,Inter,Sub,47,Champions League,2023/24,whoscored
459075,Aleksandar Stankovic,Aleksandar Stankovic,75,Inter,Sub,50,Champions League,2023/24,whoscored
508350,Alberto Dadie,Alberto Dadie,68,Real Sociedad,Sub,39,Champions League,2023/24,whoscored
424628,Bryan Okoh,Bryan Okoh,361,Salzburg,Sub,5,Champions League,2023/24,whoscored
113880,Kepa Arrizabalaga,Kepa Arrizabalaga,52,Real Madrid,GK,25,Champions League,2023/24,whoscored
144511,Lucas Vázquez,Lucas Vázquez,52,Real Madrid,DR,17,Champions League,2023/24,whoscored
104010,Antonio Rüdiger,Antonio Rüdiger,52,Real Madrid,DC,22,Champions League,2023/24,whoscored
106875,Nacho,Nacho,52,Real Madrid,DC,6,Champions League,2023/24,whoscored
39722,David Alaba,David Alaba,52,Real Madrid,DL,4,Champions League,2023/24,whoscored
20874,Luka Modric,Luka Modric,52,Real Madrid,MC,10,Champions League,2023/24,whoscored
353423,Aurélien Tchouaméni,Aurélien Tchouaméni,52,Real Madrid,MC,18,Champions League,2023/24,whoscored
369109,Eduardo Camavinga,Eduardo Camavinga,52,Real Madrid,MC,12,Champions League,2023/24,whoscored
379868,Jude Bellingham,Jude Bellingham,52,Real Madrid,AMC,5,Champions League,2023/24,whoscored
347862,Rodrygo,Rodrygo,52,Real Madrid,FW,11,Champions League,2023/24,whoscored
74603,Joselu,Joselu,52,Real Madrid,FW,14,Champions League,2023/24,whoscored
31772,Toni Kroos,Toni Kroos,52,Real Madrid,Sub,8,Champions League,2023/24,whoscored
317541,Brahim Díaz,Brahim Díaz,52,Real Madrid,Sub,21,Champions League,2023/24,whoscored
344644,Federico Valverde,Federico Valverde,52,Real Madrid,Sub,15,Champions League,2023/24,whoscored
422957,Fran García,Fran García,52,Real Madrid,Sub,20,Champions League,2023/24,whoscored
428352,Vinícius Tobias,Vinícius Tobias,52,Real Madrid,Sub,36,Champions League,2023/24,whoscored
296337,Ferland Mendy,Ferland Mendy,52,Real Madrid,Sub,23,Champions League,2023/24,whoscored
498798,Gonzalo García,Gonzalo García,52,Real Madrid,Sub,33,Champions League,2023/24,whoscored
403807,Lucas Cañizares,Lucas Cañizares,52,Real Madrid,Sub,31,Champions League,2023/24,whoscored
144890,Dani Ceballos,Dani Ceballos,52,Real Madrid,Sub,19,Champions League,2023/24,whoscored
345031,Andrii Lunin,Andrii Lunin,52,Real Madrid,Sub,13,Champions League,2023/24,whoscored
81842,Frederik Rønnow,Frederik Rønnow,796,Union Berlin,GK,1,Champions League,2023/24,whoscored
20664,Leonardo Bonucci,Leonardo Bonucci,796,Union Berlin,DC,23,Champions League,2023/24,whoscored
303076,Danilho Doekhi,Danilho Doekhi,796,Union Berlin,DC,5,Champions League,2023/24,whoscored
361852,Diogo Leite,Diogo Leite,796,Union Berlin,DC,4,Champions League,2023/24,whoscored
271603,Josip Juranovic,Josip Juranovic,796,Union Berlin,DMR,18,Champions League,2023/24,whoscored
141726,Robin Gosens,Robin Gosens,796,Union Berlin,DML,6,Champions League,2023/24,whoscored
369861,Alex Král,Alex Král,796,Union Berlin,MC,33,Champions League,2023/24,whoscored
300705,Lucas Tousart,Lucas Tousart,796,Union Berlin,MC,29,Champions League,2023/24,whoscored
315312,Aïssa Laïdouni,Aïssa Laïdouni,796,Union Berlin,MC,20,Champions League,2023/24,whoscored
261246,Kevin Behrens,Kevin Behrens,796,Union Berlin,FW,17,Champions League,2023/24,whoscored
137227,Sheraldo Becker,Sheraldo Becker,796,Union Berlin,FW,27,Champions League,2023/24,whoscored
353983,Paul Jaeckel,Paul Jaeckel,796,Union Berlin,Sub,3,Champions League,2023/24,whoscored
92812,Kevin Volland,Kevin Volland,796,Union Berlin,Sub,10,Champions League,2023/24,whoscored
455785,Aljoscha Kemlein,Aljoscha Kemlein,796,Union Berlin,Sub,36,Champions League,2023/24,whoscored
371012,Brenden Aaronson,Brenden Aaronson,796,Union Berlin,Sub,7,Champions League,2023/24,whoscored
410522,David Datro Fofana,David Datro Fofana,796,Union Berlin,Sub,11,Champions League,2023/24,whoscored
71757,Christopher Trimmel,Christopher Trimmel,796,Union Berlin,Sub,28,Champions League,2023/24,whoscored
97145,Jérôme Roussillon,Jérôme Roussillon,796,Union Berlin,Sub,26,Champions League,2023/24,whoscored
97743,Alexander Schwolow,Alexander Schwolow,796,Union Berlin,Sub,37,Champions League,2023/24,whoscored
450389,Yannic Stein,Yannic Stein,796,Union Berlin,Sub,39,Champions League,2023/24,whoscored
296521,Matheus,Matheus,288,Braga,GK,1,Champions League,2023/24,whoscored
384566,Víctor Gómez,Víctor Gómez,288,Braga,DR,2,Champions League,2023/24,whoscored
422882,Sikou Niakaté,Sikou Niakaté,288,Braga,DC,4,Champions League,2023/24,whoscored
19859,José Fonte,José Fonte,288,Braga,DC,6,Champions League,2023/24,whoscored
297321,Cristián Borja,Cristián Borja,288,Braga,DL,26,Champions League,2023/24,whoscored
381792,Al Musrati,Al Musrati,288,Braga,DMC,8,Champions League,2023/24,whoscored
331609,Vítor Carvalho,Vítor Carvalho,288,Braga,DMC,18,Champions League,2023/24,whoscored
444806,Álvaro Djaló,Álvaro Djaló,288,Braga,AMR,14,Champions League,2023/24,whoscored
127130,Ricardo Horta,Ricardo Horta,288,Braga,AMC,21,Champions League,2023/24,whoscored
117980,Bruma,Bruma,288,Braga,AML,7,Champions League,2023/24,whoscored
372828,Abel Ruiz,Abel Ruiz,288,Braga,FW,9,Champions League,2023/24,whoscored
300483,Simon Banza,Simon Banza,288,Braga,Sub,23,Champions League,2023/24,whoscored
81928,Pizzi,Pizzi,288,Braga,Sub,22,Champions League,2023/24,whoscored
243271,Adrián Marín,Adrián Marín,288,Braga,Sub,19,Champions League,2023/24,whoscored
401251,Rodrigo Zalazar,Rodrigo Zalazar,288,Braga,Sub,16,Champions League,2023/24,whoscored
415682,Lukás Hornícek,Lukás Hornícek,288,Braga,Sub,91,Champions League,2023/24,whoscored
322689,André Horta,André Horta,288,Braga,Sub,10,Champions League,2023/24,whoscored
16161,João Moutinho,João Moutinho,288,Braga,Sub,28,Champions League,2023/24,whoscored
35405,Castro,Castro,288,Braga,Sub,88,Champions League,2023/24,whoscored
83475,Paulo Oliveira,Paulo Oliveira,288,Braga,Sub,15,Champions League,2023/24,whoscored
127970,Rony Lopes,Rony Lopes,288,Braga,Sub,20,Champions League,2023/24,whoscored
439440,Joe Mendes,Joe Mendes,288,Braga,Sub,17,Champions League,2023/24,whoscored
406688,Serdar Saatçi,Serdar Saatçi,288,Braga,Sub,5,Champions League,2023/24,whoscored
241022,Alex Meret,Alex Meret,276,Napoli,GK,1,Champions League,2023/24,whoscored
122469,Giovanni Di Lorenzo,Giovanni Di Lorenzo,276,Napoli,DR,22,Champions League,2023/24,whoscored
84603,Juan Jesus,Juan Jesus,276,Napoli,DC,5,Champions League,2023/24,whoscored
295358,Amir Rrahmani,Amir Rrahmani,276,Napoli,DC,13,Champions League,2023/24,whoscored
347178,Mathías Olivera,Mathías Olivera,276,Napoli,DL,17,Champions League,2023/24,whoscored
349561,Frank Anguissa,Frank Anguissa,276,Napoli,MC,99,Champions League,2023/24,whoscored
118169,Piotr Zielinski,Piotr Zielinski,276,Napoli,MC,20,Champions League,2023/24,whoscored
111892,Stanislav Lobotka,Stanislav Lobotka,276,Napoli,MC,68,Champions League,2023/24,whoscored
122683,Matteo Politano,Matteo Politano,276,Napoli,FWR,21,Champions League,2023/24,whoscored
298510,Victor Osimhen,Victor Osimhen,276,Napoli,FW,9,Champions League,2023/24,whoscored
370984,Khvicha Kvaratskhelia,Khvicha Kvaratskhelia,276,Napoli,FWL,77,Champions League,2023/24,whoscored
133839,Giovanni Simeone,Giovanni Simeone,276,Napoli,Sub,18,Champions League,2023/24,whoscored
402206,Natan,Natan,276,Napoli,Sub,3,Champions League,2023/24,whoscored
371497,Giacomo Raspadori,Giacomo Raspadori,276,Napoli,Sub,81,Champions League,2023/24,whoscored
339579,Eljif Elmas,Eljif Elmas,276,Napoli,Sub,7,Champions League,2023/24,whoscored
369971,Leo Østigård,Leo Østigård,276,Napoli,Sub,55,Champions League,2023/24,whoscored
403646,Jesper Lindstrøm,Jesper Lindstrøm,276,Napoli,Sub,29,Champions League,2023/24,whoscored
423515,Alessandro Zanoli,Alessandro Zanoli,276,Napoli,Sub,59,Champions League,2023/24,whoscored
369883,Gianluca Gaetano,Gianluca Gaetano,276,Napoli,Sub,70,Champions League,2023/24,whoscored
338762,Alessio Zerbin,Alessio Zerbin,276,Napoli,Sub,23,Champions League,2023/24,whoscored
141525,Nikita Contini,Nikita Contini,276,Napoli,Sub,14,Champions League,2023/24,whoscored
106931,Mário Rui,Mário Rui,276,Napoli,Sub,6,Champions League,2023/24,whoscored
395966,Hubert Dawid Idasiak,Hubert Dawid Idasiak,276,Napoli,Sub,16,Champions League,2023/24,whoscored
110272,Janik Haberer,Janik Haberer,796,Union Berlin,MC,19,Champions League,2023/24,whoscored
143021,Tiago Sá,Tiago Sá,288,Braga,Sub,12,Champions League,2023/24,whoscored
404108,Jens Cajuste,Jens Cajuste,276,Napoli,Sub,24,Champions League,2023/24,whoscored
504126,Luigi D'Avino,Luigi D'Avino,276,Napoli,Sub,50,Champions League,2023/24,whoscored
106883,Dani Carvajal,Dani Carvajal,52,Real Madrid,DR,2,Champions League,2023/24,whoscored
337782,Vinícius Júnior,Vinícius Júnior,52,Real Madrid,FW,7,Champions League,2023/24,whoscored
499660,Álvaro Carrillo,Álvaro Carrillo,52,Real Madrid,Sub,34,Champions League,2023/24,whoscored
476012,Diogo Fonseca,Diogo Fonseca,288,Braga,Sub,47,Champions League,2023/24,whoscored
430302,Diego Piñeiro,Diego Piñeiro,52,Real Madrid,Sub,26,Champions League,2023/24,whoscored
100591,Robin Knoche,Robin Knoche,796,Union Berlin,DC,31,Champions League,2023/24,whoscored
110266,Rani Khedira,Rani Khedira,796,Union Berlin,DMC,8,Champions League,2023/24,whoscored
432574,Laurenz Dehl,Laurenz Dehl,796,Union Berlin,Sub,38,Champions League,2023/24,whoscored
240990,Pierluigi Gollini,Pierluigi Gollini,276,Napoli,Sub,95,Champions League,2023/24,whoscored
448659,Nico Paz,Nico Paz,52,Real Madrid,Sub,32,Champions League,2023/24,whoscored
415181,Arda Güler,Arda Güler,52,Real Madrid,Sub,24,Champions League,2023/24,whoscored
510712,Théo Zidane,Théo Zidane,52,Real Madrid,Sub,38,Champions League,2023/24,whoscored
471047,Mario Martín,Mario Martín,52,Real Madrid,Sub,28,Champions League,2023/24,whoscored
482830,Fran González,Fran González,52,Real Madrid,Sub,30,Champions League,2023/24,whoscored
422007,Roger Fernandes,Roger Fernandes,288,Braga,Sub,11,Champions League,2023/24,whoscored
118667,Ivan Provedel,Ivan Provedel,77,Lazio,GK,94,Champions League,2023/24,whoscored
275698,Adam Marusic,Adam Marusic,77,Lazio,DR,77,Champions League,2023/24,whoscored
118158,Alessio Romagnoli,Alessio Romagnoli,77,Lazio,DC,13,Champions League,2023/24,whoscored
140261,Patric,Patric,77,Lazio,DC,4,Champions League,2023/24,whoscored
332268,Luca Pellegrini,Luca Pellegrini,77,Lazio,DL,3,Champions League,2023/24,whoscored
344166,Daichi Kamada,Daichi Kamada,77,Lazio,MC,6,Champions League,2023/24,whoscored
85077,Luis Alberto,Luis Alberto,77,Lazio,MC,10,Champions League,2023/24,whoscored
135625,Matías Vecino,Matías Vecino,77,Lazio,MC,5,Champions League,2023/24,whoscored
93026,Felipe Anderson,Felipe Anderson,77,Lazio,FWR,7,Champions League,2023/24,whoscored
70141,Ciro Immobile,Ciro Immobile,77,Lazio,FW,17,Champions League,2023/24,whoscored
149029,Mattia Zaccagni,Mattia Zaccagni,77,Lazio,FWL,20,Champions League,2023/24,whoscored
403648,Gustav Isaksen,Gustav Isaksen,77,Lazio,Sub,18,Champions League,2023/24,whoscored
328983,Mattéo Guendouzi,Mattéo Guendouzi,77,Lazio,Sub,8,Champions League,2023/24,whoscored
287086,Manuel Lazzari,Manuel Lazzari,77,Lazio,Sub,29,Champions League,2023/24,whoscored
118147,Danilo Cataldi,Danilo Cataldi,77,Lazio,Sub,32,Champions League,2023/24,whoscored
44055,Pedro,Pedro,77,Lazio,Sub,9,Champions League,2023/24,whoscored
108345,Elseid Hysaj,Elseid Hysaj,77,Lazio,Sub,23,Champions League,2023/24,whoscored
361406,Valentín Castellanos,Valentín Castellanos,77,Lazio,Sub,19,Champions League,2023/24,whoscored
369688,Nicolò Rovella,Nicolò Rovella,77,Lazio,Sub,65,Champions League,2023/24,whoscored
70319,Luigi Sepe,Luigi Sepe,77,Lazio,Sub,33,Champions League,2023/24,whoscored
349406,Nicolò Casale,Nicolò Casale,77,Lazio,Sub,15,Champions League,2023/24,whoscored
475473,Davide Renzetti,Davide Renzetti,77,Lazio,Sub,59,Champions League,2023/24,whoscored
437646,Mario Gila,Mario Gila,77,Lazio,Sub,34,Champions League,2023/24,whoscored
76662,Jan Oblak,Jan Oblak,63,Atletico,GK,13,Champions League,2023/24,whoscored
303728,Nahuel Molina,Nahuel Molina,63,Atletico,DR,16,Champions League,2023/24,whoscored
25191,Axel Witsel,Axel Witsel,63,Atletico,DC,20,Champions League,2023/24,whoscored
77564,Stefan Savic,Stefan Savic,63,Atletico,DC,15,Champions League,2023/24,whoscored
344156,Mario Hermoso,Mario Hermoso,63,Atletico,DC,22,Champions League,2023/24,whoscored
381594,Samuel Lino,Samuel Lino,63,Atletico,DL,12,Champions League,2023/24,whoscored
112161,Saúl,Saúl,63,Atletico,MC,8,Champions League,2023/24,whoscored
254582,Marcos Llorente,Marcos Llorente,63,Atletico,MC,14,Champions League,2023/24,whoscored
434138,Pablo Barrios,Pablo Barrios,63,Atletico,MC,24,Champions League,2023/24,whoscored
80241,Antoine Griezmann,Antoine Griezmann,63,Atletico,FW,7,Champions League,2023/24,whoscored
91213,Álvaro Morata,Álvaro Morata,63,Atletico,FW,19,Champions League,2023/24,whoscored
127604,Ángel Correa,Ángel Correa,63,Atletico,Sub,10,Champions League,2023/24,whoscored
382631,Rodrigo Riquelme,Rodrigo Riquelme,63,Atletico,Sub,25,Champions League,2023/24,whoscored
135914,José María Giménez,José María Giménez,63,Atletico,Sub,2,Champions League,2023/24,whoscored
377309,Ivo Grbic,Ivo Grbic,63,Atletico,Sub,1,Champions League,2023/24,whoscored
25931,César Azpilicueta,César Azpilicueta,63,Atletico,Sub,3,Champions League,2023/24,whoscored
369497,Javi Galán,Javi Galán,63,Atletico,Sub,17,Champions League,2023/24,whoscored
468762,Sergio Guerrero,Sergio Guerrero,63,Atletico,Sub,40,Champions League,2023/24,whoscored
483454,Salim El Jebari,Salim El Jebari,63,Atletico,Sub,30,Champions League,2023/24,whoscored
433107,Antonio Gomís,Antonio Gomís,63,Atletico,Sub,31,Champions League,2023/24,whoscored
468759,Ilias Kostis,Ilias Kostis,63,Atletico,Sub,27,Champions League,2023/24,whoscored
468761,Cala,Cala,63,Atletico,Sub,36,Champions League,2023/24,whoscored
121821,Timon Wellenreuther,Timon Wellenreuther,256,Feyenoord,GK,22,Champions League,2023/24,whoscored
345441,Lutsharel Geertruida,Lutsharel Geertruida,256,Feyenoord,DR,4,Champions League,2023/24,whoscored
384574,Gernot Trauner,Gernot Trauner,256,Feyenoord,DC,18,Champions League,2023/24,whoscored
362779,Dávid Hancko,Dávid Hancko,256,Feyenoord,DC,33,Champions League,2023/24,whoscored
444739,Quilindschy Hartman,Quilindschy Hartman,256,Feyenoord,DL,5,Champions League,2023/24,whoscored
411078,Quinten Timber,Quinten Timber,256,Feyenoord,DMC,8,Champions League,2023/24,whoscored
445059,Mats Wieffer,Mats Wieffer,256,Feyenoord,DMC,20,Champions League,2023/24,whoscored
436553,Igor Paixão,Igor Paixão,256,Feyenoord,AMR,14,Champions League,2023/24,whoscored
328987,Calvin Stengs,Calvin Stengs,256,Feyenoord,AMC,10,Champions League,2023/24,whoscored
298710,Luka Ivanusec,Luka Ivanusec,256,Feyenoord,AML,17,Champions League,2023/24,whoscored
484175,Yankuba Minteh,Yankuba Minteh,256,Feyenoord,FW,19,Champions League,2023/24,whoscored
379701,Ramiz Zerrouki,Ramiz Zerrouki,256,Feyenoord,Sub,6,Champions League,2023/24,whoscored
404200,Ondrej Lingr,Ondrej Lingr,256,Feyenoord,Sub,32,Champions League,2023/24,whoscored
133390,Alireza Jahanbakhsh,Alireza Jahanbakhsh,256,Feyenoord,Sub,7,Champions League,2023/24,whoscored
468119,Leo Sauer,Leo Sauer,256,Feyenoord,Sub,25,Champions League,2023/24,whoscored
68850,Kostas Lamprou,Kostas Lamprou,256,Feyenoord,Sub,31,Champions League,2023/24,whoscored
363083,Javairô Dilrosun,Javairô Dilrosun,256,Feyenoord,Sub,11,Champions League,2023/24,whoscored
361695,Thomas van den Belt,Thomas van den Belt,256,Feyenoord,Sub,16,Champions League,2023/24,whoscored
436114,Thomas Beelen,Thomas Beelen,256,Feyenoord,Sub,3,Champions League,2023/24,whoscored
450767,Mikki van Sas,Mikki van Sas,256,Feyenoord,Sub,39,Champions League,2023/24,whoscored
371042,Marcos López,Marcos López,256,Feyenoord,Sub,15,Champions League,2023/24,whoscored
8786,Joe Hart,Joe Hart,103,Celtic,GK,1,Champions League,2023/24,whoscored
397859,Alistair Johnston,Alistair Johnston,103,Celtic,DR,2,Champions League,2023/24,whoscored
384863,Liam Scales,Liam Scales,103,Celtic,DC,5,Champions League,2023/24,whoscored
428096,Gustaf Lagerbielke,Gustaf Lagerbielke,103,Celtic,DC,4,Champions League,2023/24,whoscored
376888,Greg Taylor,Greg Taylor,103,Celtic,DL,3,Champions League,2023/24,whoscored
342889,Matt O'Riley,Matt O'Riley,103,Celtic,MC,33,Champions League,2023/24,whoscored
431444,Reo Hatate,Reo Hatate,103,Celtic,MC,41,Champions League,2023/24,whoscored
36471,Callum McGregor,Callum McGregor,103,Celtic,MC,42,Champions League,2023/24,whoscored
377287,Daizen Maeda,Daizen Maeda,103,Celtic,FWR,38,Champions League,2023/24,whoscored
421333,Kyogo Furuhashi,Kyogo Furuhashi,103,Celtic,FW,8,Champions League,2023/24,whoscored
455258,Luis Palma,Luis Palma,103,Celtic,FWL,7,Champions League,2023/24,whoscored
377295,Tomoki Iwata,Tomoki Iwata,103,Celtic,Sub,24,Champions League,2023/24,whoscored
382277,Odin Holm,Odin Holm,103,Celtic,Sub,15,Champions League,2023/24,whoscored
407139,Paulo Bernardo,Paulo Bernardo,103,Celtic,Sub,28,Champions League,2023/24,whoscored
457093,Yang Hyun-Jun,Yang Hyun-Jun,103,Celtic,Sub,13,Champions League,2023/24,whoscored
461463,Oh Hyeon-Gyu,Oh Hyeon-Gyu,103,Celtic,Sub,19,Champions League,2023/24,whoscored
319796,Mikey Johnston,Mikey Johnston,103,Celtic,Sub,90,Champions League,2023/24,whoscored
81481,James Forrest,James Forrest,103,Celtic,Sub,49,Champions League,2023/24,whoscored
81984,Scott Bain,Scott Bain,103,Celtic,Sub,29,Champions League,2023/24,whoscored
291944,Anthony Ralston,Anthony Ralston,103,Celtic,Sub,56,Champions League,2023/24,whoscored
397150,David Turnbull,David Turnbull,103,Celtic,Sub,14,Champions League,2023/24,whoscored
503158,Joe Morrison,Joe Morrison,103,Celtic,Sub,43,Champions League,2023/24,whoscored
125547,Rodrigo De Paul,Rodrigo De Paul,63,Atletico,MC,5,Champions League,2023/24,whoscored
80764,Koke,Koke,63,Atletico,MC,6,Champions League,2023/24,whoscored
469575,Aitor Gismera,Aitor Gismera,63,Atletico,Sub,26,Champions League,2023/24,whoscored
504671,Javier Boñar,Javier Boñar,63,Atletico,Sub,29,Champions League,2023/24,whoscored
377288,Ayase Ueda,Ayase Ueda,256,Feyenoord,FW,9,Champions League,2023/24,whoscored
297527,Bart Nieuwkoop,Bart Nieuwkoop,256,Feyenoord,Sub,2,Champions League,2023/24,whoscored
381527,Nathaniel Phillips,Nathaniel Phillips,103,Celtic,DC,6,Champions League,2023/24,whoscored
301029,Cameron Carter-Vickers,Cameron Carter-Vickers,103,Celtic,Sub,20,Champions League,2023/24,whoscored
454511,Federico Magro,Federico Magro,77,Lazio,Sub,53,Champions League,2023/24,whoscored
317998,Çaglar Söyüncü,Çaglar Söyüncü,63,Atletico,Sub,4,Champions League,2023/24,whoscored
302709,Justin Bijlow,Justin Bijlow,256,Feyenoord,GK,1,Champions League,2023/24,whoscored
445061,Santiago Giménez,Santiago Giménez,256,Feyenoord,FW,29,Champions League,2023/24,whoscored
422921,Antoni Milambo,Antoni Milambo,256,Feyenoord,Sub,27,Champions League,2023/24,whoscored
399929,Stephen Welsh,Stephen Welsh,103,Celtic,Sub,57,Champions League,2023/24,whoscored
110154,Memphis Depay,Memphis Depay,63,Atletico,Sub,9,Champions League,2023/24,whoscored
361812,Reinildo Mandava,Reinildo Mandava,63,Atletico,Sub,23,Champions League,2023/24,whoscored
475474,Fabio Ruggeri,Fabio Ruggeri,77,Lazio,Sub,60,Champions League,2023/24,whoscored
510679,Mitchel Frame,Mitchel Frame,103,Celtic,Sub,68,Champions League,2023/24,whoscored
511867,Matteo Dutu,Matteo Dutu,77,Lazio,Sub,52,Champions League,2023/24,whoscored
80774,Marc-André ter Stegen,Marc-André ter Stegen,65,Barcelona,GK,1,Champions League,2023/24,whoscored
128967,João Cancelo,João Cancelo,65,Barcelona,DR,2,Champions League,2023/24,whoscored
130331,Andreas Christensen,Andreas Christensen,65,Barcelona,DC,15,Champions League,2023/24,whoscored
301019,Jules Koundé,Jules Koundé,65,Barcelona,DC,23,Champions League,2023/24,whoscored
422938,Alejandro Balde,Alejandro Balde,65,Barcelona,DL,3,Champions League,2023/24,whoscored
77464,Ilkay Gündogan,Ilkay Gündogan,65,Barcelona,MC,22,Champions League,2023/24,whoscored
279423,Frenkie de Jong,Frenkie de Jong,65,Barcelona,MC,21,Champions League,2023/24,whoscored
422937,Gavi,Gavi,65,Barcelona,MC,6,Champions League,2023/24,whoscored
300447,Raphinha,Raphinha,65,Barcelona,FWR,11,Champions League,2023/24,whoscored
29400,Robert Lewandowski,Robert Lewandowski,65,Barcelona,FW,9,Champions League,2023/24,whoscored
362431,João Félix,João Félix,65,Barcelona,FWL,14,Champions League,2023/24,whoscored
463838,Fermín López,Fermín López,65,Barcelona,Sub,32,Champions League,2023/24,whoscored
480249,Lamine Yamal,Lamine Yamal,65,Barcelona,Sub,27,Champions League,2023/24,whoscored
90780,Oriol Romeu,Oriol Romeu,65,Barcelona,Sub,18,Champions League,2023/24,whoscored
90782,Sergi Roberto,Sergi Roberto,65,Barcelona,Sub,20,Champions League,2023/24,whoscored
349760,Ferran Torres,Ferran Torres,65,Barcelona,Sub,7,Champions League,2023/24,whoscored
367164,Iñaki Peña,Iñaki Peña,65,Barcelona,Sub,13,Champions League,2023/24,whoscored
454343,Marc Casadó,Marc Casadó,65,Barcelona,Sub,30,Champions League,2023/24,whoscored
472377,Ander Astralaga,Ander Astralaga,65,Barcelona,Sub,26,Champions League,2023/24,whoscored
84008,Marcos Alonso,Marcos Alonso,65,Barcelona,Sub,17,Champions League,2023/24,whoscored
106885,Iñigo Martínez,Iñigo Martínez,65,Barcelona,Sub,5,Champions League,2023/24,whoscored
256536,Jean Butez,Jean Butez,752,Royal Antwerp,GK,1,Champions League,2023/24,whoscored
388097,Jelle Bataille,Jelle Bataille,752,Royal Antwerp,DR,34,Champions League,2023/24,whoscored
