id_sofascore,match_date,competition,season,home_team_id_ss,away_team_id_ss,home_team_name,away_team_name,home_score,away_score,attendance,referee_id_ss,referee_name,referee_country,data_source
8738797,2021-04-17,Ligue 1,Ligue 1 20/21,1684,1658,Angers,Stade Rennais,0,3,,,,,sofascore
8738759,2021-04-17,Ligue 1,Ligue 1 20/21,1641,1656,Olympique de Marseille,Lorient,3,2,,,,,sofascore
8738789,2021-04-18,Ligue 1,Ligue 1 20/21,1644,1678,Paris Saint-Germain,Saint-Étienne,3,2,,,,,sofascore
8738896,2021-02-28,Ligue 1,Ligue 1 20/21,1682,1642,Stade de Reims,Montpellier,0,0,,,,,sofascore
8738894,2021-02-28,Ligue 1,Ligue 1 20/21,1684,1648,Angers,RC Lens,2,2,,,,,sofascore
8738892,2021-02-28,Ligue 1,Ligue 1 20/21,1656,1678,Lorient,Saint-Étienne,2,1,,,,,sofascore
8738891,2021-02-28,Ligue 1,Ligue 1 20/21,1643,1659,Lille,RC Strasbourg,1,1,,,,,sofascore
8738877,2021-02-28,Ligue 1,Ligue 1 20/21,1641,1649,Olympique de Marseille,Olympique Lyonnais,1,1,,,,,sofascore
8738702,2021-03-03,Ligue 1,Ligue 1 20/21,1715,1686,Stade Brestois,Dijon,3,1,,,,,sofascore
8738694,2021-03-03,Ligue 1,Ligue 1 20/21,1651,1684,Metz,Angers,0,1,,,,,sofascore
8738641,2021-03-03,Ligue 1,Ligue 1 20/21,1661,1663,Nice,Nîmes Olympique,2,1,,,,,sofascore
8738649,2021-03-03,Ligue 1,Ligue 1 20/21,1678,1648,Saint-Étienne,RC Lens,2,3,,,,,sofascore
8738688,2021-03-03,Ligue 1,Ligue 1 20/21,1649,1658,Olympique Lyonnais,Stade Rennais,1,0,,,,,sofascore
8738690,2021-03-03,Ligue 1,Ligue 1 20/21,1647,1682,Nantes,Stade de Reims,1,2,,,,,sofascore
8738698,2021-03-03,Ligue 1,Ligue 1 20/21,1642,1656,Montpellier,Lorient,1,1,,,,,sofascore
8738652,2021-03-03,Ligue 1,Ligue 1 20/21,1659,1653,RC Strasbourg,AS Monaco,1,0,,,,,sofascore
8738703,2021-03-03,Ligue 1,Ligue 1 20/21,1643,1641,Lille,Olympique de Marseille,2,0,,,,,sofascore
8738695,2021-03-03,Ligue 1,Ligue 1 20/21,1645,1644,Bordeaux,Paris Saint-Germain,0,1,,,,,sofascore
