whoscored_match_id,match_date,season,competition,attendance,data_source
1734956,2024-03-08,2023/24,La Liga,38225,whoscored
1734957,2024-01-29,2023/24,La Liga,10382,whoscored
1734958,2024-05-12,2023/24,La Liga,63014,whoscored
1734959,2024-03-10,2023/24,La Liga,47711,whoscored
1734960,2024-01-27,2023/24,La Liga,32037,whoscored
1734961,2024-05-13,2023/24,La Liga,35829,whoscored
1734962,2024-03-09,2023/24,La Liga,11598,whoscored
1734963,2024-01-28,2023/24,La Liga,18839,whoscored
1734964,2024-05-12,2023/24,La Liga,16592,whoscored
1734965,2024-03-09,2023/24,La Liga,9214,whoscored
1734966,2024-01-27,2023/24,La Liga,20051,whoscored
1734967,2024-05-11,2023/24,La Liga,20058,whoscored
1734968,2024-03-10,2023/24,La Liga,16519,whoscored
1734969,2024-01-28,2023/24,La Liga,36640,whoscored
1734970,2024-05-10,2023/24,La Liga,17906,whoscored
1734971,2024-03-10,2023/24,La Liga,27316,whoscored
1734972,2024-01-27,2023/24,La Liga,32528,whoscored
1734973,2024-05-12,2023/24,La Liga,48622,whoscored
1734974,2024-03-09,2023/24,La Liga,15917,whoscored
1734975,2024-05-12,2023/24,La Liga,42642,whoscored
1734976,2024-03-10,2023/24,La Liga,73644,whoscored
1734977,2024-05-11,2023/24,La Liga,16862,whoscored
1734978,2024-03-09,2023/24,La Liga,37961,whoscored
1734979,2024-05-11,2023/24,La Liga,16050,whoscored
1734980,2024-03-17,2023/24,La Liga,68253,whoscored
1734981,2024-05-16,2023/24,La Liga,15543,whoscored
1734982,2024-03-16,2023/24,La Liga,12912,whoscored
1734983,2024-05-14,2023/24,La Liga,11440,whoscored
