whoscored_player_id,name,whoscored_team_id,position,shirt_no,season,source,competition
416149,Anthony Rouault,41,DC,29,2024/25,whoscored,Champions League
343317,Jeff Chabot,41,DC,24,2024/25,whoscored,Champions League
261020,Maximilian Mittelstädt,41,DL,7,2024/25,whoscored,Champions League
347884,Atakan Karazor,41,DMC,16,2024/25,whoscored,Champions League
407476,Angelo Stiller,41,DMC,6,2024/25,whoscored,Champions League
379252,Jamie Leweling,41,AMR,18,2024/25,whoscored,Champions League
398374,Enzo Millot,41,AMC,8,2024/25,whoscored,Champions League
349888,Chris Führich,41,AML,27,2024/25,whoscored,Champions League
357091,Deniz Undav,41,FW,26,2024/25,whoscored,Champions League
351339,Ermedin Demirovic,41,Sub,9,2024/25,whoscored,Champions League
342548,Dan-Axel Zagadou,41,Sub,23,2024/25,whoscored,Champions League
515863,Anrie Chase,41,Sub,45,2024/25,whoscored,Champions League
391527,El Bilal Touré,41,Sub,10,2024/25,whoscored,Champions League
404193,Fabian Rieder,41,Sub,32,2024/25,whoscored,Champions League
141231,Pascal Stenzel,41,Sub,15,2024/25,whoscored,Champions League
142529,Fabian Bredlow,41,Sub,1,2024/25,whoscored,Champions League
481953,Dennis Seimen,41,Sub,41,2024/25,whoscored,Champions League
389375,Yannik Keitel,41,Sub,5,2024/25,whoscored,Champions League
502404,Luca Raimund,41,Sub,40,2024/25,whoscored,Champions League
494113,Frans Krätzig,41,Sub,13,2024/25,whoscored,Champions League
39722,David Alaba,52,Sub,4,2024/25,whoscored,Champions League
516374,Jacobo Ramón,52,Sub,31,2024/25,whoscored,Champions League
104885,Janis Blaswich,361,GK,1,2024/25,whoscored,Champions League
418203,Amar Dedic,361,DR,70,2024/25,whoscored,Champions League
454321,Samson Baidoo,361,DC,6,2024/25,whoscored,Champions League
491397,Hendry Blank,361,DC,4,2024/25,whoscored,Champions League
377261,Aleksa Terzic,361,DL,3,2024/25,whoscored,Champions League
480321,Moussa Yeo,361,MR,49,2024/25,whoscored,Champions League
369480,Nicolás Capaldo,361,MC,7,2024/25,whoscored,Champions League
410457,Mads Bidstrup,361,MC,18,2024/25,whoscored,Champions League
439420,Oscar Gloukh,361,ML,30,2024/25,whoscored,Champions League
514499,Adam Daghim,361,FW,28,2024/25,whoscored,Champions League
444758,Dorgeles Nene,361,FW,45,2024/25,whoscored,Champions League
393137,Lucas Gourna-Douath,361,Sub,27,2024/25,whoscored,Champions League
484370,Takumu Kawamura,361,Sub,16,2024/25,whoscored,Champions League
425916,Mamady Diambou,361,Sub,15,2024/25,whoscored,Champions League
412348,Kamil Piatkowski,361,Sub,91,2024/25,whoscored,Champions League
476789,Petar Ratkov,361,Sub,21,2024/25,whoscored,Champions League
130812,Alexander Schlager,361,Sub,24,2024/25,whoscored,Champions League
533782,Salko Hamzic,361,Sub,92,2024/25,whoscored,Champions League
446761,Leandro Morgalla,361,Sub,39,2024/25,whoscored,Champions League
444540,Stefan Bajcetic,361,Sub,8,2024/25,whoscored,Champions League
485967,John Mellberg,361,Sub,36,2024/25,whoscored,Champions League
450021,Bobby Clark,361,Sub,10,2024/25,whoscored,Champions League
398299,Lucas Chevalier,607,GK,30,2024/25,whoscored,Champions League
447025,Tiago Santos,607,DR,22,2024/25,whoscored,Champions League
438897,Alexsandro Ribeiro,607,DC,4,2024/25,whoscored,Champions League
366875,Bafodé Diakité,607,DC,18,2024/25,whoscored,Champions League
330549,Gabriel Gudmundsson,607,DL,5,2024/25,whoscored,Champions League
504830,Ayyoub Bouaddi,607,DMC,32,2024/25,whoscored,Champions League
43415,Benjamin André,607,DMC,21,2024/25,whoscored,Champions League
363181,Edon Zhegrova,607,AMR,23,2024/25,whoscored,Champions League
85693,Rémy Cabella,607,AMC,10,2024/25,whoscored,Champions League
352830,Mitchel Bakker,607,AML,20,2024/25,whoscored,Champions League
383855,Jonathan David,607,FW,9,2024/25,whoscored,Champions League
104376,Thomas Meunier,607,Sub,12,2024/25,whoscored,Champions League
366886,Osame Sahraoui,607,Sub,11,2024/25,whoscored,Champions League
90115,Aïssa Mandi,607,Sub,2,2024/25,whoscored,Champions League
541110,Younes Lachaab,607,Sub,47,2024/25,whoscored,Champions League
495469,Ousmane Touré,607,Sub,36,2024/25,whoscored,Champions League
507344,Lilian Baret,607,Sub,39,2024/25,whoscored,Champions League
108388,Marc-Aurèle Caillard,607,Sub,16,2024/25,whoscored,Champions League
422190,Mohamed Bayo,607,Sub,27,2024/25,whoscored,Champions League
21682,Vito Mannone,607,Sub,1,2024/25,whoscored,Champions League
475462,Matias Fernandez-Pardo,607,Sub,19,2024/25,whoscored,Champions League
541108,Isaac Cossier,607,Sub,35,2024/25,whoscored,Champions League
433579,Soumaïla Coulibaly,2332,DC,44,2024/25,whoscored,Champions League
301243,Pierre Lees-Melou,2332,Sub,20,2024/25,whoscored,Champions League
551576,Pol Fortuny,52,Sub,47,2024/25,whoscored,Champions League
384000,Victor Boniface,36,FW,22,2024/25,whoscored,Champions League
115163,Jonas Hofmann,36,Sub,7,2024/25,whoscored,Champions League
337443,Matteo Gabbia,80,Sub,46,2024/25,whoscored,Champions League
430632,Lapo Nava,80,Sub,69,2024/25,whoscored,Champions League
454356,Davide Bartesaghi,80,Sub,33,2024/25,whoscored,Champions League
492546,Kevin Zeroli,80,Sub,18,2024/25,whoscored,Champions League
114147,Alisson Becker,26,GK,1,2024/25,whoscored,Champions League
235755,Diogo Jota,26,FW,20,2024/25,whoscored,Champions League
322971,Federico Chiesa,26,Sub,14,2024/25,whoscored,Champions League
517340,Jayden Danns,26,Sub,76,2024/25,whoscored,Champions League
468938,Ngal'ayel Mukau,607,DMC,17,2024/25,whoscored,Champions League
424252,Hákon Haraldsson,607,AMC,7,2024/25,whoscored,Champions League
81662,Ismaily,607,Sub,31,2024/25,whoscored,Champions League
468859,Ethan Mbappé,607,Sub,29,2024/25,whoscored,Champions League
338497,Angel Gomes,607,Sub,8,2024/25,whoscored,Champions League
130304,Walter Benítez,129,GK,1,2024/25,whoscored,Champions League
232249,Rick Karsdorp,129,DR,2,2024/25,whoscored,Champions League
260809,Olivier Boscagli,129,DC,18,2024/25,whoscored,Champions League
345333,Armando Obispo,129,DC,4,2024/25,whoscored,Champions League
346767,Mauro Júnior,129,DL,17,2024/25,whoscored,Champions League
427824,Johan Bakayoko,129,MR,11,2024/25,whoscored,Champions League
481080,Tygo Land,129,MC,28,2024/25,whoscored,Champions League
382556,Joey Veerman,129,MC,23,2024/25,whoscored,Champions League
404776,Ismael Saibari,129,ML,34,2024/25,whoscored,Champions League
322148,Guus Til,129,FW,20,2024/25,whoscored,Champions League
377466,Ricardo Pepi,129,FW,14,2024/25,whoscored,Champions League
489985,Isaac Babadi,129,Sub,26,2024/25,whoscored,Champions League
68585,Luuk de Jong,129,Sub,9,2024/25,whoscored,Champions League
400009,Couhaib Driouech,129,Sub,21,2024/25,whoscored,Champions League
386631,Richard Ledezma,129,Sub,37,2024/25,whoscored,Champions League
465011,Adamo Nagalo,129,Sub,39,2024/25,whoscored,Champions League
534222,Wessel Kuhn,129,Sub,36,2024/25,whoscored,Champions League
275012,Joël Drommel,129,Sub,16,2024/25,whoscored,Champions League
462233,Niek Schiks,129,Sub,24,2024/25,whoscored,Champions League
457175,Tai Abed,129,Sub,47,2024/25,whoscored,Champions League
492375,James McConnell,26,MC,53,2024/25,whoscored,Champions League
517768,Amara Nallo,26,Sub,65,2024/25,whoscored,Champions League
551571,Trent Koné-Doherty,26,Sub,51,2024/25,whoscored,Champions League
389664,James Norris,26,Sub,77,2024/25,whoscored,Champions League
430865,Isaac Mabaya,26,Sub,52,2024/25,whoscored,Champions League
551573,Kieran Morrison,26,Sub,68,2024/25,whoscored,Champions League
327702,Michel Aebischer,71,Sub,20,2024/25,whoscored,Champions League
496302,Tommaso Corazza,71,Sub,16,2024/25,whoscored,Champions League
104732,Paulo Gazzaniga,2783,GK,13,2024/25,whoscored,Champions League
416959,Alejandro Francés,2783,DR,16,2024/25,whoscored,Champions League
404245,Ladislav Krejcí,2783,DC,18,2024/25,whoscored,Champions League
140803,Juanpe,2783,DC,15,2024/25,whoscored,Champions League
70033,Daley Blind,2783,DL,17,2024/25,whoscored,Champions League
275035,Donny van de Beek,2783,DMC,6,2024/25,whoscored,Champions League
90780,Oriol Romeu,2783,DMC,14,2024/25,whoscored,Champions League
368519,Bryan Gil,2783,AMR,20,2024/25,whoscored,Champions League
443540,Yáser Asprilla,2783,AMC,10,2024/25,whoscored,Champions League
395788,Miguel Gutiérrez,2783,AML,3,2024/25,whoscored,Champions League
323625,Arnaut Danjuma,2783,FW,11,2024/25,whoscored,Champions League
445345,Jhon Solís,2783,Sub,22,2024/25,whoscored,Champions League
372473,Iván Martín,2783,Sub,23,2024/25,whoscored,Champions League
106895,Portu,2783,Sub,24,2024/25,whoscored,Champions League
24400,Cristhian Stuani,2783,Sub,7,2024/25,whoscored,Champions League
372828,Abel Ruiz,2783,Sub,9,2024/25,whoscored,Champions League
145427,Pau López,2783,Sub,25,2024/25,whoscored,Champions League
92691,David López,2783,Sub,5,2024/25,whoscored,Champions League
497063,Selvi Clua,2783,Sub,28,2024/25,whoscored,Champions League
502981,Jastin Garcia,2783,Sub,31,2024/25,whoscored,Champions League
444239,Arnau Martínez,2783,Sub,4,2024/25,whoscored,Champions League
535751,Kim Min-Su,2783,Sub,29,2024/25,whoscored,Champions League
542872,Lucas García,2783,Sub,42,2024/25,whoscored,Champions League
389409,Amine Adli,36,AMC,21,2024/25,whoscored,Champions League
434138,Pablo Barrios,63,MC,8,2024/25,whoscored,Champions League
132962,Thomas Lemar,63,Sub,11,2024/25,whoscored,Champions League
546866,Ben Hawighorst,36,Sub,28,2024/25,whoscored,Champions League
431179,Karim Konaté,361,FW,19,2024/25,whoscored,Champions League
425220,Daouda Guindo,361,Sub,29,2024/25,whoscored,Champions League
424628,Bryan Okoh,361,Sub,5,2024/25,whoscored,Champions League
450078,Mannou Berger,256,Sub,41,2024/25,whoscored,Champions League
538923,Kerim Alajbegovic,36,Sub,47,2024/25,whoscored,Champions League
516854,Adam Sevínsky,354,DC,19,2024/25,whoscored,Champions League
468759,Ilias Kostis,63,Sub,27,2024/25,whoscored,Champions League
534585,Gerónimo Spina,63,Sub,43,2024/25,whoscored,Champions League
469575,Aitor Gismera,63,Sub,28,2024/25,whoscored,Champions League
543907,Morgan Costarelli,607,Sub,37,2024/25,whoscored,Champions League
511219,Rayane Belaid,63,Sub,40,2024/25,whoscored,Champions League
32514,Juraj Kucka,698,MC,33,2024/25,whoscored,Champions League
387981,Indrit Tuci,354,Sub,11,2024/25,whoscored,Champions League
450724,Dalibor Vecerka,354,Sub,61,2024/25,whoscored,Champions League
386519,Riccardo Calafiori,13,DL,33,2024/25,whoscored,Champions League
332325,Declan Rice,13,MC,41,2024/25,whoscored,Champions League
539715,Maldini Kacurri,13,Sub,47,2024/25,whoscored,Champions League
540048,Jack Porter,13,Sub,92,2024/25,whoscored,Champions League
535535,Naoufel El Hannach,304,Sub,45,2024/25,whoscored,Champions League
535536,Ibrahim Mbaye,304,Sub,49,2024/25,whoscored,Champions League
444737,Ryan Flamingo,129,DC,6,2024/25,whoscored,Champions League
444164,Matteo Dams,129,DL,32,2024/25,whoscored,Champions League
397465,Malik Tillman,129,DMC,7,2024/25,whoscored,Champions League
354283,Noa Lang,129,AML,10,2024/25,whoscored,Champions League
403097,Fredrik Oppegård,129,Sub,35,2024/25,whoscored,Champions League
533783,Valentin Oelz,361,Sub,62,2024/25,whoscored,Champions League
493207,Louis Mouquet,304,Sub,70,2024/25,whoscored,Champions League
231125,Viktor Tsygankov,2783,AMR,8,2024/25,whoscored,Champions League
424737,Bojan Miovski,2783,Sub,19,2024/25,whoscored,Champions League
419917,Ameen Al Dakhil,41,DC,2,2024/25,whoscored,Champions League
401742,Leonidas Stergiou,41,Sub,20,2024/25,whoscored,Champions League
543557,Jarzinho Malanga,41,Sub,47,2024/25,whoscored,Champions League
538964,Eliot Bujupi,41,Sub,52,2024/25,whoscored,Champions League
483469,Tommaso Del Lungo,300,Sub,49,2024/25,whoscored,Champions League
534238,Jimi Gower,13,Sub,44,2024/25,whoscored,Champions League
427103,Salah-Eddine Oulad M'hand,13,Sub,56,2024/25,whoscored,Champions League
404275,Bartol Franjic,1706,Sub,4,2024/25,whoscored,Champions League
511185,Alberto Manzoni,300,Sub,46,2024/25,whoscored,Champions League
513094,Pietro Comi,300,Sub,40,2024/25,whoscored,Champions League
545512,Rhodri Smith,587,Sub,66,2024/25,whoscored,Champions League
550988,Peter Kiedl,390,Sub,49,2024/25,whoscored,Champions League
551578,João Fonseca,299,Sub,55,2024/25,whoscored,Champions League
331555,Jerdy Schouten,129,MC,22,2024/25,whoscored,Champions League
532295,Michael Bresser,129,Sub,33,2024/25,whoscored,Champions League
444168,Tijn Smolenaars,129,Sub,51,2024/25,whoscored,Champions League
415775,Bjorn Meijer,124,Sub,14,2024/25,whoscored,Champions League
494524,Giovanni Daffara,87,Sub,38,2024/25,whoscored,Champions League
546921,Joan Tincrès,248,Sub,46,2024/25,whoscored,Champions League
546854,Tiago Parente,299,Sub,91,2024/25,whoscored,Champions League
514923,Diogo Prioste,299,Sub,86,2024/25,whoscored,Champions League
516415,Ognjen Mimovic,579,DR,70,2024/25,whoscored,Champions League
283334,Mirko Ivanic,579,AMC,4,2024/25,whoscored,Champions League
467917,Zane Monlouis,13,Sub,50,2024/25,whoscored,Champions League
297403,Kieran Tierney,13,Sub,3,2024/25,whoscored,Champions League
539716,Ismeal Kabia,13,Sub,46,2024/25,whoscored,Champions League
547863,Tomas Bakovic,684,Sub,37,2024/25,whoscored,Champions League
538030,Mislav Cutuk,684,Sub,49,2024/25,whoscored,Champions League
426010,Diego Callai,296,Sub,41,2024/25,whoscored,Champions League
540226,Miguel Alves,296,Sub,66,2024/25,whoscored,Champions League
517341,Ayden Heaven,13,Sub,76,2024/25,whoscored,Champions League
534929,Samuel Nibombé,248,Sub,44,2024/25,whoscored,Champions League
508314,Antal Yaakobishvili,2783,DC,35,2024/25,whoscored,Champions League
318505,Yangel Herrera,2783,Sub,21,2024/25,whoscored,Champions League
551575,Jordi Danso,2783,Sub,40,2024/25,whoscored,Champions League
535750,Oriol Comas,2783,Sub,26,2024/25,whoscored,Champions League
444246,Ricard Artero,2783,Sub,36,2024/25,whoscored,Champions League
542831,Henrique Arreiol,296,Sub,81,2024/25,whoscored,Champions League
545511,Lorin Jetzer,587,Sub,42,2024/25,whoscored,Champions League
514932,Jashar Dema,587,Sub,60,2024/25,whoscored,Champions League
318511,Hirving Lozano,129,Sub,27,2024/25,whoscored,Champions League
483580,Anton Hlushchenko,1706,Sub,20,2024/25,whoscored,Champions League
535318,Leon Jakirovic,684,Sub,86,2024/25,whoscored,Champions League
535317,Noa Mikic,684,Sub,35,2024/25,whoscored,Champions League
259102,Ismaël Bennacer,80,Sub,4,2024/25,whoscored,Champions League
533785,Oliver Lukic,361,Sub,25,2024/25,whoscored,Champions League
377192,Elias Cobbaut,354,DC,33,2024/25,whoscored,Champions League
296364,Nuno Santos,296,DML,11,2024/25,whoscored,Champions League
541017,Luís Gomes,296,Sub,80,2024/25,whoscored,Champions League
479965,Francisco Silva,296,Sub,99,2024/25,whoscored,Champions League
549224,Eduardo Felicíssimo,296,Sub,73,2024/25,whoscored,Champions League
478033,Afonso Moreira,296,Sub,90,2024/25,whoscored,Champions League
497100,Tommaso Ravaglioli,71,Sub,13,2024/25,whoscored,Champions League
542832,Lucas Taibo,296,Sub,95,2024/25,whoscored,Champions League
492956,Jovan Sljivic,579,Sub,7,2024/25,whoscored,Champions League
510940,Veljko Milosavljevic,579,Sub,44,2024/25,whoscored,Champions League
542873,Enric García,2783,Sub,30,2024/25,whoscored,Champions League
548011,Paris Irie,2332,Sub,46,2024/25,whoscored,Champions League
548005,Marko Zebic,684,Sub,42,2024/25,whoscored,Champions League
424805,Maurits Kjærgaard,361,MC,14,2024/25,whoscored,Champions League
439534,Petar Sucic,684,MC,25,2024/25,whoscored,Champions League
530789,Martin Misovic,698,Sub,5,2024/25,whoscored,Champions League
530791,Elvis Isaac,698,Sub,8,2024/25,whoscored,Champions League
510735,Christoph Wiener-Pucher,390,Sub,45,2024/25,whoscored,Champions League
379243,Patric Pfeiffer,587,Sub,6,2024/25,whoscored,Champions League
531093,Lazar Jovanovic,579,Sub,91,2024/25,whoscored,Champions League
546903,Benjamin Boakye,41,Sub,30,2024/25,whoscored,Champions League
444294,Thomas Kastanaras,41,Sub,22,2024/25,whoscored,Champions League
414004,Dane Murray,103,Sub,47,2024/25,whoscored,Champions League
479792,Travis Patterson,24,Sub,66,2024/25,whoscored,Champions League
550103,Daniel Cummings,103,Sub,55,2024/25,whoscored,Champions League
410994,Adam Montgomery,103,Sub,37,2024/25,whoscored,Champions League
530786,Maxim Mateás,698,Sub,16,2024/25,whoscored,Champions League
543559,Pau García,2783,Sub,41,2024/25,whoscored,Champions League
511122,Juan Arango,2783,Sub,34,2024/25,whoscored,Champions League
543558,Marc Aznar,2783,Sub,33,2024/25,whoscored,Champions League
444148,Edan Diop,248,Sub,37,2024/25,whoscored,Champions League
541001,Christopher Olivier,41,Sub,31,2024/25,whoscored,Champions League
446991,Ibrahim Sulemana,300,Sub,6,2024/25,whoscored,Champions League
91822,Jeffrey Schlupp,103,Sub,15,2024/25,whoscored,Champions League
369557,Jota,103,Sub,7,2024/25,whoscored,Champions League
447031,Johnny Kenny,103,Sub,24,2024/25,whoscored,Champions League
422717,Hiroki Ito,37,Sub,21,2024/25,whoscored,Champions League
424368,Gabriel Vidovic,37,Sub,24,2024/25,whoscored,Champions League
423491,Jonas Urbig,37,Sub,40,2024/25,whoscored,Champions League
549197,Jude Bonnar,103,Sub,59,2024/25,whoscored,Champions League
141833,Rui Silva,296,GK,24,2024/25,whoscored,Champions League
416802,Biel,296,Sub,30,2024/25,whoscored,Champions League
552785,Lucas Anjos,296,Sub,67,2024/25,whoscored,Champions League
418584,Daniel Svensson,44,DL,24,2024/25,whoscored,Champions League
326403,Salih Özcan,44,Sub,6,2024/25,whoscored,Champions League
410639,Carney Chukwuemeka,44,Sub,17,2024/25,whoscored,Champions League
444719,Givairo Read,256,DR,26,2024/25,whoscored,Champions League
399378,Jakub Moder,256,MC,7,2024/25,whoscored,Champions League
484570,Plamen Andreev,256,Sub,21,2024/25,whoscored,Champions League
552274,Tobias van den Elshout,256,Sub,44,2024/25,whoscored,Champions League
527631,Djomar Giersthove,256,Sub,48,2024/25,whoscored,Champions League
449309,Shiloh 't Zand,256,Sub,25,2024/25,whoscored,Champions League
362431,João Félix,80,AMC,79,2024/25,whoscored,Champions League
434077,Renato Veiga,87,DC,12,2024/25,whoscored,Champions League
332419,Lloyd Kelly,87,DL,6,2024/25,whoscored,Champions League
70524,Ivan Perisic,129,AMR,5,2024/25,whoscored,Champions League
345303,Tyrell Malacia,129,Sub,3,2024/25,whoscored,Champions League
509874,Jesper Uneken,129,Sub,38,2024/25,whoscored,Champions League
445302,Esmir Bajraktarevic,129,Sub,19,2024/25,whoscored,Champions League
553799,José Silva,296,Sub,55,2024/25,whoscored,Champions League
553233,Manuel Mendonça,296,Sub,88,2024/25,whoscored,Champions League
394749,Omar Marmoush,167,Sub,7,2024/25,whoscored,Champions League
422939,Nico González,167,Sub,14,2024/25,whoscored,Champions League
493206,Abdukodir Khusanov,167,Sub,45,2024/25,whoscored,Champions League
534898,Lorenzo Aguado,52,Sub,39,2024/25,whoscored,Champions League
534893,Aymen Sliti,256,Sub,57,2024/25,whoscored,Champions League
511225,Luck Zogbé,2332,Sub,12,2024/25,whoscored,Champions League
370984,Khvicha Kvaratskhelia,304,Sub,7,2024/25,whoscored,Champions League
381792,Al Musrati,248,DMC,8,2024/25,whoscored,Champions League
112272,Andrea Belotti,299,Sub,19,2024/25,whoscored,Champions League
509647,Samuel Dahl,299,Sub,26,2024/25,whoscored,Champions League
553728,Tiago Freitas,299,Sub,88,2024/25,whoscored,Champions League
532870,Shandre Campbell,124,Sub,84,2024/25,whoscored,Champions League
300426,Axel Disasi,24,DR,3,2024/25,whoscored,Champions League
300299,Marcus Rashford,24,AML,9,2024/25,whoscored,Champions League
118123,André Gomes,607,Sub,26,2024/25,whoscored,Champions League
122294,Chuba Akpom,607,Sub,24,2024/25,whoscored,Champions League
344156,Mario Hermoso,36,DC,5,2024/25,whoscored,Champions League
532292,Jan Plug,256,Sub,43,2024/25,whoscored,Champions League
513345,Thijs Kraaijeveld,256,Sub,68,2024/25,whoscored,Champions League
512904,Matteo Motta,75,Sub,55,2024/25,whoscored,Champions League
533886,Daniele Quieto,75,Sub,57,2024/25,whoscored,Champions League
465387,Hugo Félix,299,Sub,79,2024/25,whoscored,Champions League
555202,Robin Lisewski,44,Sub,34,2024/25,whoscored,Champions League
379205,Sergiño Dest,129,Sub,8,2024/25,whoscored,Champions League
533880,Matteo Cocchi,75,Sub,58,2024/25,whoscored,Champions League
555161,Gonçalo Oliveira,299,Sub,64,2024/25,whoscored,Champions League
403913,Nicola Zalewski,75,Sub,59,2024/25,whoscored,Champions League
547830,Jonah Kusi-Asare,37,Sub,41,2024/25,whoscored,Champions League
557706,Lennart Karl,37,Sub,46,2024/25,whoscored,Champions League
527113,Jonathan Asp Jensen,37,Sub,43,2024/25,whoscored,Champions League
512312,Sam Proctor,24,Sub,52,2024/25,whoscored,Champions League
534237,Michal Rosiak,13,Sub,63,2024/25,whoscored,Champions League
450742,Jack Henry-Francis,13,Sub,45,2024/25,whoscored,Champions League
534793,Noah Darvich,65,Sub,45,2024/25,whoscored,Champions League
559893,Landry Farré,65,Sub,44,2024/25,whoscored,Champions League
