season,injury_type,date_from,date_until,days_absent,matches_missed,player_id,player_id_tm,player_name,club_name,club_id_tm,club_slug,squad_team_slug
23/24,Fractura metatarsiana,2024-04-01,2024-06-30,91,7.0,280575,280575,Elvis Rexhbecaj,,,,
22/23,Desgarro fibrilar,2023-02-20,2023-03-06,15,2.0,280575,280575,Elvis Rexhbecaj,,,,
20/21,Golpe de muslo,2021-05-20,2021-06-01,13,3.0,280575,280575,Elvis Rexhbecaj,,,,
25/26,Malestar abdominal,2026-04-22,,13,3.0,146164,146164,Max Meyer,,,,
25/26,Malestar abdominal,2025-12-13,2026-02-20,70,11.0,146164,146164,Max Meyer,,,,
25/26,Lesión de rodilla,2025-10-27,2025-10-31,5,,146164,146164,Max Meyer,,,,
24/25,Problemas musculares,2025-02-12,2025-02-17,6,2.0,146164,146164,Max Meyer,,,,
24/25,Enfermedad viral,2024-11-22,2024-11-28,7,1.0,146164,146164,Max Meyer,,,,
24/25,Lesión muscular,2024-09-01,2024-09-30,30,5.0,146164,146164,Max Meyer,,,,
23/24,Fractura de ombligo,2024-02-16,2024-02-21,6,1.0,146164,146164,Max Meyer,,,,
22/23,Lesión desconocida,2022-10-14,2022-10-18,5,1.0,146164,146164,Max Meyer,,,,
19/20,Lesión de tobillo,2020-01-12,2020-01-19,8,1.0,146164,146164,Max Meyer,,,,
19/20,Lesión de tobillo,2020-01-06,2020-01-10,5,,146164,146164,Max Meyer,,,,
19/20,Enfermo,2019-11-24,2019-12-15,22,3.0,146164,146164,Max Meyer,,,,
18/19,Infección,2018-10-19,2018-10-27,9,1.0,146164,146164,Max Meyer,,,,
18/19,Golpe,2018-08-01,2018-08-19,19,1.0,146164,146164,Max Meyer,,,,
17/18,Infección,2017-10-02,2017-10-05,4,,146164,146164,Max Meyer,,,,
16/17,Picadura de insecto,2017-06-22,2017-06-22,1,,146164,146164,Max Meyer,,,,
25/26,Lesión de tobillo,2026-03-29,2026-04-02,5,,613192,613192,Jens Castrop,,,,
25/26,Enfermo,2026-01-24,2026-01-29,6,1.0,613192,613192,Jens Castrop,,,,
25/26,Enfermo,2025-12-19,2025-12-22,4,1.0,613192,613192,Jens Castrop,,,,
25/26,Enfermo,2025-12-01,2025-12-03,3,1.0,613192,613192,Jens Castrop,,,,
24/25,Rotura del ligamento externo de la rodilla,2025-04-19,2025-06-30,73,4.0,613192,613192,Jens Castrop,,,,
24/25,Gastroenteritis gripal,2025-03-15,2025-03-24,10,1.0,613192,613192,Jens Castrop,,,,
24/25,Contusión,2025-01-25,2025-02-03,10,1.0,613192,613192,Jens Castrop,,,,
24/25,Enfermo,2024-11-07,2024-11-11,5,1.0,613192,613192,Jens Castrop,,,,
23/24,Problemas musculares,2023-12-15,2024-01-05,22,1.0,613192,613192,Jens Castrop,,,,
22/23,Enfermo,2023-05-24,2023-06-27,35,1.0,613192,613192,Jens Castrop,,,,
21/22,Lesión desconocida,2021-11-02,2021-11-26,25,5.0,613192,613192,Jens Castrop,,,,
25/26,Problemas de tobillo,2025-08-27,2025-08-31,5,,106270,106270,Florian Kainz,,,,
24/25,Conmoción,2025-02-02,2025-02-06,5,1.0,106270,106270,Florian Kainz,,,,
24/25,Falta de condición física,2024-09-24,2024-09-28,5,,106270,106270,Florian Kainz,,,,
24/25,Lesión de tobillo,2024-07-21,2024-09-24,66,7.0,106270,106270,Florian Kainz,,,,
22/23,Enfermo,2023-02-23,2023-02-27,5,1.0,106270,106270,Florian Kainz,,,,
21/22,Coronavirus,2022-03-17,2022-03-28,12,2.0,106270,106270,Florian Kainz,,,,
20/21,Operación de rodilla,2020-08-27,2021-03-18,204,36.0,106270,106270,Florian Kainz,,,,
19/20,Lesión de talón,2019-10-28,2019-11-21,25,5.0,106270,106270,Florian Kainz,,,,
18/19,Problemas musculares,2019-01-14,2019-01-17,4,,106270,106270,Florian Kainz,,,,
16/17,Infección gripal,2017-01-02,2017-01-09,8,,106270,106270,Florian Kainz,,,,
15/16,Conmoción,2016-02-18,2016-02-25,8,1.0,106270,106270,Florian Kainz,,,,
12/13,Hematoma,2012-07-02,2012-09-03,64,9.0,106270,106270,Florian Kainz,,,,
11/12,Problemas en el muslo,2011-08-04,2011-08-22,19,5.0,106270,106270,Florian Kainz,,,,
10/11,Enfermo,2011-03-10,2011-03-21,12,2.0,106270,106270,Florian Kainz,,,,
23/24,Enfermo,2024-02-12,2024-02-14,3,,53400,53400,Dominick Drexler,,,,
23/24,Desgarro fibrilar,2023-11-27,2024-01-07,42,3.0,53400,53400,Dominick Drexler,,,,
23/24,Moratón en la espinilla,2023-09-21,2023-09-26,6,1.0,53400,53400,Dominick Drexler,,,,
23/24,Lesión del aductor,2023-08-20,2023-09-14,26,2.0,53400,53400,Dominick Drexler,,,,
22/23,Lesión muscular,2023-03-03,2023-03-27,25,3.0,53400,53400,Dominick Drexler,,,,
22/23,Coronavirus,2023-01-17,2023-01-23,7,1.0,53400,53400,Dominick Drexler,,,,
22/23,Problemas musculares,2022-10-27,2022-11-03,8,1.0,53400,53400,Dominick Drexler,,,,
21/22,Coronavirus,2022-01-31,2022-02-17,18,2.0,53400,53400,Dominick Drexler,,,,
21/22,Problemas musculares,2021-12-02,2021-12-18,17,1.0,53400,53400,Dominick Drexler,,,,
21/22,Herida superficial,2021-10-18,2021-11-04,18,3.0,53400,53400,Dominick Drexler,,,,
21/22,Problemas de rodilla,2021-09-06,2021-09-16,11,1.0,53400,53400,Dominick Drexler,,,,
19/20,Rotura de fibras en el aductor,2019-09-30,2019-10-14,15,1.0,53400,53400,Dominick Drexler,,,,
17/18,Problemas en el muslo,2018-05-17,2018-05-24,8,1.0,53400,53400,Dominick Drexler,,,,
16/17,Infección gripal,2017-03-30,2017-04-03,5,1.0,53400,53400,Dominick Drexler,,,,
14/15,Problemas musculares,2015-02-02,2015-02-26,25,3.0,53400,53400,Dominick Drexler,,,,
25/26,Lesión muscular,2026-02-21,2026-03-16,24,4.0,472249,472249,Jan Thielmann,,,,
25/26,Lesión muscular,2025-10-23,2025-11-20,29,4.0,472249,472249,Jan Thielmann,,,,
23/24,Falta de condición física,2023-10-02,2023-10-31,30,4.0,472249,472249,Jan Thielmann,,,,
22/23,Lesión de rodilla,2023-06-14,2023-10-01,110,12.0,472249,472249,Jan Thielmann,,,,
22/23,Lesión muscular,2023-02-19,2023-03-28,38,5.0,472249,472249,Jan Thielmann,,,,
22/23,Lesión muscular,2023-01-09,2023-01-26,18,2.0,472249,472249,Jan Thielmann,,,,
22/23,Enfermedad viral,2022-09-29,2022-10-31,33,8.0,472249,472249,Jan Thielmann,,,,
21/22,Lesión de ligamentos,2022-05-09,2022-07-28,81,3.0,472249,472249,Jan Thielmann,,,,
21/22,Enfermo,2021-09-30,2021-10-14,15,1.0,472249,472249,Jan Thielmann,,,,
21/22,Enfermo,2021-08-26,2021-09-13,19,2.0,472249,472249,Jan Thielmann,,,,
20/21,Lesión muscular,2021-04-01,2021-05-03,33,5.0,472249,472249,Jan Thielmann,,,,
19/20,Problemas en el muslo,2020-06-11,2020-06-15,5,1.0,472249,472249,Jan Thielmann,,,,
24/25,Molestias en el aductor,2025-04-04,2025-04-11,8,1.0,324344,324344,Dimitrios Limnios,,,,
21/22,Rotura del ligamento cruzado,2022-06-09,2023-02-02,239,32.0,324344,324344,Dimitrios Limnios,,,,
23/24,Problemas de espalda,2024-02-03,2024-03-03,30,5.0,44713,44713,Christian Clemens,,,,
18/19,Rotura del ligamento cruzado,2019-04-29,2019-10-31,186,14.0,44713,44713,Christian Clemens,,,,
18/19,Rotura del ligamento de la sindesmosis,2018-10-12,2019-01-09,90,10.0,44713,44713,Christian Clemens,,,,
17/18,Lesión desconocida,2018-04-19,2018-04-25,7,1.0,44713,44713,Christian Clemens,,,,
17/18,Desgarro fibrilar,2018-02-03,2018-02-28,26,3.0,44713,44713,Christian Clemens,,,,
17/18,Molestias en el aductor,2017-11-06,2017-11-30,25,3.0,44713,44713,Christian Clemens,,,,
17/18,Infección gripal,2017-10-02,2017-10-16,15,1.0,44713,44713,Christian Clemens,,,,
17/18,Herida menor,2017-04-03,2017-04-03,1,,44713,44713,Christian Clemens,,,,
16/17,Falta de condición física,2016-11-10,2016-12-22,43,8.0,44713,44713,Christian Clemens,,,,
16/17,Irritación del tendón,2016-10-13,2016-11-10,29,7.0,44713,44713,Christian Clemens,,,,
15/16,Inflamación del pie,2015-10-15,2015-11-16,33,5.0,44713,44713,Christian Clemens,,,,
14/15,Problemas inguinales,2015-04-06,2015-04-27,22,3.0,44713,44713,Christian Clemens,,,,
14/15,Molestias en el aductor,2015-03-09,2015-03-26,18,2.0,44713,44713,Christian Clemens,,,,
13/14,Pubis,2014-01-13,2014-06-30,169,19.0,44713,44713,Christian Clemens,,,,
13/14,Distensión de muslo,2013-11-07,2013-12-02,26,4.0,44713,44713,Christian Clemens,,,,
25/26,Lesión de los músculos abdominales,2025-07-12,2025-07-28,17,,522084,522084,Marvin Obuz,,,,
24/25,Enfermo,2025-02-09,2025-02-12,4,1.0,522084,522084,Marvin Obuz,,,,
24/25,Lesión en el pie,2024-12-19,2024-12-21,3,,522084,522084,Marvin Obuz,,,,
23/24,Desgarro miofascial,2024-05-18,2024-06-30,44,1.0,522084,522084,Marvin Obuz,,,,
23/24,Desgarro fibrilar,2024-04-14,2024-05-07,24,4.0,522084,522084,Marvin Obuz,,,,
25/26,Lesión desconocida,2026-03-20,2026-03-31,12,1.0,448854,448854,Emmanuel Dennis,,,,
23/24,Lesión desconocida,2023-11-24,2024-01-24,62,11.0,448854,448854,Emmanuel Dennis,,,,
19/20,Lesión de tobillo,2020-02-25,2020-06-01,98,3.0,448854,448854,Emmanuel Dennis,,,,
17/18,Lesión de ligamentos,2017-08-25,2017-09-14,21,2.0,448854,448854,Emmanuel Dennis,,,,
22/23,Operación de rodilla,2022-09-01,2023-04-04,216,28.0,147573,147573,Sebastian Andersson,,,,
21/22,Coronavirus,2022-04-04,2022-06-30,88,6.0,147573,147573,Sebastian Andersson,,,,
20/21,Problemas de rodilla,2020-12-17,2021-04-01,106,16.0,147573,147573,Sebastian Andersson,,,,
20/21,Problemas de rodilla,2020-11-26,2020-12-07,12,1.0,147573,147573,Sebastian Andersson,,,,
12/13,Problemas de rodilla,2013-03-14,2013-05-27,75,10.0,147573,147573,Sebastian Andersson,,,,
11/12,Fractura de clavícula,2012-03-12,2012-04-05,25,1.0,147573,147573,Sebastian Andersson,,,,
23/24,Lesión del aductor,2023-11-24,2023-12-04,11,3.0,50512,50512,Anthony Modeste,,,,
22/23,Operación de ingle,2022-11-17,2022-12-31,45,,50512,50512,Anthony Modeste,,,,
22/23,Problemas en el muslo,2022-10-10,2022-10-17,8,1.0,50512,50512,Anthony Modeste,,,,
21/22,Fiebre,2022-03-31,2022-04-07,8,1.0,50512,50512,Anthony Modeste,,,,
21/22,Coronavirus,2022-02-10,2022-02-17,8,1.0,50512,50512,Anthony Modeste,,,,
20/21,Pubalgia,2021-04-08,2021-07-05,89,7.0,50512,50512,Anthony Modeste,,,,
20/21,Problemas de espalda,2020-10-26,2020-11-26,32,3.0,50512,50512,Anthony Modeste,,,,
20/21,Problemas de rodilla,2020-08-10,2020-10-08,60,4.0,50512,50512,Anthony Modeste,,,,
19/20,Molestias en el aductor,2020-02-17,2020-02-27,11,1.0,50512,50512,Anthony Modeste,,,,
18/19,Lesión en el muslo,2019-04-25,2019-05-09,15,2.0,50512,50512,Anthony Modeste,,,,
16/17,Problemas de rodilla,2016-12-05,2016-12-12,8,,50512,50512,Anthony Modeste,,,,
15/16,Traumatismo craneal,2016-03-03,2016-03-03,1,,50512,50512,Anthony Modeste,,,,
14/15,Herida menor,2015-03-09,2015-03-19,11,1.0,50512,50512,Anthony Modeste,,,,
13/14,Distensión de muslo,2014-03-31,2014-04-07,8,1.0,50512,50512,Anthony Modeste,,,,
23/24,Conmoción,2023-12-03,2023-12-09,7,1.0,683571,683571,Tolu Arokodare,,,,
22/23,Menisco desgarrado,2023-02-25,2023-04-18,53,6.0,683571,683571,Tolu Arokodare,,,,
25/26,Problemas de tobillo,2026-02-01,2026-02-27,27,3.0,553285,553285,Tim Lemperle,,,,
25/26,Enfermo,2026-01-24,2026-01-26,3,1.0,553285,553285,Tim Lemperle,,,,
25/26,Traumatismo,2025-09-18,2025-09-25,8,1.0,553285,553285,Tim Lemperle,,,,
24/25,Fractura del tabique nasal,2025-05-11,2025-05-15,5,,553285,553285,Tim Lemperle,,,,
24/25,Lesión en el muslo,2025-01-26,2025-03-03,37,6.0,553285,553285,Tim Lemperle,,,,
24/25,Sobrecarga,2025-01-15,2025-01-23,9,1.0,553285,553285,Tim Lemperle,,,,
24/25,Desgarro fibrilar,2024-12-09,2025-01-01,24,2.0,553285,553285,Tim Lemperle,,,,
24/25,Problemas de espalda,2024-11-12,2024-11-18,7,,553285,553285,Tim Lemperle,,,,
23/24,Problemas de tobillo,2024-04-03,2024-04-09,7,1.0,553285,553285,Tim Lemperle,,,,
23/24,Problemas de tobillo,2024-03-26,2024-03-29,4,1.0,553285,553285,Tim Lemperle,,,,
23/24,Problemas de rodilla,2024-03-11,2024-03-25,15,2.0,553285,553285,Tim Lemperle,,,,
23/24,Gastroenteritis gripal,2024-01-07,2024-01-09,3,,553285,553285,Tim Lemperle,,,,
22/23,Lesión de tobillo,2022-09-26,2022-12-07,73,24.0,553285,553285,Tim Lemperle,,,,
19/20,Rotura del ligamento lateral externo,2020-03-05,2020-04-02,29,1.0,553285,553285,Tim Lemperle,,,,
25/26,Problemas de espalda,2026-02-20,2026-03-10,19,3.0,85864,85864,Loris Karius,,,,
24/25,Lesión en el gemelo,2025-03-31,2025-06-01,63,7.0,85864,85864,Loris Karius,,,,
20/21,Lesión en el pie,2020-10-21,2020-11-05,16,2.0,85864,85864,Loris Karius,,,,
19/20,Distensión de muslo,2019-08-05,2019-08-19,15,1.0,85864,85864,Loris Karius,,,,
18/19,Problemas de espalda,2018-11-10,2018-11-15,6,1.0,85864,85864,Loris Karius,,,,
17/18,Conmoción,2018-05-28,2018-06-11,15,,85864,85864,Loris Karius,,,,
16/17,Fractura de mano,2016-07-28,2016-09-08,43,4.0,85864,85864,Loris Karius,,,,
14/15,Irritación del tendón rotuliano,2015-05-11,2015-05-14,4,,85864,85864,Loris Karius,,,,
14/15,Problemas en el flexor derecho de la cadera,2015-04-13,2015-04-16,4,,85864,85864,Loris Karius,,,,
13/14,Problemas del tendón rotuliano,2013-09-19,2013-10-31,43,10.0,85864,85864,Loris Karius,,,,
23/24,Lesión desconocida,2024-03-04,2024-03-11,8,1.0,41323,41323,Andreas Luthe,,,,
22/23,Lesión de muñeca,2023-05-04,2023-05-10,7,1.0,41323,41323,Andreas Luthe,,,,
22/23,Resfriado,2023-03-08,2023-03-12,5,1.0,41323,41323,Andreas Luthe,,,,
21/22,Problemas musculares,2022-03-31,2022-04-22,23,4.0,41323,41323,Andreas Luthe,,,,
21/22,Coronavirus,2022-03-08,2022-03-13,6,1.0,41323,41323,Andreas Luthe,,,,
20/21,Problemas de rodilla,2021-02-21,2021-03-01,9,1.0,41323,41323,Andreas Luthe,,,,
20/21,Falta de condición física,2021-02-18,2021-02-21,4,1.0,41323,41323,Andreas Luthe,,,,
18/19,Problemas musculares,2018-09-11,2018-09-22,12,1.0,41323,41323,Andreas Luthe,,,,
17/18,Problemas de espalda,2018-01-05,2018-01-14,10,1.0,41323,41323,Andreas Luthe,,,,
17/18,Gastroenteritis gripal,2017-10-03,2017-10-13,11,,41323,41323,Andreas Luthe,,,,
14/15,Problemas de espalda,2014-12-15,2014-12-19,5,1.0,41323,41323,Andreas Luthe,,,,
14/15,Problemas de espalda,2014-08-30,2014-09-30,32,5.0,41323,41323,Andreas Luthe,,,,
12/13,Operación de rodilla,2012-11-13,2012-12-18,36,6.0,41323,41323,Andreas Luthe,,,,
12/13,Herida lacerada,2012-10-27,2012-11-10,15,2.0,41323,41323,Andreas Luthe,,,,
24/25,Lesión de codo,2024-08-22,2024-10-24,64,8.0,392717,392717,Lennart Moser,,,,
21/22,Coronavirus,2022-02-10,2022-02-19,10,1.0,392717,392717,Lennart Moser,,,,
21/22,Lesión desconocida,2021-11-26,2021-12-31,36,3.0,392717,392717,Lennart Moser,,,,
20/21,Lesión de mano,2021-02-26,2021-05-22,86,14.0,392717,392717,Lennart Moser,,,,
18/19,Traumatismo,2018-08-27,2018-09-30,35,4.0,392717,392717,Lennart Moser,,,,
25/26,Fractura del pie,2026-02-26,2026-06-30,125,9.0,203411,203411,Jakob Busk,,,,
22/23,Enfermo,2023-02-02,2023-02-07,6,1.0,203411,203411,Jakob Busk,,,,
21/22,Coronavirus,2022-02-10,2022-02-17,8,1.0,203411,203411,Jakob Busk,,,,
21/22,Enfermo,2021-09-30,2021-10-07,8,2.0,203411,203411,Jakob Busk,,,,
20/21,Problemas musculares,2021-05-03,2021-05-20,18,2.0,203411,203411,Jakob Busk,,,,
20/21,Herida menor,2020-10-22,2020-10-29,8,1.0,203411,203411,Jakob Busk,,,,
19/20,Lesión en el dedo de la mano,2019-11-11,2019-11-18,8,,203411,203411,Jakob Busk,,,,
17/18,Lesión de tobillo,2018-04-12,2018-05-14,33,5.0,203411,203411,Jakob Busk,,,,
16/17,Lesión en el muslo,2017-02-27,2017-03-23,25,3.0,203411,203411,Jakob Busk,,,,
14/15,Lesión en el muslo,2015-04-06,2015-05-04,29,6.0,203411,203411,Jakob Busk,,,,
25/26,Enfermo,2026-04-11,2026-04-17,7,1.0,196231,196231,Marvin Friedrich,,,,
25/26,Problemas musculares,2026-03-13,2026-03-19,7,1.0,196231,196231,Marvin Friedrich,,,,
25/26,Problemas de tobillo,2025-12-12,2025-12-31,20,2.0,196231,196231,Marvin Friedrich,,,,
24/25,Problemas musculares,2025-04-28,2025-06-02,36,3.0,196231,196231,Marvin Friedrich,,,,
24/25,Problemas del tendón rotuliano,2025-03-17,2025-03-24,8,,196231,196231,Marvin Friedrich,,,,
23/24,Problemas de cadera,2023-10-27,2023-10-30,4,1.0,196231,196231,Marvin Friedrich,,,,
22/23,Desgarro fibrilar,2022-07-25,2022-08-11,18,2.0,196231,196231,Marvin Friedrich,,,,
21/22,Coronavirus,2022-03-17,2022-04-21,36,4.0,196231,196231,Marvin Friedrich,,,,
21/22,Infección gripal,2022-02-24,2022-03-10,15,2.0,196231,196231,Marvin Friedrich,,,,
21/22,Enfermo,2021-12-09,2021-12-16,8,2.0,196231,196231,Marvin Friedrich,,,,
21/22,Coronavirus,2021-10-18,2021-10-28,11,3.0,196231,196231,Marvin Friedrich,,,,
21/22,Enfermo,2021-07-12,2021-07-15,4,,196231,196231,Marvin Friedrich,,,,
17/18,Infección gripal,2018-02-15,2018-02-19,5,1.0,196231,196231,Marvin Friedrich,,,,
16/17,Lesión del aductor,2016-07-18,2016-11-07,113,12.0,196231,196231,Marvin Friedrich,,,,
16/17,Descanso,2016-07-18,2016-07-18,1,,196231,196231,Marvin Friedrich,,,,
25/26,Problemas musculares,2026-02-15,2026-02-24,10,2.0,388198,388198,Nico Schlotterbeck,,,,
25/26,Enfermo,2025-10-30,2025-11-03,5,1.0,388198,388198,Nico Schlotterbeck,,,,
25/26,Falta de condición física,2025-09-10,2025-09-18,9,2.0,388198,388198,Nico Schlotterbeck,,,,
24/25,Menisco desgarrado,2025-04-07,2025-09-09,156,20.0,388198,388198,Nico Schlotterbeck,,,,
24/25,Enfermo,2025-01-09,2025-01-14,6,1.0,388198,388198,Nico Schlotterbeck,,,,
22/23,Lesión en el muslo,2023-04-23,2023-05-05,13,1.0,388198,388198,Nico Schlotterbeck,,,,
22/23,Desgarro fibrilar,2023-04-02,2023-04-20,19,3.0,388198,388198,Nico Schlotterbeck,,,,
22/23,Problemas musculares,2023-03-26,2023-03-29,4,1.0,388198,388198,Nico Schlotterbeck,,,,
21/22,Coronavirus,2022-01-06,2022-01-17,12,2.0,388198,388198,Nico Schlotterbeck,,,,
21/22,Problemas musculares,2021-11-08,2021-11-22,15,,388198,388198,Nico Schlotterbeck,,,,
20/21,Lesión en el muslo,2020-11-16,2021-01-11,57,10.0,388198,388198,Nico Schlotterbeck,,,,
20/21,Desgarro fibrilar,2020-10-01,2020-11-16,47,7.0,388198,388198,Nico Schlotterbeck,,,,
24/25,Molestias en los gemelos,2025-03-30,2025-04-22,24,3.0,94201,94201,Robin Knoche,,,,
23/24,Problemas musculares,2023-09-18,2023-10-12,25,5.0,94201,94201,Robin Knoche,,,,
22/23,Infección,2023-05-18,2023-05-23,6,1.0,94201,94201,Robin Knoche,,,,
21/22,Enfermo,2021-07-06,2021-07-12,7,,94201,94201,Robin Knoche,,,,
16/17,Sobrecarga,2016-10-29,2016-11-14,17,1.0,94201,94201,Robin Knoche,,,,
15/16,Rotura del ligamento externo del tobillo,2015-09-17,2015-11-26,71,14.0,94201,94201,Robin Knoche,,,,
13/14,Infección,2013-08-12,2013-08-15,4,,94201,94201,Robin Knoche,,,,
24/25,Lesión desconocida,2025-06-01,2025-06-30,30,4.0,153555,153555,Sebastian Griesbeck,,,,
23/24,Problemas en el muslo,2024-03-26,2024-04-02,8,1.0,153555,153555,Sebastian Griesbeck,,,,
23/24,Lesión muscular,2023-08-16,2023-08-29,14,2.0,153555,153555,Sebastian Griesbeck,,,,
22/23,Problemas musculares,2023-05-24,2023-06-05,13,1.0,153555,153555,Sebastian Griesbeck,,,,
22/23,Enfermo,2023-04-01,2023-04-05,5,1.0,153555,153555,Sebastian Griesbeck,,,,
22/23,Lesión en el gemelo,2022-08-08,2022-09-06,30,4.0,153555,153555,Sebastian Griesbeck,,,,
22/23,Molestias en los gemelos,2022-07-25,2022-08-02,9,1.0,153555,153555,Sebastian Griesbeck,,,,
21/22,Resfriado,2022-03-29,2022-04-04,7,1.0,153555,153555,Sebastian Griesbeck,,,,
21/22,Inflamación,2021-07-19,2021-08-08,21,,153555,153555,Sebastian Griesbeck,,,,
21/22,Herida menor,2021-07-15,2021-07-19,5,,153555,153555,Sebastian Griesbeck,,,,
19/20,Rotura del ligamento interno de la rodilla,2019-12-07,2020-01-19,44,2.0,153555,153555,Sebastian Griesbeck,,,,
18/19,Ligamento roto Articulación del tobillo,2019-01-14,2019-02-03,21,1.0,153555,153555,Sebastian Griesbeck,,,,
16/17,Inflamación del pie,2016-09-28,2016-10-01,4,,153555,153555,Sebastian Griesbeck,,,,
15/16,Problemas musculares,2015-12-12,2016-01-01,21,1.0,153555,153555,Sebastian Griesbeck,,,,
15/16,Desgarro fibrilar,2015-11-08,2015-12-01,24,2.0,153555,153555,Sebastian Griesbeck,,,,
25/26,Conmoción,2026-04-18,2026-05-04,17,3.0,85822,85822,Florian Hübner,,,,
25/26,Problemas musculares,2026-03-20,2026-03-29,10,1.0,85822,85822,Florian Hübner,,,,
25/26,Falta de condición física,2025-09-09,2025-09-17,9,2.0,85822,85822,Florian Hübner,,,,
25/26,Problemas de espalda,2025-06-27,2025-09-08,74,5.0,85822,85822,Florian Hübner,,,,
24/25,Problemas musculares,2025-05-08,2025-05-25,18,3.0,85822,85822,Florian Hübner,,,,
24/25,Problemas de tobillo,2025-04-24,2025-04-30,7,2.0,85822,85822,Florian Hübner,,,,
24/25,Rotura del ligamento interno del tobillo,2024-10-23,2025-03-21,150,20.0,85822,85822,Florian Hübner,,,,
23/24,Cirugía dental,2024-02-15,2024-03-15,30,4.0,85822,85822,Florian Hübner,,,,
23/24,Lesión desconocida,2024-01-19,2024-02-03,16,2.0,85822,85822,Florian Hübner,,,,
22/23,Rotura de fibras en el aductor,2023-04-12,2023-06-27,77,7.0,85822,85822,Florian Hübner,,,,
22/23,Lesión de espalda,2022-10-14,2023-01-08,87,7.0,85822,85822,Florian Hübner,,,,
21/22,Coronavirus,2022-02-25,2022-03-03,7,1.0,85822,85822,Florian Hübner,,,,
21/22,Lesión de hombro,2021-08-10,2022-02-13,188,21.0,85822,85822,Florian Hübner,,,,
20/21,Problemas musculares,2021-05-04,2021-05-25,22,3.0,85822,85822,Florian Hübner,,,,
20/21,Enfermo,2021-03-09,2021-03-15,7,1.0,85822,85822,Florian Hübner,,,,
21/22,Fractura de dedo,2021-07-08,2021-08-31,55,3.0,699702,699702,Mathis Bruns,,,,
20/21,Cuarentena,2020-12-07,2020-12-28,22,4.0,699702,699702,Mathis Bruns,,,,
23/24,Lesión del aductor,2024-04-24,2024-05-07,14,2.0,72792,72792,Niko Gießelmann,,,,
23/24,Golpe,2024-04-01,2024-04-09,9,1.0,72792,72792,Niko Gießelmann,,,,
23/24,Falta de condición física,2024-02-21,2024-03-12,21,3.0,72792,72792,Niko Gießelmann,,,,
23/24,Lesión muscular,2023-10-09,2024-02-20,135,14.0,72792,72792,Niko Gießelmann,,,,
23/24,Problemas del tendón de Aquiles,2023-10-02,2023-10-05,4,,72792,72792,Niko Gießelmann,,,,
22/23,Lesión desconocida,2023-03-02,2023-03-06,5,1.0,72792,72792,Niko Gießelmann,,,,
21/22,Coronavirus,2022-02-11,2022-02-15,5,1.0,72792,72792,Niko Gießelmann,,,,
20/21,Falta de condición física,2021-04-07,2021-04-13,7,1.0,72792,72792,Niko Gießelmann,,,,
20/21,Fractura de hombro,2021-02-21,2021-04-06,45,5.0,72792,72792,Niko Gießelmann,,,,
18/19,Desgarro fibrilar,2019-04-07,2019-04-23,17,2.0,72792,72792,Niko Gießelmann,,,,
19/20,Hematoma,2018-10-07,2018-10-20,14,,72792,72792,Niko Gießelmann,,,,
16/17,Molestias en el aductor,2017-04-06,2017-04-11,6,1.0,72792,72792,Niko Gießelmann,,,,
15/16,Estiramiento de banda,2015-08-18,2015-08-25,8,1.0,72792,72792,Niko Gießelmann,,,,
14/15,Lesión del aductor,2015-05-18,2015-05-25,8,1.0,72792,72792,Niko Gießelmann,,,,
13/14,Distensión de muslo,2013-12-17,2013-12-19,3,,72792,72792,Niko Gießelmann,,,,
25/26,Golpe,2025-08-17,2025-08-22,6,1.0,370789,370789,Julian Ryerson,,,,
24/25,Infección gripal,2025-02-28,2025-03-03,4,1.0,370789,370789,Julian Ryerson,,,,
24/25,Problemas circulatorios,2024-12-12,2024-12-31,20,2.0,370789,370789,Julian Ryerson,,,,
24/25,Molestias en el aductor,2024-10-26,2024-11-08,14,3.0,370789,370789,Julian Ryerson,,,,
24/25,Gripe,2024-10-14,2024-10-17,4,,370789,370789,Julian Ryerson,,,,
23/24,Descanso,2024-05-03,2024-05-05,3,1.0,370789,370789,Julian Ryerson,,,,
23/24,Inflamación,2024-03-12,2024-03-22,11,2.0,370789,370789,Julian Ryerson,,,,
23/24,Lesión de ligamentos,2023-12-07,2024-02-04,60,8.0,370789,370789,Julian Ryerson,,,,
23/24,Enfermo,2023-10-23,2023-10-26,4,1.0,370789,370789,Julian Ryerson,,,,
23/24,Problemas de tobillo,2023-08-21,2023-08-30,10,1.0,370789,370789,Julian Ryerson,,,,
22/23,Lesión ocular,2023-02-24,2023-02-28,5,1.0,370789,370789,Julian Ryerson,,,,
22/23,Enfermo,2023-02-03,2023-02-06,4,1.0,370789,370789,Julian Ryerson,,,,
22/23,Resfriado,2022-09-29,2022-10-03,5,1.0,370789,370789,Julian Ryerson,,,,
21/22,Enfermo,2022-03-10,2022-03-17,8,1.0,370789,370789,Julian Ryerson,,,,
21/22,Coronavirus,2022-01-31,2022-02-10,11,1.0,370789,370789,Julian Ryerson,,,,
22/23,Enfermo,2023-03-18,2023-03-21,4,1.0,75921,75921,Christopher Trimmel,,,,
21/22,Coronavirus,2022-03-17,2022-03-28,12,2.0,75921,75921,Christopher Trimmel,,,,
20/21,Problemas musculares,2020-10-26,2020-11-05,11,1.0,75921,75921,Christopher Trimmel,,,,
19/20,Enfermo,2020-01-13,2020-01-19,7,1.0,75921,75921,Christopher Trimmel,,,,
