whoscored_match_id,whoscored_event_id,whoscored_player_id,whoscored_team_id,player_name,event_type,period,minute,second,x,y,end_x,end_y,outcome,season,data_source,source
1901127,2852990225.0,371257.0,73,,Pass,SecondHalf,54,54.0,0.181,0.461,0.185,0.097,Successful,2025/26,whoscored,whoscored
1901127,2852990299.0,336048.0,73,,Pass,SecondHalf,54,57.0,0.229,0.052,0.526,0.28,Successful,2025/26,whoscored,whoscored
1901127,2852990333.0,328990.0,73,,Pass,SecondHalf,54,59.0,0.537,0.276,0.382,0.276,Successful,2025/26,whoscored,whoscored
1901127,2853002641.0,328990.0,73,,OffsideGiven,SecondHalf,55,,0.919,0.452,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852990439.0,241020.0,73,,Pass,SecondHalf,55,1.0,0.417,0.344,0.562,0.68,Successful,2025/26,whoscored,whoscored
1901127,2852990505.0,289252.0,73,,Pass,SecondHalf,55,5.0,0.58,0.714,0.699,0.897,Successful,2025/26,whoscored,whoscored
1901127,2852990523.0,141726.0,73,,Pass,SecondHalf,55,7.0,0.837,0.941,0.861,0.888,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852990551.0,330505.0,777,,Clearance,SecondHalf,55,7.0,0.075,0.119,,,Successful,2025/26,whoscored,whoscored
1901127,2852990569.0,330505.0,777,,CornerAwarded,SecondHalf,55,9.0,0.099,0.117,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852990541.0,141726.0,73,,CornerAwarded,SecondHalf,55,9.0,0.901,0.883,,,Successful,2025/26,whoscored,whoscored
1901127,2852991351.0,241020.0,73,,Pass,SecondHalf,55,42.0,0.995,0.995,0.915,0.514,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852991365.0,83719.0,777,,Clearance,SecondHalf,55,45.0,0.074,0.466,0.199,0.411,Successful,2025/26,whoscored,whoscored
1901127,2852991489.0,431359.0,73,,SavedShot,SecondHalf,55,45.0,0.816,0.572,,,Successful,2025/26,whoscored,whoscored
1901127,2852991937.0,423449.0,777,,Save,SecondHalf,55,45.0,0.122,0.43,,,Successful,2025/26,whoscored,whoscored
1901127,2852991641.0,431359.0,73,,OffsidePass,SecondHalf,55,45.0,0.816,0.552,0.919,0.452,Successful,2025/26,whoscored,whoscored
1901127,2852991517.0,83719.0,777,,OffsideProvoked,SecondHalf,55,45.0,0.105,0.466,,,Successful,2025/26,whoscored,whoscored
1901127,2852993413.0,326640.0,777,,Pass,SecondHalf,57,9.0,0.146,0.521,0.708,0.73,Successful,2025/26,whoscored,whoscored
1901127,2852993425.0,449021.0,777,,Aerial,SecondHalf,57,14.0,0.608,0.692,,,Successful,2025/26,whoscored,whoscored
1901127,2852993409.0,431359.0,73,,Aerial,SecondHalf,57,14.0,0.392,0.308,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852993431.0,449021.0,777,,Pass,SecondHalf,57,14.0,0.6,0.687,0.642,0.718,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852993421.0,431359.0,73,,BallTouch,SecondHalf,57,15.0,0.376,0.286,,,Successful,2025/26,whoscored,whoscored
1901127,2852993519.0,336048.0,73,,Pass,SecondHalf,57,16.0,0.333,0.233,0.521,0.395,Successful,2025/26,whoscored,whoscored
1901127,2852993527.0,328990.0,73,,BallTouch,SecondHalf,57,18.0,0.537,0.435,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852993637.0,423449.0,777,,Pass,SecondHalf,57,21.0,0.343,0.274,0.44,0.389,Successful,2025/26,whoscored,whoscored
1901127,2852993683.0,83719.0,777,,Pass,SecondHalf,57,23.0,0.454,0.415,0.546,0.458,Successful,2025/26,whoscored,whoscored
1901127,2852993691.0,357956.0,777,,Pass,SecondHalf,57,25.0,0.546,0.492,0.6,0.503,Successful,2025/26,whoscored,whoscored
1901127,2852993753.0,343368.0,777,,Foul,SecondHalf,57,27.0,0.662,0.582,,,Successful,2025/26,whoscored,whoscored
1901127,2852993783.0,336048.0,73,,Foul,SecondHalf,57,27.0,0.338,0.418,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852994475.0,357956.0,777,,Pass,SecondHalf,57,56.0,0.659,0.629,0.875,0.304,Successful,2025/26,whoscored,whoscored
1901127,2852994489.0,83719.0,777,,Aerial,SecondHalf,57,59.0,0.898,0.368,,,Successful,2025/26,whoscored,whoscored
1901127,2852994469.0,141726.0,73,,Aerial,SecondHalf,57,59.0,0.102,0.632,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852994521.0,83719.0,777,,Pass,SecondHalf,57,59.0,0.884,0.318,0.984,0.615,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852994533.0,79554.0,73,,KeeperPickup,SecondHalf,58,1.0,0.02,0.392,,,Successful,2025/26,whoscored,whoscored
1901127,2852994723.0,79554.0,73,,Pass,SecondHalf,58,7.0,0.124,0.354,0.644,0.874,Successful,2025/26,whoscored,whoscored
1901127,2852994763.0,141726.0,73,,Pass,SecondHalf,58,10.0,0.65,0.846,0.67,0.83,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852994745.0,330629.0,777,,BallTouch,SecondHalf,58,12.0,0.295,0.17,,,Successful,2025/26,whoscored,whoscored
1901127,2852994785.0,326640.0,777,,BallRecovery,SecondHalf,58,13.0,0.128,0.379,,,Successful,2025/26,whoscored,whoscored
1901127,2852995097.0,326640.0,777,,Pass,SecondHalf,58,26.0,0.207,0.253,0.698,0.374,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852995123.0,141032.0,73,,Aerial,SecondHalf,58,30.0,0.28,0.553,,,Successful,2025/26,whoscored,whoscored
1901127,2852995107.0,343368.0,777,,Aerial,SecondHalf,58,30.0,0.72,0.447,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852995151.0,141032.0,73,,Pass,SecondHalf,58,31.0,0.248,0.508,0.303,0.476,Successful,2025/26,whoscored,whoscored
1901127,2852995157.0,241020.0,73,,Foul,SecondHalf,58,32.0,0.346,0.518,,,Successful,2025/26,whoscored,whoscored
1901127,2852995179.0,482453.0,777,,Foul,SecondHalf,58,32.0,0.654,0.482,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852995911.0,141032.0,73,,Pass,SecondHalf,58,59.0,0.33,0.452,0.66,0.209,Successful,2025/26,whoscored,whoscored
1901127,2852995919.0,431359.0,73,,Dispossessed,SecondHalf,59,5.0,0.602,0.263,,,Successful,2025/26,whoscored,whoscored
1901127,2852995945.0,482453.0,777,,Tackle,SecondHalf,59,5.0,0.398,0.737,,,Successful,2025/26,whoscored,whoscored
1901127,2852996003.0,449021.0,777,,Pass,SecondHalf,59,6.0,0.381,0.721,0.375,0.768,Successful,2025/26,whoscored,whoscored
1901127,2852996011.0,432552.0,777,,BallRecovery,SecondHalf,59,8.0,0.385,0.785,,,Successful,2025/26,whoscored,whoscored
1901127,2852996031.0,432552.0,777,,Pass,SecondHalf,59,8.0,0.302,0.82,0.37,0.891,Successful,2025/26,whoscored,whoscored
1901127,2852996071.0,482453.0,777,,Pass,SecondHalf,59,9.0,0.465,0.861,0.578,0.934,Successful,2025/26,whoscored,whoscored
1901127,2852996073.0,357956.0,777,,BallTouch,SecondHalf,59,11.0,0.59,0.946,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852996173.0,336048.0,73,,Pass,SecondHalf,59,15.0,0.463,0.0,0.425,0.265,Successful,2025/26,whoscored,whoscored
1901127,2852996201.0,371257.0,73,,Pass,SecondHalf,59,17.0,0.425,0.268,0.53,0.5,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852996213.0,330629.0,777,,BallRecovery,SecondHalf,59,18.0,0.466,0.486,,,Successful,2025/26,whoscored,whoscored
1901127,2852996305.0,330629.0,777,,Foul,SecondHalf,59,22.0,0.48,0.698,,,Successful,2025/26,whoscored,whoscored
1901127,2852996317.0,371257.0,73,,Foul,SecondHalf,59,22.0,0.52,0.302,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852996893.0,83719.0,777,,Pass,SecondHalf,59,45.0,0.525,0.743,0.807,0.173,Successful,2025/26,whoscored,whoscored
1901127,2852996911.0,330505.0,777,,Aerial,SecondHalf,59,47.0,0.782,0.176,,,Successful,2025/26,whoscored,whoscored
1901127,2852996889.0,141726.0,73,,Aerial,SecondHalf,59,47.0,0.218,0.824,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852997011.0,330505.0,777,,Pass,SecondHalf,59,47.0,0.792,0.192,0.952,0.419,Successful,2025/26,whoscored,whoscored
1901127,2852997043.0,343368.0,777,,Aerial,SecondHalf,59,50.0,0.934,0.377,,,Successful,2025/26,whoscored,whoscored
1901127,2852996989.0,141032.0,73,,Aerial,SecondHalf,59,50.0,0.066,0.623,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852997049.0,343368.0,777,,MissedShots,SecondHalf,59,50.0,0.946,0.417,,,Successful,2025/26,whoscored,whoscored
1901127,2852997713.0,141032.0,73,,Pass,SecondHalf,60,7.0,0.049,0.605,0.018,0.517,Successful,2025/26,whoscored,whoscored
1901127,2852997765.0,79554.0,73,,Pass,SecondHalf,60,19.0,0.151,0.438,0.543,0.438,Successful,2025/26,whoscored,whoscored
1901127,2852997835.0,328990.0,73,,Pass,SecondHalf,60,21.0,0.527,0.425,0.463,0.419,Successful,2025/26,whoscored,whoscored
1901127,2852997901.0,431359.0,73,,Pass,SecondHalf,60,22.0,0.449,0.407,0.54,0.331,Successful,2025/26,whoscored,whoscored
1901127,2852997951.0,328990.0,73,,Pass,SecondHalf,60,25.0,0.527,0.286,0.335,0.259,Successful,2025/26,whoscored,whoscored
1901127,2852998017.0,336048.0,73,,Pass,SecondHalf,60,27.0,0.329,0.26,0.454,0.462,Successful,2025/26,whoscored,whoscored
1901127,2852998049.0,371257.0,73,,Pass,SecondHalf,60,29.0,0.455,0.462,0.584,0.523,Successful,2025/26,whoscored,whoscored
1901127,2852998093.0,431359.0,73,,Pass,SecondHalf,60,30.0,0.584,0.523,0.658,0.467,Successful,2025/26,whoscored,whoscored
1901127,2852998101.0,289252.0,73,,Dispossessed,SecondHalf,60,32.0,0.649,0.48,,,Successful,2025/26,whoscored,whoscored
1901127,2852998131.0,449021.0,777,,Tackle,SecondHalf,60,32.0,0.351,0.52,,,Successful,2025/26,whoscored,whoscored
1901127,2852998139.0,449021.0,777,,Dispossessed,SecondHalf,60,33.0,0.356,0.556,,,Successful,2025/26,whoscored,whoscored
1901127,2852998143.0,431359.0,73,,Tackle,SecondHalf,60,33.0,0.644,0.444,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853000565.0,83719.0,777,,Pass,SecondHalf,60,33.0,0.303,0.552,0.319,0.554,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853046955.0,289252.0,73,,Dispossessed,SecondHalf,60,35.0,0.68,0.498,,,Successful,2025/26,whoscored,whoscored
1901127,2853000769.0,83719.0,777,,Tackle,SecondHalf,60,35.0,0.32,0.502,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852998237.0,289252.0,73,,Pass,SecondHalf,60,38.0,0.671,0.406,0.724,0.347,Successful,2025/26,whoscored,whoscored
1901127,2852998259.0,431359.0,73,,Pass,SecondHalf,60,39.0,0.732,0.35,0.905,0.233,Successful,2025/26,whoscored,whoscored
1901127,2852998267.0,317675.0,73,,BallTouch,SecondHalf,60,40.0,0.916,0.251,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852998795.0,326640.0,777,,Pass,SecondHalf,61,2.0,0.044,0.558,0.644,0.722,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852998779.0,141032.0,73,,Aerial,SecondHalf,61,5.0,0.288,0.24,,,Successful,2025/26,whoscored,whoscored
1901127,2852998805.0,343368.0,777,,Aerial,SecondHalf,61,5.0,0.712,0.76,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852998793.0,141032.0,73,,Clearance,SecondHalf,61,5.0,0.385,0.257,0.424,0.162,Successful,2025/26,whoscored,whoscored
1901127,2852998827.0,338073.0,777,,Pass,SecondHalf,61,7.0,0.576,0.756,0.549,0.711,Successful,2025/26,whoscored,whoscored
1901127,2852998903.0,482453.0,777,,Pass,SecondHalf,61,8.0,0.548,0.711,0.599,0.022,Successful,2025/26,whoscored,whoscored
1901127,2852998965.0,330629.0,777,,Pass,SecondHalf,61,12.0,0.599,0.022,0.703,0.123,Successful,2025/26,whoscored,whoscored
1901127,2852998971.0,330505.0,777,,Dispossessed,SecondHalf,61,15.0,0.673,0.162,,,Successful,2025/26,whoscored,whoscored
1901127,2852998981.0,141726.0,73,,Tackle,SecondHalf,61,15.0,0.327,0.838,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852999083.0,330505.0,777,,Pass,SecondHalf,61,18.0,0.552,0.329,0.458,0.524,Successful,2025/26,whoscored,whoscored
1901127,2852999151.0,83719.0,777,,Pass,SecondHalf,61,20.0,0.471,0.594,0.564,0.917,Successful,2025/26,whoscored,whoscored
1901127,2852999233.0,432552.0,777,,Pass,SecondHalf,61,23.0,0.567,0.937,0.542,0.796,Successful,2025/26,whoscored,whoscored
1901127,2852999411.0,482453.0,777,,Foul,SecondHalf,61,28.0,0.45,0.798,,,Successful,2025/26,whoscored,whoscored
1901127,2852999329.0,241020.0,73,,Foul,SecondHalf,61,28.0,0.55,0.202,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2852999663.0,432552.0,777,,Pass,SecondHalf,61,47.0,0.466,0.82,0.41,0.72,Successful,2025/26,whoscored,whoscored
1901127,2852999753.0,83719.0,777,,Pass,SecondHalf,61,48.0,0.41,0.72,0.458,0.849,Successful,2025/26,whoscored,whoscored
1901127,2852999841.0,432552.0,777,,Pass,SecondHalf,61,50.0,0.449,0.921,0.189,0.629,Successful,2025/26,whoscored,whoscored
1901127,2852999937.0,326640.0,777,,Pass,SecondHalf,61,55.0,0.185,0.608,0.233,0.236,Successful,2025/26,whoscored,whoscored
1901127,2853000023.0,423449.0,777,,Pass,SecondHalf,61,59.0,0.248,0.253,0.096,0.461,Successful,2025/26,whoscored,whoscored
1901127,2853000121.0,326640.0,777,,Pass,SecondHalf,62,4.0,0.139,0.482,0.255,0.068,Successful,2025/26,whoscored,whoscored
1901127,2853000147.0,423449.0,777,,Pass,SecondHalf,62,9.0,0.267,0.071,0.566,0.138,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853000163.0,355869.0,73,,BallRecovery,SecondHalf,62,11.0,0.446,0.805,,,Successful,2025/26,whoscored,whoscored
1901127,2853000237.0,355869.0,73,,Pass,SecondHalf,62,12.0,0.497,0.814,0.626,0.639,Successful,2025/26,whoscored,whoscored
1901127,2853000245.0,328990.0,73,,Foul,SecondHalf,62,16.0,0.645,0.715,,,Successful,2025/26,whoscored,whoscored
1901127,2853000289.0,83719.0,777,,Foul,SecondHalf,62,16.0,0.355,0.285,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853001195.0,241020.0,73,,Pass,SecondHalf,62,57.0,0.635,0.771,0.816,0.867,Successful,2025/26,whoscored,whoscored
1901127,2853012461.0,328990.0,73,,OffsideGiven,SecondHalf,63,,0.916,0.529,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853001225.0,289252.0,73,,Pass,SecondHalf,63,1.0,0.923,0.748,0.935,0.497,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853001233.0,423449.0,777,,Clearance,SecondHalf,63,3.0,0.037,0.47,0.079,0.635,Successful,2025/26,whoscored,whoscored
1901127,2853001269.0,330505.0,777,,Clearance,SecondHalf,63,4.0,0.104,0.601,0.184,0.732,Successful,2025/26,whoscored,whoscored
1901127,2853001335.0,431359.0,73,,Pass,SecondHalf,63,6.0,0.818,0.298,0.869,0.359,Successful,2025/26,whoscored,whoscored
1901127,2853001339.0,141726.0,73,,BallTouch,SecondHalf,63,8.0,0.846,0.319,,,Successful,2025/26,whoscored,whoscored
1901127,2853001411.0,336048.0,73,,MissedShots,SecondHalf,63,11.0,0.883,0.301,,,Successful,2025/26,whoscored,whoscored
1901127,2853001461.0,336048.0,73,,OffsidePass,SecondHalf,63,13.0,0.885,0.35,0.916,0.529,Successful,2025/26,whoscored,whoscored
1901127,2853001457.0,83719.0,777,,OffsideProvoked,SecondHalf,63,13.0,0.103,0.648,,,Successful,2025/26,whoscored,whoscored
1901127,2853002673.0,326640.0,777,,Pass,SecondHalf,64,6.0,0.159,0.441,0.672,0.359,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853002719.0,241020.0,73,,Pass,SecondHalf,64,11.0,0.366,0.593,0.523,0.55,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853002739.0,83719.0,777,,Interception,SecondHalf,64,13.0,0.475,0.391,,,Successful,2025/26,whoscored,whoscored
1901127,2853002761.0,449021.0,777,,Dispossessed,SecondHalf,64,15.0,0.45,0.4,,,Successful,2025/26,whoscored,whoscored
1901127,2853002785.0,328990.0,73,,Tackle,SecondHalf,64,15.0,0.55,0.6,,,Successful,2025/26,whoscored,whoscored
1901127,2853002819.0,328990.0,73,,Dispossessed,SecondHalf,64,16.0,0.564,0.616,,,Successful,2025/26,whoscored,whoscored
1901127,2853002787.0,83719.0,777,,Tackle,SecondHalf,64,16.0,0.436,0.384,,,Successful,2025/26,whoscored,whoscored
1901127,2853002829.0,449021.0,777,,Pass,SecondHalf,64,18.0,0.398,0.27,0.373,0.133,Successful,2025/26,whoscored,whoscored
1901127,2853002833.0,330629.0,777,,Pass,SecondHalf,64,19.0,0.382,0.119,0.645,0.229,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853002925.0,355869.0,73,,Pass,SecondHalf,64,21.0,0.33,0.668,0.519,0.791,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853008591.0,330505.0,777,,TakeOn,SecondHalf,64,23.0,0.457,0.188,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853002945.0,371257.0,73,,Tackle,SecondHalf,64,23.0,0.543,0.812,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853002919.0,330629.0,777,,TakeOn,SecondHalf,64,24.0,0.482,0.211,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853002927.0,371257.0,73,,Tackle,SecondHalf,64,24.0,0.518,0.789,,,Successful,2025/26,whoscored,whoscored
1901127,2853045683.0,431359.0,73,,BallTouch,SecondHalf,64,26.0,0.643,0.896,,,Successful,2025/26,whoscored,whoscored
1901127,2853003007.0,371257.0,73,,BallRecovery,SecondHalf,64,27.0,0.544,0.914,,,Successful,2025/26,whoscored,whoscored
1901127,2853003087.0,371257.0,73,,TakeOn,SecondHalf,64,31.0,0.574,0.95,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853003117.0,330505.0,777,,Tackle,SecondHalf,64,31.0,0.426,0.05,,,Successful,2025/26,whoscored,whoscored
1901127,2853003565.0,141726.0,73,,Pass,SecondHalf,64,52.0,0.598,1.0,0.711,0.824,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853003577.0,423449.0,777,,Aerial,SecondHalf,64,54.0,0.252,0.15,,,Successful,2025/26,whoscored,whoscored
1901127,2853003571.0,328990.0,73,,Aerial,SecondHalf,64,54.0,0.748,0.85,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853003591.0,423449.0,777,,Clearance,SecondHalf,64,55.0,0.264,0.133,0.336,0.188,Successful,2025/26,whoscored,whoscored
1901127,2853003657.0,241020.0,73,,Pass,SecondHalf,64,56.0,0.661,0.815,0.607,0.909,Successful,2025/26,whoscored,whoscored
1901127,2853003703.0,141726.0,73,,Pass,SecondHalf,64,58.0,0.604,0.834,0.601,0.592,Successful,2025/26,whoscored,whoscored
1901127,2853003741.0,336048.0,73,,Pass,SecondHalf,65,0.0,0.647,0.581,0.752,0.528,Successful,2025/26,whoscored,whoscored
1901127,2853003747.0,431359.0,73,,Pass,SecondHalf,65,2.0,0.744,0.521,0.719,0.593,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853003785.0,449021.0,777,,Pass,SecondHalf,65,3.0,0.281,0.479,0.134,0.577,Successful,2025/26,whoscored,whoscored
1901127,2853003793.0,83719.0,777,,BallRecovery,SecondHalf,65,4.0,0.127,0.615,,,Successful,2025/26,whoscored,whoscored
1901127,2853003881.0,83719.0,777,,Pass,SecondHalf,65,7.0,0.194,0.708,0.399,0.485,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853003913.0,141726.0,73,,Interception,SecondHalf,65,9.0,0.624,0.429,,,Successful,2025/26,whoscored,whoscored
1901127,2853003969.0,432552.0,777,,Aerial,SecondHalf,65,10.0,0.354,0.665,,,Successful,2025/26,whoscored,whoscored
1901127,2853003949.0,431359.0,73,,Aerial,SecondHalf,65,10.0,0.646,0.335,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853003995.0,432552.0,777,,Pass,SecondHalf,65,11.0,0.328,0.697,0.353,0.705,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853003967.0,431359.0,73,,BallTouch,SecondHalf,65,11.0,0.634,0.26,,,Successful,2025/26,whoscored,whoscored
1901127,2853004335.0,482453.0,777,,Dispossessed,SecondHalf,65,13.0,0.304,0.702,,,Successful,2025/26,whoscored,whoscored
1901127,2853004351.0,431359.0,73,,Tackle,SecondHalf,65,13.0,0.696,0.298,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853004065.0,482453.0,777,,Foul,SecondHalf,65,15.0,0.336,0.672,,,Successful,2025/26,whoscored,whoscored
1901127,2853004037.0,371257.0,73,,Foul,SecondHalf,65,15.0,0.664,0.328,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853004611.0,326640.0,777,,Pass,SecondHalf,65,41.0,0.285,0.705,0.866,0.82,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853004727.0,317675.0,73,,Pass,SecondHalf,65,44.0,0.197,0.129,0.446,0.418,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853004729.0,83719.0,777,,Aerial,SecondHalf,65,47.0,0.53,0.563,,,Successful,2025/26,whoscored,whoscored
1901127,2853004737.0,328990.0,73,,Aerial,SecondHalf,65,47.0,0.47,0.437,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853004741.0,83719.0,777,,Pass,SecondHalf,65,47.0,0.527,0.589,0.641,0.43,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853004769.0,371257.0,73,,BallRecovery,SecondHalf,65,49.0,0.363,0.567,,,Successful,2025/26,whoscored,whoscored
1901127,2853004863.0,371257.0,73,,Pass,SecondHalf,65,50.0,0.367,0.561,0.321,0.677,Successful,2025/26,whoscored,whoscored
1901127,2853004891.0,355869.0,73,,Pass,SecondHalf,65,54.0,0.395,0.832,0.61,0.805,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853005019.0,423449.0,777,,Pass,SecondHalf,65,58.0,0.353,0.198,0.584,0.183,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853005015.0,355869.0,73,,Aerial,SecondHalf,66,0.0,0.386,0.797,,,Successful,2025/26,whoscored,whoscored
1901127,2853005027.0,343368.0,777,,Aerial,SecondHalf,66,0.0,0.614,0.203,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853005031.0,355869.0,73,,Pass,SecondHalf,66,0.0,0.355,0.812,0.41,0.843,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853005047.0,343368.0,777,,BallRecovery,SecondHalf,66,1.0,0.557,0.312,,,Successful,2025/26,whoscored,whoscored
1901127,2853005129.0,343368.0,777,,Pass,SecondHalf,66,2.0,0.562,0.314,0.619,0.545,Successful,2025/26,whoscored,whoscored
1901127,2853005183.0,482453.0,777,,Pass,SecondHalf,66,6.0,0.676,0.555,0.76,0.197,Successful,2025/26,whoscored,whoscored
1901127,2853005273.0,357956.0,777,,Pass,SecondHalf,66,11.0,0.757,0.2,0.832,0.145,Successful,2025/26,whoscored,whoscored
1901127,2853005305.0,330629.0,777,,Pass,SecondHalf,66,13.0,0.832,0.145,1.0,0.746,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853006117.0,338073.0,777,,SubstitutionOff,SecondHalf,66,52.0,0.0,0.0,,,Successful,2025/26,whoscored,whoscored
1901127,2853006129.0,44868.0,777,,SubstitutionOn,SecondHalf,66,52.0,0.0,0.0,,,Successful,2025/26,whoscored,whoscored
1901127,2853006387.0,330629.0,777,,SubstitutionOff,SecondHalf,67,3.0,0.0,0.0,,,Successful,2025/26,whoscored,whoscored
1901127,2853006391.0,444094.0,777,,SubstitutionOn,SecondHalf,67,3.0,0.0,0.0,,,Successful,2025/26,whoscored,whoscored
1901127,2853006689.0,343368.0,777,,SubstitutionOff,SecondHalf,67,22.0,0.0,0.0,,,Successful,2025/26,whoscored,whoscored
1901127,2853006699.0,495906.0,777,,SubstitutionOn,SecondHalf,67,22.0,0.0,0.0,,,Successful,2025/26,whoscored,whoscored
1901127,2853007207.0,141032.0,73,,Pass,SecondHalf,67,41.0,0.049,0.585,0.018,0.5,Successful,2025/26,whoscored,whoscored
1901127,2853007269.0,79554.0,73,,Pass,SecondHalf,67,45.0,0.041,0.45,0.579,0.761,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853007361.0,423449.0,777,,Pass,SecondHalf,67,50.0,0.385,0.159,0.55,0.227,Successful,2025/26,whoscored,whoscored
1901127,2853007367.0,444094.0,777,,Pass,SecondHalf,67,51.0,0.514,0.206,0.596,0.235,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853007359.0,371257.0,73,,Pass,SecondHalf,67,51.0,0.361,0.662,0.364,0.791,Successful,2025/26,whoscored,whoscored
1901127,2853007447.0,355869.0,73,,Pass,SecondHalf,67,53.0,0.364,0.791,0.752,0.776,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853007457.0,83719.0,777,,Clearance,SecondHalf,67,57.0,0.253,0.185,0.26,0.132,Successful,2025/26,whoscored,whoscored
1901127,2853007491.0,330505.0,777,,Challenge,SecondHalf,67,59.0,0.286,0.132,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853007589.0,328990.0,73,,TakeOn,SecondHalf,67,59.0,0.714,0.868,,,Successful,2025/26,whoscored,whoscored
1901127,2853007593.0,328990.0,73,,BallTouch,SecondHalf,68,3.0,0.721,0.899,,,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853007957.0,330505.0,777,,Pass,SecondHalf,68,18.0,0.274,0.0,0.356,0.098,Successful,2025/26,whoscored,whoscored
1901127,2853007963.0,444094.0,777,,Pass,SecondHalf,68,19.0,0.356,0.098,0.277,0.095,Successful,2025/26,whoscored,whoscored
1901127,2853008001.0,330505.0,777,,Pass,SecondHalf,68,21.0,0.27,0.072,0.301,0.079,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853008007.0,141726.0,73,,BlockedPass,SecondHalf,68,21.0,0.651,0.965,,,Successful,2025/26,whoscored,whoscored
1901127,2853008063.0,444094.0,777,,Pass,SecondHalf,68,23.0,0.321,0.035,0.505,0.0,Unsuccessful,2025/26,whoscored,whoscored
1901127,2853008323.0,141726.0,73,,Pass,SecondHalf,68,33.0,0.594,1.0,0.582,0.89,Successful,2025/26,whoscored,whoscored
1901127,2853008351.0,371257.0,73,,Pass,SecondHalf,68,34.0,0.582,0.89,0.637,0.976,Successful,2025/26,whoscored,whoscored
1901127,2853008397.0,141726.0,73,,Pass,SecondHalf,68,35.0,0.637,0.976,0.651,0.906,Successful,2025/26,whoscored,whoscored
1901127,2853008407.0,289252.0,73,,BallTouch,SecondHalf,68,37.0,0.652,0.899,,,Successful,2025/26,whoscored,whoscored
1901127,2853008491.0,371257.0,73,,Pass,SecondHalf,68,39.0,0.618,0.888,0.854,0.764,Unsuccessful,2025/26,whoscored,whoscored
