whoscored_match_id,venue_name,manager_home,manager_away,ht_score,ft_score,attendance,referee_id_whoscored,referee_name,start_time
1901394,Allianz Stadium,Luciano Spalletti,Oscar Hiljemark,0 : 0,4 : 0,39172.0,1901,Juan Luca Sacchi,2026-03-07T20:45:00
1901395,Stadio Olimpico,Maurizio Sarri,Fabio Grosso,1 : 1,2 : 1,2000.0,6805,Alberto Arena,2026-03-09T20:45:00
1901396,Stadio Ettore Giardiniero - Via del Mare,Eusebio Di Francesco,Davide Nicola,2 : 0,2 : 1,27705.0,3777,Simone Sozza,2026-03-08T12:30:00
1901397,Stadio Giuseppe Meazza,Massimiliano Allegri,Cristian Chivu,1 : 0,1 : 0,75627.0,360,Daniele Doveri,2026-03-08T20:45:00
1901398,Renato Dall'Ara,Vincenzo Italiano,Paolo Sammarco,0 : 0,1 : 2,27063.0,7185,Giuseppe Mucera,2026-03-08T15:00:00
1901399,Giuseppe Sinigaglia,Cesc Fàbregas,Gian Piero Gasperini,0 : 1,2 : 1,11977.0,366,Davide Massa,2026-03-15T18:00:00
1901400,Stadio Marcantonio Bentegodi,Paolo Sammarco,Eusebio Di Francesco,0 : 0,0 : 0,19407.0,366,Davide Massa,2026-04-25T20:45:00
1901401,New Balance Arena,Raffaele Palladino,Daniele De Rossi,0 : 0,0 : 0,22861.0,1895,Ivano Pezzuto,2026-05-02T20:45:00
1901402,Renato Dall'Ara,Vincenzo Italiano,Fabio Pisacane,0 : 0,0 : 0,28416.0,6792,Valerio Crezzini,2026-05-03T12:30:00
1901403,Giuseppe Sinigaglia,Cesc Fàbregas,Antonio Conte,0 : 0,0 : 0,11969.0,356,Michael Fabbri,2026-05-02T18:00:00
1901404,Giovanni Zini,Marco Giampaolo,Maurizio Sarri,1 : 0,1 : 2,10618.0,398,Daniele Chiffi,2026-05-04T18:30:00
1901405,Stadio Giuseppe Meazza,Cristian Chivu,Carlos Cuesta,1 : 0,2 : 0,74198.0,5893,Kevin Bonacina,2026-05-03T20:45:00
1901406,Allianz Stadium,Luciano Spalletti,Paolo Sammarco,0 : 1,1 : 1,40545.0,3921,Giovanni Ayroldi,2026-05-03T18:00:00
1901407,Arena Garibaldi Romeo Anconetani,Oscar Hiljemark,Eusebio Di Francesco,0 : 0,1 : 2,10372.0,360,Daniele Doveri,2026-05-01T20:45:00
1901408,Stadio Olimpico,Gian Piero Gasperini,Paolo Vanoli,3 : 0,4 : 0,61307.0,4910,Luca Zufferli,2026-05-04T20:45:00
1901409,MAPEI Stadium - Città del Tricolore,Fabio Grosso,Massimiliano Allegri,1 : 0,2 : 0,19361.0,388,Fabio Maresca,2026-05-03T15:00:00
1901410,Bluenergy Stadium,Kosta Runjaic,Roberto D'Aversa,1 : 0,2 : 0,23278.0,7185,Giuseppe Mucera,2026-05-02T15:00:00
1901411,Stadio Marcantonio Bentegodi,Paolo Sammarco,Cesc Fàbregas,0 : 0,0 : 1,23086.0,367,Marco Di Bello,2026-05-10T12:30:00
1901412,Unipol Domus,Fabio Pisacane,Kosta Runjaic,0 : 0,0 : 2,16120.0,3320,Federico Dionisi,2026-05-09T15:00:00
