whoscored_match_id,match_date,season,competition,attendance,data_source
1560135,2021-12-11,2021/22,La Liga,36737.0,whoscored
1560136,2022-01-02,2021/22,La Liga,11890.0,whoscored
1560137,2021-12-12,2021/22,La Liga,52158.0,whoscored
1560138,2022-01-03,2021/22,La Liga,14342.0,whoscored
1560139,2021-12-10,2021/22,La Liga,10655.0,whoscored
1560140,2022-01-03,2021/22,La Liga,16206.0,whoscored
1560141,2021-12-13,2021/22,La Liga,13052.0,whoscored
1560142,2021-12-11,2021/22,La Liga,15193.0,whoscored
1560143,2021-12-12,2021/22,La Liga,21427.0,whoscored
1560144,2021-11-06,2021/22,La Liga,19050.0,whoscored
1560145,2021-09-22,2021/22,La Liga,20113.0,whoscored
1560146,2021-09-18,2021/22,La Liga,8176.0,whoscored
1560147,2021-11-07,2021/22,La Liga,21741.0,whoscored
1560148,2021-09-22,2021/22,La Liga,23654.0,whoscored
1560149,2021-09-18,2021/22,La Liga,38798.0,whoscored
1560150,2021-11-06,2021/22,La Liga,43283.0,whoscored
1560151,2021-09-22,2021/22,La Liga,8234.0,whoscored
1560152,2021-09-20,2021/22,La Liga,27097.0,whoscored
1560153,2021-11-07,2021/22,La Liga,37472.0,whoscored
1560154,2021-09-25,2021/22,La Liga,9836.0,whoscored
1560155,2021-09-19,2021/22,La Liga,30189.0,whoscored
1560156,2021-11-07,2021/22,La Liga,13504.0,whoscored
1560157,2021-09-26,2021/22,La Liga,35334.0,whoscored
1560158,2021-09-17,2021/22,La Liga,6754.0,whoscored
1560159,2021-11-20,2021/22,La Liga,53261.0,whoscored
1560160,2021-09-26,2021/22,La Liga,29825.0,whoscored
1560161,2021-09-19,2021/22,La Liga,9168.0,whoscored
1560162,2021-11-20,2021/22,La Liga,74418.0,whoscored
1560163,2021-09-27,2021/22,La Liga,6375.0,whoscored
1560164,2021-09-19,2021/22,La Liga,23757.0,whoscored
1560165,2021-11-20,2021/22,La Liga,10086.0,whoscored
1560166,2021-09-26,2021/22,La Liga,9359.0,whoscored
1560167,2021-09-19,2021/22,La Liga,26689.0,whoscored
1560168,2021-11-21,2021/22,La Liga,8825.0,whoscored
1560169,2021-09-25,2021/22,La Liga,23985.0,whoscored
1560170,2021-09-18,2021/22,La Liga,3280.0,whoscored
1560171,2021-11-21,2021/22,La Liga,17460.0,whoscored
1560172,2021-09-26,2021/22,La Liga,23941.0,whoscored
1560173,2021-09-18,2021/22,La Liga,11507.0,whoscored
1560174,2021-11-19,2021/22,La Liga,15230.0,whoscored
1560175,2021-09-25,2021/22,La Liga,23956.0,whoscored
1560176,2021-09-21,2021/22,La Liga,16236.0,whoscored
1560177,2021-11-21,2021/22,La Liga,28635.0,whoscored
1560178,2021-09-25,2021/22,La Liga,13680.0,whoscored
1560179,2021-09-21,2021/22,La Liga,8950.0,whoscored
1560180,2021-11-20,2021/22,La Liga,25208.0,whoscored
1560181,2021-09-26,2021/22,La Liga,5903.0,whoscored
1560182,2021-09-23,2021/22,La Liga,12180.0,whoscored
1560183,2021-11-22,2021/22,La Liga,6708.0,whoscored
1560184,2021-10-01,2021/22,La Liga,28665.0,whoscored
1560185,2021-09-23,2021/22,La Liga,9552.0,whoscored
1560186,2021-11-21,2021/22,La Liga,16127.0,whoscored
1560187,2021-10-02,2021/22,La Liga,60594.0,whoscored
1560188,2021-09-22,2021/22,La Liga,14254.0,whoscored
1560189,2021-11-27,2021/22,La Liga,10093.0,whoscored
1560190,2021-10-02,2021/22,La Liga,11803.0,whoscored
1560191,2021-09-21,2021/22,La Liga,11989.0,whoscored
1560192,2021-11-26,2021/22,La Liga,32651.0,whoscored
1560193,2021-10-03,2021/22,La Liga,8463.0,whoscored
1560194,2021-09-23,2021/22,La Liga,13758.0,whoscored
1560195,2021-11-28,2021/22,La Liga,45012.0,whoscored
1560196,2021-10-02,2021/22,La Liga,14794.0,whoscored
1560197,2021-11-27,2021/22,La Liga,8635.0,whoscored
