whoscored_match_id,venue_name,manager_home,manager_away,ht_score,ft_score,attendance,referee_id_whoscored,referee_name,start_time
1559943,San Mamés,Marcelino García Toral,Eduardo Coudet,0 : 2,0 : 2,35541,229,Alejandro José Hernández Hernández,2022-04-17T18:30:00
1559944,Wanda Metropolitano,Diego Simeone,Alessio Lisci,0 : 0,0 : 1,43456,2404,José Luis Munuera Montero,2022-02-16T19:00:00
1559945,Reale Arena,Imanol Alguacil,Jagoba Arrasate,0 : 0,1 : 0,30145,12,Antonio Miguel Mateu Lahoz,2022-02-27T18:30:00
1559946,Wanda Metropolitano,Diego Simeone,Vicente Moreno,0 : 0,2 : 1,54011,4159,Jorge Figueroa Vázquez,2022-04-17T16:15:00
1559947,Camp Nou,Xavi Hernández,Andoni Iraola,0 : 1,0 : 1,57023,307,Isidro Díaz de Mera Escuderos,2022-04-24T21:00:00
1559948,Ramón Sánchez-Pizjuán,Julen Lopetegui,Manuel Pellegrini,2 : 0,2 : 1,37250,175,Carlos del Cerro Grande,2022-02-27T16:15:00
1559949,Camp Nou,Xavi Hernández,Sergio González,0 : 0,0 : 1,57495,218,Santiago Jaime Latre,2022-04-18T21:00:00
1559950,Benito Villamarín,Manuel Pellegrini,José Luis Mendilibar,3 : 0,4 : 0,38753,233,José María Sánchez Martínez,2022-01-18T20:00:00
1559951,Estadio de Vallecas,Andoni Iraola,Carlo Ancelotti,0 : 0,0 : 1,9952,307,Isidro Díaz de Mera Escuderos,2022-02-26T18:30:00
1559952,Coliseum Alfonso Pérez,Enrique Sánchez Flores,Unai Emery,0 : 2,1 : 2,9657,2917,Pablo González Fuertes,2022-04-16T21:00:00
1559953,Balaídos,Eduardo Coudet,Jagoba Arrasate,2 : 0,2 : 0,8837,3244,Adrián Cordero Vega,2022-01-19T19:00:00
1559954,Estadio de la Cerámica,Unai Emery,Vicente Moreno,3 : 0,5 : 1,15600,169,Ricardo de Burgos Bengoetxea,2022-02-27T14:00:00
1559955,Nuevo Los Cármenes,Rubén Torrecilla,Alessio Lisci,0 : 1,1 : 4,15323,3709,Valentín Pizarro Gómez,2022-04-17T14:00:00
1559956,Estadi Mallorca Son Moix,Luis García,Imanol Alguacil,0 : 1,0 : 2,11550,309,Mario Melero López,2022-03-02T21:00:00
1559957,Mendizorroza,José Luis Mendilibar,Julen Lopetegui,0 : 0,0 : 0,13121,2912,Javier Alberola Rojas,2022-03-04T21:00:00
1559958,Reale Arena,Imanol Alguacil,Manuel Pellegrini,0 : 0,0 : 0,28893,307,Isidro Díaz de Mera Escuderos,2022-04-15T21:00:00
1559959,Coliseum Alfonso Pérez,Enrique Sánchez Flores,Robert Moreno,1 : 1,4 : 2,7634,307,Isidro Díaz de Mera Escuderos,2022-01-20T19:00:00
1559960,San Mamés,Marcelino García Toral,Alessio Lisci,0 : 0,3 : 1,29485,296,Alejandro Muñiz Ruiz,2022-03-07T21:00:00
1559961,Ramón Sánchez-Pizjuán,Julen Lopetegui,Carlo Ancelotti,2 : 0,2 : 3,40629,3234,Guillermo Cuadra Fernández,2022-04-17T21:00:00
1559962,Nuevo Mirandilla,Sergio González,Vicente Moreno,0 : 1,2 : 2,10755,296,Alejandro Muñiz Ruiz,2022-01-18T21:30:00
1559963,Benito Villamarín,Manuel Pellegrini,Diego Simeone,1 : 1,1 : 3,44383,3234,Guillermo Cuadra Fernández,2022-03-06T21:00:00
1559964,Mestalla,José Bordalás,Jagoba Arrasate,0 : 0,1 : 2,30148,309,Mario Melero López,2022-04-16T18:30:00
1559965,Mestalla,José Bordalás,Julen Lopetegui,1 : 1,1 : 1,26049,222,César Soto Grado,2022-01-19T21:30:00
1559966,Balaídos,Eduardo Coudet,Luis García,2 : 1,4 : 3,11320,266,Miguel Ángel Ortiz Arias,2022-03-06T18:30:00
1559967,Martínez Valero,Francisco Rodríguez,Javier Aguirre,1 : 0,3 : 0,20257,233,José María Sánchez Martínez,2022-04-16T14:00:00
1559968,Martínez Valero,Francisco Rodríguez,Unai Emery,0 : 0,1 : 0,12433,3709,Valentín Pizarro Gómez,2022-01-16T14:00:00
1559969,Nuevo Mirandilla,Sergio González,Andoni Iraola,0 : 0,2 : 0,15677,222,César Soto Grado,2022-03-06T14:00:00
1559970,Wanda Metropolitano,Diego Simeone,Aitor Karanka,0 : 0,0 : 0,43517,189,Jesús Gil Manzano,2022-04-20T19:00:00
1559971,Mendizorroza,José Luis Mendilibar,Xavi Hernández,0 : 0,0 : 1,14056,4159,Jorge Figueroa Vázquez,2022-01-23T21:00:00
1559972,RCDE Stadium,Vicente Moreno,Enrique Sánchez Flores,2 : 0,2 : 0,18519,3244,Adrián Cordero Vega,2022-03-05T16:15:00
1559973,Benito Villamarín,Manuel Pellegrini,Francisco Rodríguez,0 : 0,0 : 1,43257,2912,Javier Alberola Rojas,2022-04-19T21:00:00
1559974,Wanda Metropolitano,Diego Simeone,José Bordalás,0 : 2,3 : 2,44999,307,Isidro Díaz de Mera Escuderos,2022-01-22T21:00:00
1559975,El Sadar,Jagoba Arrasate,Unai Emery,0 : 0,1 : 0,18659,2404,José Luis Munuera Montero,2022-03-05T14:00:00
1559976,Balaídos,Eduardo Coudet,Enrique Sánchez Flores,0 : 1,0 : 2,9934,218,Santiago Jaime Latre,2022-04-20T20:00:00
1559977,Nuevo Los Cármenes,Robert Moreno,Jagoba Arrasate,0 : 0,0 : 2,12471,218,Santiago Jaime Latre,2022-01-23T14:00:00
1559978,Santiago Bernabéu,Carlo Ancelotti,Imanol Alguacil,2 : 1,4 : 1,52410,189,Jesús Gil Manzano,2022-03-05T21:00:00
1559979,Visit Mallorca Estadi,Javier Aguirre,Julio Velázquez,2 : 0,2 : 1,15264,222,César Soto Grado,2022-04-19T19:00:00
1559980,RCDE Stadium,Vicente Moreno,Manuel Pellegrini,1 : 2,1 : 4,17637,2912,Javier Alberola Rojas,2022-01-21T21:00:00
1559981,Mestalla,José Bordalás,Robert Moreno,0 : 0,3 : 1,31227,3709,Valentín Pizarro Gómez,2022-03-05T18:30:00
1559982,Nuevo Mirandilla,Sergio González,Marcelino García Toral,0 : 3,2 : 3,17360,3709,Valentín Pizarro Gómez,2022-04-21T20:00:00
1559983,Ciutat de Valencia,Alessio Lisci,Sergio González,0 : 1,0 : 2,14063,222,César Soto Grado,2022-01-22T14:00:00
1559984,Martínez Valero,Francisco Rodríguez,Xavi Hernández,1 : 0,1 : 2,30146,229,Alejandro José Hernández Hernández,2022-03-06T16:15:00
1559985,RCDE Stadium,Vicente Moreno,Andoni Iraola,0 : 1,0 : 1,11873,12,Antonio Miguel Mateu Lahoz,2022-04-21T19:00:00
1559986,Santiago Bernabéu,Carlo Ancelotti,Francisco Rodríguez,0 : 1,2 : 2,39796,169,Ricardo de Burgos Bengoetxea,2022-01-23T16:15:00
1559987,Wanda Metropolitano,Diego Simeone,Sergio González,1 : 1,2 : 1,50573,2917,Pablo González Fuertes,2022-03-11T21:00:00
1559988,Ciutat de Valencia,Alessio Lisci,Julen Lopetegui,1 : 2,2 : 3,18107,307,Isidro Díaz de Mera Escuderos,2022-04-21T19:00:00
1559989,Reale Arena,Imanol Alguacil,Enrique Sánchez Flores,0 : 0,0 : 0,27368,2404,José Luis Munuera Montero,2022-01-23T18:30:00
1559990,Camp Nou,Xavi Hernández,Jagoba Arrasate,3 : 0,4 : 0,54507,169,Ricardo de Burgos Bengoetxea,2022-03-13T21:00:00
1559991,El Sadar,Jagoba Arrasate,Carlo Ancelotti,1 : 2,1 : 3,21360,169,Ricardo de Burgos Bengoetxea,2022-04-20T21:30:00
1559992,Ramón Sánchez-Pizjuán,Julen Lopetegui,Eduardo Coudet,0 : 2,2 : 2,30059,233,José María Sánchez Martínez,2022-01-22T18:30:00
1559993,Benito Villamarín,Manuel Pellegrini,Marcelino García Toral,1 : 0,1 : 0,48876,12,Antonio Miguel Mateu Lahoz,2022-03-13T16:15:00
1559994,Reale Arena,Imanol Alguacil,Xavi Hernández,0 : 1,0 : 1,35128,175,Carlos del Cerro Grande,2022-04-21T21:30:00
1559995,Estadio de Vallecas,Andoni Iraola,Marcelino García Toral,0 : 1,0 : 1,9034,3244,Adrián Cordero Vega,2022-01-23T18:30:00
1559996,Visit Mallorca Estadi,Luis García,Carlo Ancelotti,0 : 0,0 : 3,17191,233,José María Sánchez Martínez,2022-03-14T21:00:00
1559997,Estadio de la Cerámica,Unai Emery,José Bordalás,2 : 0,2 : 0,13570,2404,José Luis Munuera Montero,2022-04-19T21:30:00
1559998,Estadio de la Cerámica,Unai Emery,Luis García,2 : 0,3 : 0,13207,266,Miguel Ángel Ortiz Arias,2022-01-22T16:15:00
1559999,Coliseum Alfonso Pérez,Enrique Sánchez Flores,José Bordalás,0 : 0,0 : 0,10349,3234,Guillermo Cuadra Fernández,2022-03-12T21:00:00
